"","YEAR","STATE","STATEID","white","black","other","check","tot","other_alt","Pop"
"1774",2010,"TX",48,53898,62575,57176,0,173649,57176,25213445
"1775",2010,"US",70,667277,669529,266550,-263,1603619,266813,309050816
"1776",2010,"UT",49,4513,454,1840,0,6807,1840,2830753
"1777",2010,"VA",51,13402,22810,1198,0,37410,1198,7952119
"1778",2010,"VT",50,1785,207,87,0,2079,87,622433
"1779",2010,"WA",53,11723,3440,3072,0,18235,3072,6746199
"1780",2010,"WI",55,10075,9610,3039,0,22724,3039,5668519
"1781",2010,"WV",54,5733,856,92,0,6681,92,1825513
"1782",2010,"WY",56,1656,94,362,0,2112,362,547637
"1783",2011,"AK",2,2677,552,2368,0,5597,2368,722038
"1784",2011,"AL",1,13505,18718,47,0,32270,47,4798834
"1785",2011,"AR",5,8574,6982,553,0,16109,553,2940407
"1786",2011,"AZ",4,15654,5365,18930,0,39949,18930,6473497
"1787",2011,"CA",6,36268,43478,69823,0,149569,69823,37641823
"1788",2011,"CO",8,9802,4212,7964,0,21978,7964,5121771
"1789",2011,"CT",9,5871,7548,4905,0,18324,4905,3588023
"1790",2011,"DC",11,0,0,0,0,0,0,619602
"1791",2011,"DE",10,2614,3840,285,0,6739,285,907316
"1792",2011,"FE",99,127587,81213,7562,0,216362,7562,NA
"1793",2011,"FL",12,49002,49725,4328,0,103055,4328,19093352
"1794",2011,"GA",13,18497,35092,2355,0,55944,2355,9801578
"1795",2011,"HI",15,1343,253,4441,0,6037,4441,1379252
"1796",2011,"IA",19,5869,2403,844,0,9116,844,3066054
"1797",2011,"ID",16,5761,191,1787,0,7739,1787,1583828
"1798",2011,"IL",17,14188,27641,6598,0,48427,6598,12867291
"1799",2011,"IN",18,16751,10592,1563,0,28906,1563,6516045
"1800",2011,"KS",20,5004,3099,1224,0,9327,1224,2869035
"1801",2011,"KY",21,15790,5310,445,0,21545,445,4369488
"1802",2011,"LA",22,12100,27429,181,0,39710,181,4575184
"1803",2011,"MA",25,5006,3282,3335,0,11623,3335,6613149
"1804",2011,"MD",24,6023,16425,110,0,22558,110,5838991
"1805",2011,"ME",23,1871,137,137,0,2145,137,1328150
"1806",2011,"MI",26,19071,22969,864,0,42904,864,9881521
"1807",2011,"MN",27,4476,3485,1839,0,9800,1839,5345668
"1808",2011,"MO",29,18207,11887,739,0,30833,739,6009641
"1809",2011,"MS",28,6999,14178,209,0,21386,209,2978470
"1810",2011,"MT",30,2634,82,962,0,3678,962,997221
"1811",2011,"NC",37,13743,22354,3343,0,39440,3343,9656754
"1812",2011,"ND",38,916,90,417,0,1423,417,685136
"1813",2011,"NE",31,2520,1239,857,0,4616,857,1840538
"1814",2011,"NH",33,2262,145,207,0,2614,207,1319815
"1815",2011,"NJ",34,5334,14554,3946,0,23834,3946,8827783
"1816",2011,"NM",35,1764,560,4582,0,6906,4582,2080395
"1817",2011,"NV",32,5817,3676,3285,0,12778,3285,2712799
"1818",2011,"NY",36,12814,27462,15160,0,55436,15160,19498514
"1819",2011,"OH",39,25440,23931,1593,0,50964,1593,11543463
"1820",2011,"OK",40,13076,7297,4049,0,24422,4049,3787821
"1821",2011,"OR",41,10501,1379,2630,0,14510,2630,3871728
"1822",2011,"PA",42,20067,25500,6011,0,51578,6011,12744583
"1823",2011,"RI",44,1513,968,758,0,3239,758,1053536
"1824",2011,"SC",45,7438,14830,646,0,22914,646,4671422
"1825",2011,"SD",46,2148,204,1183,0,3535,1183,823484
"1826",2011,"ST",60,545692,581433,253627,0,1380752,253627,NA
"1827",2011,"TN",47,14490,13293,696,0,28479,696,6397410
"1828",2011,"TX",48,53267,61811,57146,0,172224,57146,25646227
"1829",2011,"US",70,673279,662646,261189,0,1597114,261189,311580009
"1830",2011,"UT",49,4547,463,1869,0,6879,1869,2814216
"1831",2011,"VA",51,14009,22811,1310,0,38130,1310,8100469
"1832",2011,"VT",50,1769,202,82,0,2053,82,626979
"1833",2011,"WA",53,10974,3339,3534,0,17847,3534,6821655
"1834",2011,"WI",55,10117,9517,3020,0,22654,3020,5704755
"1835",2011,"WV",54,5888,840,98,0,6826,98,1856074
"1836",2011,"WY",56,1721,93,369,0,2183,369,567224
"1837",2012,"AK",2,2655,521,2456,-1,5633,2457,730399
"1838",2012,"AL",1,13733,18631,67,0,32431,67,4815564
"1839",2012,"AR",5,7614,6482,558,0,14654,558,2952109
"1840",2012,"AZ",4,15880,5300,18833,0,40013,18833,6556629
"1841",2012,"CA",6,31268,39706,63560,0,134534,63560,37960782
"1842",2012,"CO",8,9142,3941,7379,0,20462,7379,5193721
"1843",2012,"CT",9,5626,7191,4713,0,17530,4713,3594395
"1844",2012,"DC",11,0,0,0,0,0,0,634725
"1845",2012,"DE",10,2778,3846,290,0,6914,290,915188
"1846",2012,"FE",99,52329,67969,74818,0,195116,74818,NA
"1847",2012,"FL",12,48684,49030,4216,0,101930,4216,19326230
"1848",2012,"GA",13,18583,34262,2612,0,55457,2612,9901496
"1849",2012,"HI",15,1350,244,4237,0,5831,4237,1394905
"1850",2012,"IA",19,5691,2255,787,0,8733,787,3076097
"1851",2012,"ID",16,5945,214,1826,0,7985,1826,1595441
"1852",2012,"IL",17,14426,28190,6731,-1,49348,6732,12884119
"1853",2012,"IN",18,17004,10234,1593,0,28831,1593,6537640
"1854",2012,"KS",20,5322,3110,1250,0,9682,1250,2885361
"1855",2012,"KY",21,16428,5199,483,0,22110,483,4386381
"1856",2012,"LA",22,12412,27574,186,0,40172,186,4600814
"1857",2012,"MA",25,4954,3158,3196,0,11308,3196,6663158
"1858",2012,"MD",24,5807,15552,163,0,21522,163,5887072
"1859",2012,"ME",23,1825,147,136,0,2108,136,1327691
"1860",2012,"MI",26,18972,23472,1150,0,43594,1150,9896930
"1861",2012,"MN",27,4600,3473,1865,0,9938,1865,5376550
"1862",2012,"MO",29,18690,11792,765,0,31247,765,6024081
"1863",2012,"MS",28,7408,14675,236,0,22319,236,2983767
"1864",2012,"MT",30,2691,93,825,0,3609,825,1003754
"1865",2012,"NC",37,13264,20699,3173,0,37136,3173,9749123
"1866",2012,"ND",38,1077,93,342,0,1512,342,701116
"1867",2012,"NE",31,2595,1267,843,0,4705,843,1853323
"1868",2012,"NH",33,2291,161,338,0,2790,338,1323962
"1869",2012,"NJ",34,5344,14115,3766,0,23225,3766,8845483
"1870",2012,"NM",35,1625,532,4483,0,6640,4483,2087549
"1871",2012,"NV",32,5906,3619,3358,0,12883,3358,2744566
"1872",2012,"NY",36,12788,26905,14517,0,54210,14517,19574549
"1873",2012,"OH",39,25726,23485,1665,0,50876,1665,11548369
"1874",2012,"OK",40,13600,7298,4327,0,25225,4327,3818600
"1875",2012,"OR",41,10852,1408,2580,0,14840,2580,3899118
"1876",2012,"PA",42,20100,25007,6018,0,51125,6018,12766827
"1877",2012,"RI",44,1525,936,768,0,3229,768,1054601
"1878",2012,"SC",45,7337,14398,653,0,22388,653,4717112
"1879",2012,"SD",46,2261,227,1162,0,3650,1162,833496
"1880",2012,"ST",60,541265,566780,244250,-2,1352297,244252,NA
"1881",2012,"TN",47,14522,13170,719,0,28411,719,6451281
"1882",2012,"TX",48,52081,58972,55319,0,166372,55319,26089620
"1883",2012,"US",70,593594,634749,319068,-2,1547413,319070,313874218
"1884",2012,"UT",49,4615,434,1913,0,6962,1913,2853467
"1885",2012,"VA",51,13782,22136,1126,0,37044,1126,8185229
"1886",2012,"VT",50,1745,196,93,0,2034,93,626063
"1887",2012,"WA",53,10632,3176,3463,0,17271,3463,6892876
"1888",2012,"WI",55,10220,9341,3039,0,22600,3039,5719855
"1889",2012,"WV",54,6153,809,108,0,7070,108,1856764
"1890",2012,"WY",56,1736,104,364,0,2204,364,576270
"1891",2013,"AK",2,0,0,0,0,0,0,737045
"1892",2013,"AL",1,13830,18462,89,0,32381,89,4830460
"1893",2013,"AR",5,9160,7459,616,0,17235,616,2959549
"1894",2013,"AZ",4,16145,5415,19471,0,41031,19471,6634999
"1895",2013,"CA",6,30163,39099,66238,0,135500,66238,38280824
"1896",2013,"CO",8,9126,3848,7397,0,20371,7397,5270482
"1897",2013,"CT",9,5630,7270,4663,0,17563,4663,3594915
"1898",2013,"DC",11,0,0,0,0,0,0,650431
"1899",2013,"DE",10,2781,3925,298,0,7004,298,923638
"1900",2013,"FE",99,52329,67969,74568,-250,195116,74818,NA
"1901",2013,"FL",12,49306,49481,4241,0,103028,4241,19563166
"1902",2013,"GA",13,18209,33313,2482,0,54004,2482,9973326
"1903",2013,"HI",15,1221,265,4146,0,5632,4146,1408453
"1904",2013,"IA",19,5674,2250,773,0,8697,773,3093078
"1905",2013,"ID",16,5629,203,1717,0,7549,1717,1611530
"1906",2013,"IL",17,14137,28191,6325,0,48653,6325,12898269
"1907",2013,"IN",18,18080,10269,1564,0,29913,1564,6568367
"1908",2013,"KS",20,5450,3082,1231,0,9763,1231,2893510
"1909",2013,"KY",21,15583,4966,481,0,21030,481,4404817
"1910",2013,"LA",22,12327,26816,156,0,39299,156,4624577
"1911",2013,"MA",25,4837,3041,3072,0,10950,3072,6713944
"1912",2013,"MD",24,5952,15152,231,0,21335,231,5923704
"1913",2013,"ME",23,1872,154,147,0,2173,147,1328196
"1914",2013,"MI",26,19128,23353,1223,0,43704,1223,9913349
"1915",2013,"MN",27,4781,3573,1935,0,10289,1935,5413693
"1916",2013,"MO",29,18963,11789,785,0,31537,785,6040658
"1917",2013,"MS",28,7245,14479,245,0,21969,245,2988797
"1918",2013,"MT",30,2726,91,825,0,3642,825,1013564
"1919",2013,"NC",37,13675,20181,3066,0,36922,3066,9843599
"1920",2013,"ND",38,1093,85,379,4,1553,375,721999
"1921",2013,"NE",31,2810,1343,873,0,5026,873,1865414
"1922",2013,"NH",33,2350,118,380,0,2848,380,1326408
"1923",2013,"NJ",34,5119,13493,3840,0,22452,3840,8858362
"1924",2013,"NM",35,1673,509,4585,0,6767,4585,2092792
"1925",2013,"NV",32,5906,3619,3358,0,12883,3358,2776972
"1926",2013,"NY",36,12757,26384,14409,0,53550,14409,19628043
"1927",2013,"OH",39,26847,23323,1559,0,51729,1559,11576576
"1928",2013,"OK",40,14028,7283,4559,0,25870,4559,3853205
"1929",2013,"OR",41,11170,1448,2589,0,15207,2589,3922908
"1930",2013,"PA",42,19712,24569,6031,0,50312,6031,12776621
"1931",2013,"RI",44,1534,970,857,0,3361,857,1055122
"1932",2013,"SC",45,7400,14019,641,0,22060,641,4764153
"1933",2013,"SD",46,2240,226,1185,0,3651,1185,842270
"1934",2013,"ST",60,543939,561038,245995,4,1350968,245991,NA
"1935",2013,"TN",47,14878,12953,690,0,28521,690,6493432
"1936",2013,"TX",48,53090,58730,56460,0,168280,56460,26489464
"1937",2013,"US",70,596268,629007,320563,-246,1546084,320809,316057727
"1938",2013,"UT",49,4697,452,1926,0,7075,1926,2897927
"1939",2013,"VA",51,14071,21810,1101,0,36982,1101,8253053
"1940",2013,"VT",50,1789,208,81,0,2078,81,626212
"1941",2013,"WA",53,11022,3305,3657,0,17984,3657,6962906
"1942",2013,"WI",55,10411,9167,2893,0,22471,2893,5736952
"1943",2013,"WV",54,5945,776,103,0,6824,103,1853873
"1944",2013,"WY",56,1767,121,422,0,2310,422,582123
"1945",2014,"AK",2,2545,461,2210,0,5216,2210,736307
"1946",2014,"AL",1,13655,17998,118,0,31771,118,4842481
"1947",2014,"AR",5,9667,7571,636,0,17874,636,2967726
"1948",2014,"AZ",4,16685,5606,19845,0,42136,19845,6733840
"1949",2014,"CA",6,30083,38931,66544,0,135558,66544,38625139
"1950",2014,"CO",8,9485,3862,7299,0,20646,7299,5351218
"1951",2014,"CT",9,5514,6794,4328,0,16636,4328,3594783
"1952",2014,"DC",11,0,0,0,0,0,0,662513
"1953",2014,"DE",10,2887,3779,289,0,6955,289,932596
"1954",2014,"FE",99,56423,77870,76273,-1,210567,76274,NA
"1955",2014,"FL",12,49405,49114,4351,0,102870,4351,19860330
"1956",2014,"GA",13,18010,32528,2411,0,52949,2411,10069001
"1957",2014,"HI",15,1377,275,4214,0,5866,4214,1414862
"1958",2014,"IA",19,5722,2272,844,0,8838,844,3109504
"1959",2014,"ID",16,6136,229,1752,0,8117,1752,1631479
"1960",2014,"IL",17,14032,28015,6231,0,48278,6231,12888962
"1961",2014,"IN",18,17966,9749,1556,0,29271,1556,6593533
"1962",2014,"KS",20,5501,2937,1225,0,9663,1225,2900896
"1963",2014,"KY",21,16207,4933,517,0,21657,517,4414483
"1964",2014,"LA",22,12068,25783,179,0,38030,179,4644204
"1965",2014,"MA",25,4749,2993,2971,0,10713,2971,6763652
"1966",2014,"MD",24,5861,14923,227,0,21011,227,5958165
"1967",2014,"ME",23,1933,176,133,0,2242,133,1330760
"1968",2014,"MI",26,19057,23225,1077,0,43359,1077,9930589
"1969",2014,"MN",27,4910,3626,2101,0,10637,2101,5451522
"1970",2014,"MO",29,19619,11549,774,0,31942,774,6056293
"1971",2014,"MS",28,6099,12478,216,0,18793,216,2990623
"1972",2014,"MT",30,2794,106,799,0,3699,799,1021891
"1973",2014,"NC",37,13992,19981,3123,0,37096,3123,9933944
"1974",2014,"ND",38,1149,119,450,0,1718,450,737382
"1975",2014,"NE",31,3044,1440,957,0,5441,957,1879522
"1976",2014,"NH",33,2446,171,346,0,2963,346,1333223
"1977",2014,"NJ",34,4801,13072,3717,0,21590,3717,8866780
"1978",2014,"NM",35,1707,503,4738,0,6948,4738,2090342
"1979",2014,"NV",32,5639,3604,3294,0,12537,3294,2819012
"1980",2014,"NY",36,12628,25646,14244,0,52518,14244,19656330
"1981",2014,"OH",39,26881,22992,1646,0,51519,1646,11602973
"1982",2014,"OK",40,15084,7441,5125,0,27650,5125,3878367
"1983",2014,"OR",41,11150,1422,2503,0,15075,2503,3964106
"1984",2014,"PA",42,20373,24568,5753,0,50694,5753,12789101
"1985",2014,"RI",44,1483,972,858,0,3313,858,1056017
"1986",2014,"SC",45,7261,13487,653,0,21401,653,4823793
"1987",2014,"SD",46,2172,224,1212,0,3608,1212,849088
"1988",2014,"ST",60,550855,550926,248374,0,1350155,248374,NA
"1989",2014,"TN",47,15385,12700,684,0,28769,684,6540826
"1990",2014,"TX",48,53279,56966,55798,0,166043,55798,26977142
"1991",2014,"US",70,607278,628796,324647,-1,1560722,324648,318386421
"1992",2014,"UT",49,4677,443,1906,0,7026,1906,2937399
"1993",2014,"VA",51,14707,21765,1072,0,37544,1072,8312076
"1994",2014,"VT",50,1694,199,86,0,1979,86,625218
"1995",2014,"WA",53,11066,3235,3819,0,18120,3819,7052439
"1996",2014,"WI",55,10457,9141,2999,0,22597,2999,5751974
"1997",2014,"WV",54,5973,802,121,0,6896,121,1849467
"1998",2014,"WY",56,1840,120,423,0,2383,423,582548
"1999",2015,"AK",2,2470,531,2337,0,5338,2337,737547
"2000",2015,"AL",1,13393,17284,133,0,30810,133,4853160
"2001",2015,"AR",5,9538,7516,653,0,17707,653,2978407
"2002",2015,"AZ",4,16733,5863,20047,0,42643,20047,6833596
"2003",2015,"CA",6,28119,37098,64376,0,129593,64376,38953142
"2004",2015,"CO",8,9253,3643,7145,0,20041,7145,5452107
"2005",2015,"CT",9,5214,6462,4140,0,15816,4140,3587509
"2006",2015,"DC",11,0,0,0,0,0,0,675254
"2007",2015,"DE",10,2670,3694,290,0,6654,290,941413
"2008",2015,"FE",99,53191,72857,70406,-1,196455,70407,NA
"2009",2015,"FL",12,48153,48684,4587,0,101424,4587,20224249
"2010",2015,"GA",13,18056,31884,2253,0,52193,2253,10181111
"2011",2015,"HI",15,1398,260,4221,0,5879,4221,1422484
"2012",2015,"IA",19,5804,2232,813,0,8849,813,3121460
"2013",2015,"ID",16,6066,219,1767,0,8052,1767,1651523
"2014",2015,"IL",17,13568,26576,6096,0,46240,6096,12864342
"2015",2015,"IN",18,16741,9180,1434,0,27355,1434,6608296
"2016",2015,"KS",20,5578,2874,1405,0,9857,1405,2909502
"2017",2015,"KY",21,16350,4807,540,0,21697,540,4425999
"2018",2015,"LA",22,11596,24629,152,0,36377,152,4664851
"2019",2015,"MA",25,4374,2729,2819,0,9922,2819,6795891
"2020",2015,"MD",24,5375,14156,1070,0,20601,1070,5986717
"2021",2015,"ME",23,1891,175,213,0,2279,213,1328484
"2022",2015,"MI",26,18759,22811,1058,0,42628,1058,9932573
"2023",2015,"MN",27,4956,3768,2074,0,10798,2074,5482503
"2024",2015,"MO",29,20223,11329,778,0,32330,778,6071745
"2025",2015,"MS",28,6404,12294,213,0,18911,213,2988693
"2026",2015,"MT",30,2736,93,856,0,3685,856,1030503
"2027",2015,"NC",37,14080,19462,3075,0,36617,3075,10033079
"2028",2015,"ND",38,1181,141,473,0,1795,473,754022
"2029",2015,"NE",31,2969,1414,989,0,5372,989,1891507
"2030",2015,"NH",33,2582,123,192,0,2897,192,1336294
"2031",2015,"NJ",34,4621,12303,3565,0,20489,3565,8870869
"2032",2015,"NM",35,1752,508,4844,0,7104,4844,2090211
"2033",2015,"NV",32,5846,3758,3467,0,13071,3467,2868666
"2034",2015,"NY",36,12602,25145,13980,0,51727,13980,19661411
"2035",2015,"OH",39,27483,23141,1609,0,52233,1609,11617850
"2036",2015,"OK",40,15451,7464,5308,0,28223,5308,3909831
"2037",2015,"OR",41,11355,1411,2479,0,15245,2479,4016918
"2038",2015,"PA",42,20601,23764,5493,0,49858,5493,12785759
"2039",2015,"RI",44,1379,968,901,0,3248,901,1056173
"2040",2015,"SC",45,7284,13008,637,0,20929,637,4892253
"2041",2015,"SD",46,2129,240,1195,0,3564,1195,853933
"2042",2015,"ST",60,546053,537035,246490,0,1329578,246490,NA
"2043",2015,"TN",47,15112,12366,694,0,28172,694,6590808
"2044",2015,"TX",48,53390,54941,55578,0,163909,55578,27486814
"2045",2015,"US",70,599244,609892,316896,-1,1526033,316897,320742673
"2046",2015,"UT",49,4243,422,1827,0,6492,1827,2982497
"2047",2015,"VA",51,15276,21981,1146,0,38403,1146,8362907
"2048",2015,"VT",50,1498,175,77,0,1750,77,625197
"2049",2015,"WA",53,11111,3237,3936,0,18284,3936,7163543
"2050",2015,"WI",55,10604,9330,3041,0,22975,3041,5761406
"2051",2015,"WV",54,6226,815,77,0,7118,77,1841996
"2052",2015,"WY",56,1860,127,437,0,2424,437,585668
"2053",2016,"AK",2,1965,454,1975,0,4394,1975,741504
"2054",2016,"AL",1,12704,16040,139,0,28883,139,4864745
"2055",2016,"AR",5,9591,7248,698,0,17537,698,2990410
"2056",2016,"AZ",4,16462,5874,19912,0,42248,19912,6945452
"2057",2016,"CA",6,28102,37193,65095,0,130390,65095,39209127
"2058",2016,"CO",8,9268,3541,7053,0,19862,7053,5540921
"2059",2016,"CT",9,4806,6132,4019,0,14957,4019,3578674
"2060",2016,"DC",11,0,0,0,0,0,0,686575
"2061",2016,"DE",10,2565,3722,298,0,6585,298,949216
"2062",2016,"FE",99,51873,70019,67300,0,189192,67300,NA
"2063",2016,"FL",12,39689,47419,12866,0,99974,12866,20629982
"2064",2016,"GA",13,18814,32571,2242,0,53627,2242,10304763
"2065",2016,"HI",15,1221,261,4120,0,5602,4120,1428105
"2066",2016,"IA",19,5925,2271,835,0,9031,835,3131785
"2067",2016,"ID",16,6173,221,1858,0,8252,1858,1682930
"2068",2016,"IL",17,13236,24598,5782,0,43616,5782,12826895
"2069",2016,"IN",18,15592,8651,1303,0,25546,1303,6633344
"2070",2016,"KS",20,5581,2844,1495,0,9920,1495,2911263
"2071",2016,"KY",21,17514,4903,601,0,23018,601,4438229
"2072",2016,"LA",22,11631,23895,156,0,35682,156,4678215
"2073",2016,"MA",25,4144,2578,2681,0,9403,2681,6826022
"2074",2016,"MD",24,5202,13746,1046,0,19994,1046,6004692
"2075",2016,"ME",23,1989,190,225,0,2404,225,1331370
"2076",2016,"MI",26,18101,21999,1022,0,41122,1022,9951890
"2077",2016,"MN",27,4943,3577,2072,0,10592,2072,5523409
"2078",2016,"MO",29,20565,11138,758,0,32461,758,6087203
"2079",2016,"MS",28,6761,12171,251,0,19183,251,2988298
"2080",2016,"MT",30,2811,115,888,0,3814,888,1040863
"2081",2016,"NC",37,13825,18892,2980,0,35697,2980,10156679
"2082",2016,"ND",38,1179,140,472,0,1791,472,754353
"2083",2016,"NE",31,2857,1467,978,0,5302,978,1905924
"2084",2016,"NH",33,2570,123,125,0,2818,125,1342373
"2085",2016,"NJ",34,4323,12021,3442,0,19786,3442,8874516
"2086",2016,"NM",35,1741,497,4817,0,7055,4817,2092789
"2087",2016,"NV",32,5910,4132,3595,0,13637,3595,2919772
"2088",2016,"NY",36,12391,24370,13955,0,50716,13955,19641589
"2089",2016,"OH",39,27345,23142,1688,0,52175,1688,11635003
"2090",2016,"OK",40,14463,7039,5044,0,26546,5044,3926769
"2091",2016,"OR",41,11299,1389,2478,0,15166,2478,4091404
"2092",2016,"PA",42,20775,23137,5332,0,49244,5332,12783538
"2093",2016,"RI",44,1286,915,902,0,3103,902,1057063
"2094",2016,"SC",45,7607,12602,649,0,20858,649,4958235
"2095",2016,"SD",46,2179,302,1350,0,3831,1350,862890
"2096",2016,"ST",60,534967,526479,254029,0,1315475,254029,NA
"2097",2016,"TN",47,15335,12195,673,0,28203,673,6645011
"2098",2016,"TX",48,53918,54544,55241,0,163703,55241,27937492
"2099",2016,"US",70,586840,596498,321329,0,1504667,321329,323071342
"2100",2016,"UT",49,3956,413,1813,0,6182,1813,3042613
"2101",2016,"VA",51,15060,21587,1166,0,37813,1166,8410946
"2102",2016,"VT",50,1491,175,69,0,1735,69,623644
"2103",2016,"WA",53,11486,3410,4208,0,19104,4208,7294680
"2104",2016,"WI",55,10625,9622,3130,0,23377,3130,5772958
"2105",2016,"WV",54,6190,886,86,0,7162,86,1830929
"2106",2016,"WY",56,1801,127,446,0,2374,446,584290
