"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITE","BLACK","HISP","AIAN","ASIAN","NHPI","API","TWORACE","ADDRACE","UNKRACE","TOTRACE","NOTHISP","UNKHISP","TOTHCAT","gender"
"4985",1992,20,"KS",2,"Kansas",2526042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4986",1992,21,"KY",3,"Kentucky",3756358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4987",1992,22,"LA",3,"Louisiana",4270849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4988",1992,23,"ME",1,"Maine",1235748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4989",1992,24,"MD",3,"Maryland",4902545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4990",1992,25,"MA",1,"Massachusetts",5993474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4991",1992,26,"MI",2,"Michigan",9470323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4992",1992,27,"MN",2,"Minnesota",4471503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4993",1992,28,"MS",3,"Mississippi",2610193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4994",1992,29,"MO",2,"Missouri",5193686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4995",1992,30,"MT",4,"Montana",822436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4996",1992,31,"NE",2,"Nebraska",1602406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4997",1992,32,"NV",4,"Nevada",1330694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4998",1992,33,"NH",1,"New Hampshire",1112766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"4999",1992,34,"NJ",1,"New Jersey",7827770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5000",1992,35,"NM",4,"New Mexico",1580750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5001",1992,36,"NY",1,"New York",18082032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5002",1992,37,"NC",3,"North Carolina",6831850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5003",1992,38,"ND",2,"North Dakota",635427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5004",1992,39,"OH",2,"Ohio",11007609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5005",1992,40,"OK",3,"Oklahoma",3204174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5006",1992,41,"OR",4,"Oregon",2973934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5007",1992,42,"PA",1,"Pennsylvania",11980819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5008",1992,44,"RI",1,"Rhode Island",1000571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5009",1992,45,"SC",3,"South Carolina",3600576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5010",1992,46,"SD",2,"South Dakota",708698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5011",1992,47,"TN",3,"Tennessee",5013999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5012",1992,48,"TX",3,"Texas",17650479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5013",1992,49,"UT",4,"Utah",1821498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5014",1992,50,"VT",1,"Vermont",570115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5015",1992,51,"VA",3,"Virginia",6383315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5016",1992,53,"WA",4,"Washington",5139011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5017",1992,54,"WV",3,"West Virginia",1805462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5018",1992,55,"WI",2,"Wisconsin",5004636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5019",1992,56,"WY",4,"Wyoming",463491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5020",1992,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5021",1992,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5022",1992,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5023",1993,1,"AL",3,"Alabama",4193639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5024",1993,2,"AK",4,"Alaska",596993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5025",1993,4,"AZ",4,"Arizona",3993390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5026",1993,5,"AR",3,"Arkansas",2423743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5027",1993,6,"CA",4,"California",31147208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5028",1993,8,"CO",4,"Colorado",3560884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5029",1993,9,"CT",1,"Connecticut",3272325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5030",1993,10,"DE",3,"Delaware",699475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5031",1993,11,"DC",3,"District of Columbia",576358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5032",1993,12,"FL",3,"Florida",13713593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5033",1993,13,"GA",3,"Georgia",6894092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5034",1993,15,"HI",4,"Hawaii",1161508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5035",1993,16,"ID",4,"Idaho",1101204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5036",1993,17,"IL",2,"Illinois",11725984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5037",1993,18,"IN",2,"Indiana",5701965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5038",1993,19,"IA",2,"Iowa",2820525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5039",1993,20,"KS",2,"Kansas",2547605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5040",1993,21,"KY",3,"Kentucky",3792288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5041",1993,22,"LA",3,"Louisiana",4284749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5042",1993,23,"ME",1,"Maine",1238256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5043",1993,24,"MD",3,"Maryland",4942504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5044",1993,25,"MA",1,"Massachusetts",6010884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5045",1993,26,"MI",2,"Michigan",9529240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5046",1993,27,"MN",2,"Minnesota",4521709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5047",1993,28,"MS",3,"Mississippi",2635574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5048",1993,29,"MO",2,"Missouri",5237757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5049",1993,30,"MT",4,"Montana",839876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5050",1993,31,"NE",2,"Nebraska",1612149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5051",1993,32,"NV",4,"Nevada",1380197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5052",1993,33,"NH",1,"New Hampshire",1122191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5053",1993,34,"NJ",1,"New Jersey",7874891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5054",1993,35,"NM",4,"New Mexico",1614937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5055",1993,36,"NY",1,"New York",18140894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5056",1993,37,"NC",3,"North Carolina",6947412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5057",1993,38,"ND",2,"North Dakota",637229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5058",1993,39,"OH",2,"Ohio",11070385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5059",1993,40,"OK",3,"Oklahoma",3228829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5060",1993,41,"OR",4,"Oregon",3034490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5061",1993,42,"PA",1,"Pennsylvania",12022128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5062",1993,44,"RI",1,"Rhode Island",997852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5063",1993,45,"SC",3,"South Carolina",3634507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5064",1993,46,"SD",2,"South Dakota",716258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5065",1993,47,"TN",3,"Tennessee",5085666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5066",1993,48,"TX",3,"Texas",17996764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5067",1993,49,"UT",4,"Utah",1875993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5068",1993,50,"VT",1,"Vermont",574004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5069",1993,51,"VA",3,"Virginia",6464795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5070",1993,53,"WA",4,"Washington",5247704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5071",1993,54,"WV",3,"West Virginia",1816179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5072",1993,55,"WI",2,"Wisconsin",5055318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5073",1993,56,"WY",4,"Wyoming",469033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5074",1993,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5075",1993,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5076",1993,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5077",1994,1,"AL",3,"Alabama",4233214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5078",1994,2,"AK",4,"Alaska",600624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5079",1994,4,"AZ",4,"Arizona",4147561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5080",1994,5,"AR",3,"Arkansas",2450605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5081",1994,6,"CA",4,"California",31317179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5082",1994,8,"CO",4,"Colorado",3653910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5083",1994,9,"CT",1,"Connecticut",3268346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5084",1994,10,"DE",3,"Delaware",708416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5085",1994,11,"DC",3,"District of Columbia",564982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5086",1994,12,"FL",3,"Florida",13961798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5087",1994,13,"GA",3,"Georgia",7045900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5088",1994,15,"HI",4,"Hawaii",1173903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5089",1994,16,"ID",4,"Idaho",1135459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5090",1994,17,"IL",2,"Illinois",11804986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5091",1994,18,"IN",2,"Indiana",5745626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5092",1994,19,"IA",2,"Iowa",2829422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5093",1994,20,"KS",2,"Kansas",2569118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5094",1994,21,"KY",3,"Kentucky",3823215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5095",1994,22,"LA",3,"Louisiana",4306500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5096",1994,23,"ME",1,"Maine",1237687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5097",1994,24,"MD",3,"Maryland",4985411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5098",1994,25,"MA",1,"Massachusetts",6031352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5099",1994,26,"MI",2,"Michigan",9584481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5100",1994,27,"MN",2,"Minnesota",4566028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5101",1994,28,"MS",3,"Mississippi",2663450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5102",1994,29,"MO",2,"Missouri",5281206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5103",1994,30,"MT",4,"Montana",854923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5104",1994,31,"NE",2,"Nebraska",1621551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5105",1994,32,"NV",4,"Nevada",1456388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5106",1994,33,"NH",1,"New Hampshire",1133054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5107",1994,34,"NJ",1,"New Jersey",7918796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5108",1994,35,"NM",4,"New Mexico",1653329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5109",1994,36,"NY",1,"New York",18156652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5110",1994,37,"NC",3,"North Carolina",7060959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5111",1994,38,"ND",2,"North Dakota",639762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5112",1994,39,"OH",2,"Ohio",11111451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5113",1994,40,"OK",3,"Oklahoma",3246119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5114",1994,41,"OR",4,"Oregon",3087142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5115",1994,42,"PA",1,"Pennsylvania",12042545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5116",1994,44,"RI",1,"Rhode Island",993412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5117",1994,45,"SC",3,"South Carolina",3666456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5118",1994,46,"SD",2,"South Dakota",723038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5119",1994,47,"TN",3,"Tennessee",5163016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5120",1994,48,"TX",3,"Texas",18338319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5121",1994,49,"UT",4,"Utah",1930436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5122",1994,50,"VT",1,"Vermont",578900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5123",1994,51,"VA",3,"Virginia",6536771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5124",1994,53,"WA",4,"Washington",5334896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5125",1994,54,"WV",3,"West Virginia",1818490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5126",1994,55,"WI",2,"Wisconsin",5095504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5127",1994,56,"WY",4,"Wyoming",474982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5128",1994,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5129",1994,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5130",1994,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5131",1995,1,"AL",3,"Alabama",4263125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5132",1995,2,"AK",4,"Alaska",601345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5133",1995,4,"AZ",4,"Arizona",4306908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5134",1995,5,"AR",3,"Arkansas",2480121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5135",1995,6,"CA",4,"California",31493525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5136",1995,8,"CO",4,"Colorado",3738061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5137",1995,9,"CT",1,"Connecticut",3265293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5138",1995,10,"DE",3,"Delaware",718265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5139",1995,11,"DC",3,"District of Columbia",551273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5140",1995,12,"FL",3,"Florida",14185403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5141",1995,13,"GA",3,"Georgia",7188538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5142",1995,15,"HI",4,"Hawaii",1180490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5143",1995,16,"ID",4,"Idaho",1165000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5144",1995,17,"IL",2,"Illinois",11884935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5145",1995,18,"IN",2,"Indiana",5791819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5146",1995,19,"IA",2,"Iowa",2840860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5147",1995,20,"KS",2,"Kansas",2586942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5148",1995,21,"KY",3,"Kentucky",3855248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5149",1995,22,"LA",3,"Louisiana",4327978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5150",1995,23,"ME",1,"Maine",1237438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5151",1995,24,"MD",3,"Maryland",5023650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5152",1995,25,"MA",1,"Massachusetts",6062335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5153",1995,26,"MI",2,"Michigan",9659871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5154",1995,27,"MN",2,"Minnesota",4605445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5155",1995,28,"MS",3,"Mississippi",2690788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5156",1995,29,"MO",2,"Missouri",5324610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5157",1995,30,"MT",4,"Montana",868522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5158",1995,31,"NE",2,"Nebraska",1635142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5159",1995,32,"NV",4,"Nevada",1525777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5160",1995,33,"NH",1,"New Hampshire",1145604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5161",1995,34,"NJ",1,"New Jersey",7965523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5162",1995,35,"NM",4,"New Mexico",1682417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5163",1995,36,"NY",1,"New York",18150928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5164",1995,37,"NC",3,"North Carolina",7185403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5165",1995,38,"ND",2,"North Dakota",641548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5166",1995,39,"OH",2,"Ohio",11155493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5167",1995,40,"OK",3,"Oklahoma",3265547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5168",1995,41,"OR",4,"Oregon",3141421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5169",1995,42,"PA",1,"Pennsylvania",12044780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5170",1995,44,"RI",1,"Rhode Island",989203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5171",1995,45,"SC",3,"South Carolina",3699943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5172",1995,46,"SD",2,"South Dakota",728251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5173",1995,47,"TN",3,"Tennessee",5241168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5174",1995,48,"TX",3,"Texas",18679706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5175",1995,49,"UT",4,"Utah",1976774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5176",1995,50,"VT",1,"Vermont",582827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5177",1995,51,"VA",3,"Virginia",6601392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
"5178",1995,53,"WA",4,"Washington",5431024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T"
