"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATE","CAPOP","CAPDES","gender"
"372",1984,53,"WA",4,"Washington",4400098,NA,NA,NA,"M"
"373",1984,54,"WV",3,"West Virginia",1906828,NA,NA,NA,"M"
"374",1984,55,"WI",2,"Wisconsin",4747753,NA,NA,NA,"M"
"375",1984,56,"WY",4,"Wyoming",499692,NA,NA,NA,"M"
"376",1984,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"377",1984,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"378",1984,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"379",1985,1,"AL",3,"Alabama",3991562,NA,NA,NA,"M"
"380",1985,2,"AK",4,"Alaska",544269,NA,NA,NA,"M"
"381",1985,4,"AZ",4,"Arizona",3308262,NA,NA,NA,"M"
"382",1985,5,"AR",3,"Arkansas",2331990,NA,NA,NA,"M"
"383",1985,6,"CA",4,"California",27102241,NA,NA,NA,"M"
"384",1985,8,"CO",4,"Colorado",3237447,NA,NA,NA,"M"
"385",1985,9,"CT",1,"Connecticut",3223737,NA,NA,NA,"M"
"386",1985,10,"DE",3,"Delaware",627557,NA,NA,NA,"M"
"387",1985,11,"DC",3,"District of Columbia",638278,NA,NA,NA,"M"
"388",1985,12,"FL",3,"Florida",11667504,NA,NA,NA,"M"
"389",1985,13,"GA",3,"Georgia",6084660,NA,NA,NA,"M"
"390",1985,15,"HI",4,"Hawaii",1051759,NA,NA,NA,"M"
"391",1985,16,"ID",4,"Idaho",990226,NA,NA,NA,"M"
"392",1985,17,"IL",2,"Illinois",11387258,NA,NA,NA,"M"
"393",1985,18,"IN",2,"Indiana",5454114,NA,NA,NA,"M"
"394",1985,19,"IA",2,"Iowa",2791966,NA,NA,NA,"M"
"395",1985,20,"KS",2,"Kansas",2432616,NA,NA,NA,"M"
"396",1985,21,"KY",3,"Kentucky",3687813,NA,NA,NA,"M"
"397",1985,22,"LA",3,"Louisiana",4406918,NA,NA,NA,"M"
"398",1985,23,"ME",1,"Maine",1170121,NA,NA,NA,"M"
"399",1985,24,"MD",3,"Maryland",4486957,NA,NA,NA,"M"
"400",1985,25,"MA",1,"Massachusetts",5902682,NA,NA,NA,"M"
"401",1985,26,"MI",2,"Michigan",9127776,NA,NA,NA,"M"
"402",1985,27,"MN",2,"Minnesota",4205208,NA,NA,NA,"M"
"403",1985,28,"MS",3,"Mississippi",2593596,NA,NA,NA,"M"
"404",1985,29,"MO",2,"Missouri",5023068,NA,NA,NA,"M"
"405",1985,30,"MT",4,"Montana",813748,NA,NA,NA,"M"
"406",1985,31,"NE",2,"Nebraska",1574336,NA,NA,NA,"M"
"407",1985,32,"NV",4,"Nevada",980653,NA,NA,NA,"M"
"408",1985,33,"NH",1,"New Hampshire",1025055,NA,NA,NA,"M"
"409",1985,34,"NJ",1,"New Jersey",7622150,NA,NA,NA,"M"
"410",1985,35,"NM",4,"New Mexico",1462727,NA,NA,NA,"M"
"411",1985,36,"NY",1,"New York",17833419,NA,NA,NA,"M"
"412",1985,37,"NC",3,"North Carolina",6321582,NA,NA,NA,"M"
"413",1985,38,"ND",2,"North Dakota",669489,NA,NA,NA,"M"
"414",1985,39,"OH",2,"Ohio",10730268,NA,NA,NA,"M"
"415",1985,40,"OK",3,"Oklahoma",3252731,NA,NA,NA,"M"
"416",1985,41,"OR",4,"Oregon",2683531,NA,NA,NA,"M"
"417",1985,42,"PA",1,"Pennsylvania",11782745,NA,NA,NA,"M"
"418",1985,44,"RI",1,"Rhode Island",977343,NA,NA,NA,"M"
"419",1985,45,"SC",3,"South Carolina",3342769,NA,NA,NA,"M"
"420",1985,46,"SD",2,"South Dakota",695980,NA,NA,NA,"M"
"421",1985,47,"TN",3,"Tennessee",4738713,NA,NA,NA,"M"
"422",1985,48,"TX",3,"Texas",16561112,NA,NA,NA,"M"
"423",1985,49,"UT",4,"Utah",1662838,NA,NA,NA,"M"
"424",1985,50,"VT",1,"Vermont",534055,NA,NA,NA,"M"
"425",1985,51,"VA",3,"Virginia",5811691,NA,NA,NA,"M"
"426",1985,53,"WA",4,"Washington",4452722,NA,NA,NA,"M"
"427",1985,54,"WV",3,"West Virginia",1882350,NA,NA,NA,"M"
"428",1985,55,"WI",2,"Wisconsin",4755625,NA,NA,NA,"M"
"429",1985,56,"WY",4,"Wyoming",495624,NA,NA,NA,"M"
"430",1985,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"431",1985,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"432",1985,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"433",1986,1,"AL",3,"Alabama",4015257,NA,NA,NA,"M"
"434",1986,2,"AK",4,"Alaska",539310,NA,NA,NA,"M"
"435",1986,4,"AZ",4,"Arizona",3437102,NA,NA,NA,"M"
"436",1986,5,"AR",3,"Arkansas",2342359,NA,NA,NA,"M"
"437",1986,6,"CA",4,"California",27777153,NA,NA,NA,"M"
"438",1986,8,"CO",4,"Colorado",3260478,NA,NA,NA,"M"
"439",1986,9,"CT",1,"Connecticut",3247291,NA,NA,NA,"M"
"440",1986,10,"DE",3,"Delaware",636957,NA,NA,NA,"M"
"441",1986,11,"DC",3,"District of Columbia",636934,NA,NA,NA,"M"
"442",1986,12,"FL",3,"Florida",11997290,NA,NA,NA,"M"
"443",1986,13,"GA",3,"Georgia",6208470,NA,NA,NA,"M"
"444",1986,15,"HI",4,"Hawaii",1067911,NA,NA,NA,"M"
"445",1986,16,"ID",4,"Idaho",985004,NA,NA,NA,"M"
"446",1986,17,"IL",2,"Illinois",11391176,NA,NA,NA,"M"
"447",1986,18,"IN",2,"Indiana",5473009,NA,NA,NA,"M"
"448",1986,19,"IA",2,"Iowa",2767005,NA,NA,NA,"M"
"449",1986,20,"KS",2,"Kansas",2445387,NA,NA,NA,"M"
"450",1986,21,"KY",3,"Kentucky",3683325,NA,NA,NA,"M"
"451",1986,22,"LA",3,"Louisiana",4344129,NA,NA,NA,"M"
"452",1986,23,"ME",1,"Maine",1184570,NA,NA,NA,"M"
"453",1986,24,"MD",3,"Maryland",4565578,NA,NA,NA,"M"
"454",1986,25,"MA",1,"Massachusetts",5935209,NA,NA,NA,"M"
"455",1986,26,"MI",2,"Michigan",9187485,NA,NA,NA,"M"
"456",1986,27,"MN",2,"Minnesota",4235140,NA,NA,NA,"M"
"457",1986,28,"MS",3,"Mississippi",2588539,NA,NA,NA,"M"
"458",1986,29,"MO",2,"Missouri",5056695,NA,NA,NA,"M"
"459",1986,30,"MT",4,"Montana",805064,NA,NA,NA,"M"
"460",1986,31,"NE",2,"Nebraska",1566558,NA,NA,NA,"M"
"461",1986,32,"NV",4,"Nevada",1023418,NA,NA,NA,"M"
"462",1986,33,"NH",1,"New Hampshire",1054283,NA,NA,NA,"M"
"463",1986,34,"NJ",1,"New Jersey",7670743,NA,NA,NA,"M"
"464",1986,35,"NM",4,"New Mexico",1478519,NA,NA,NA,"M"
"465",1986,36,"NY",1,"New York",17868849,NA,NA,NA,"M"
"466",1986,37,"NC",3,"North Carolina",6403696,NA,NA,NA,"M"
"467",1986,38,"ND",2,"North Dakota",661167,NA,NA,NA,"M"
"468",1986,39,"OH",2,"Ohio",10760081,NA,NA,NA,"M"
"469",1986,40,"OK",3,"Oklahoma",3210117,NA,NA,NA,"M"
"470",1986,41,"OR",4,"Oregon",2700999,NA,NA,NA,"M"
"471",1986,42,"PA",1,"Pennsylvania",11810864,NA,NA,NA,"M"
"472",1986,44,"RI",1,"Rhode Island",989603,NA,NA,NA,"M"
"473",1986,45,"SC",3,"South Carolina",3380506,NA,NA,NA,"M"
"474",1986,46,"SD",2,"South Dakota",696042,NA,NA,NA,"M"
"475",1986,47,"TN",3,"Tennessee",4782930,NA,NA,NA,"M"
"476",1986,48,"TX",3,"Texas",16621799,NA,NA,NA,"M"
"477",1986,49,"UT",4,"Utah",1678115,NA,NA,NA,"M"
"478",1986,50,"VT",1,"Vermont",540273,NA,NA,NA,"M"
"479",1986,51,"VA",3,"Virginia",5932267,NA,NA,NA,"M"
"480",1986,53,"WA",4,"Washington",4531891,NA,NA,NA,"M"
"481",1986,54,"WV",3,"West Virginia",1857579,NA,NA,NA,"M"
"482",1986,55,"WI",2,"Wisconsin",4777930,NA,NA,NA,"M"
"483",1986,56,"WY",4,"Wyoming",476967,NA,NA,NA,"M"
"484",1986,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"485",1986,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"486",1986,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"487",1987,1,"AL",3,"Alabama",4023848,NA,NA,NA,"M"
"488",1987,2,"AK",4,"Alaska",541982,NA,NA,NA,"M"
"489",1987,4,"AZ",4,"Arizona",3535179,NA,NA,NA,"M"
"490",1987,5,"AR",3,"Arkansas",2342638,NA,NA,NA,"M"
"491",1987,6,"CA",4,"California",28464253,NA,NA,NA,"M"
"492",1987,8,"CO",4,"Colorado",3262281,NA,NA,NA,"M"
"493",1987,9,"CT",1,"Connecticut",3271958,NA,NA,NA,"M"
"494",1987,10,"DE",3,"Delaware",647585,NA,NA,NA,"M"
"495",1987,11,"DC",3,"District of Columbia",630430,NA,NA,NA,"M"
"496",1987,12,"FL",3,"Florida",12306396,NA,NA,NA,"M"
"497",1987,13,"GA",3,"Georgia",6316153,NA,NA,NA,"M"
"498",1987,15,"HI",4,"Hawaii",1079823,NA,NA,NA,"M"
"499",1987,16,"ID",4,"Idaho",985669,NA,NA,NA,"M"
"500",1987,17,"IL",2,"Illinois",11390176,NA,NA,NA,"M"
"501",1987,18,"IN",2,"Indiana",5491734,NA,NA,NA,"M"
"502",1987,19,"IA",2,"Iowa",2768392,NA,NA,NA,"M"
"503",1987,20,"KS",2,"Kansas",2461987,NA,NA,NA,"M"
"504",1987,21,"KY",3,"Kentucky",3680003,NA,NA,NA,"M"
"505",1987,22,"LA",3,"Louisiana",4288835,NA,NA,NA,"M"
"506",1987,23,"ME",1,"Maine",1203830,NA,NA,NA,"M"
"507",1987,24,"MD",3,"Maryland",4657908,NA,NA,NA,"M"
"508",1987,25,"MA",1,"Massachusetts",5979981,NA,NA,NA,"M"
"509",1987,26,"MI",2,"Michigan",9218000,NA,NA,NA,"M"
"510",1987,27,"MN",2,"Minnesota",4296162,NA,NA,NA,"M"
"511",1987,28,"MS",3,"Mississippi",2580353,NA,NA,NA,"M"
"512",1987,29,"MO",2,"Missouri",5081730,NA,NA,NA,"M"
"513",1987,30,"MT",4,"Montana",800194,NA,NA,NA,"M"
"514",1987,31,"NE",2,"Nebraska",1571464,NA,NA,NA,"M"
"515",1987,32,"NV",4,"Nevada",1075027,NA,NA,NA,"M"
"516",1987,33,"NH",1,"New Hampshire",1082576,NA,NA,NA,"M"
"517",1987,34,"NJ",1,"New Jersey",7712334,NA,NA,NA,"M"
"518",1987,35,"NM",4,"New Mexico",1490329,NA,NA,NA,"M"
"519",1987,36,"NY",1,"New York",17941310,NA,NA,NA,"M"
"520",1987,37,"NC",3,"North Carolina",6480598,NA,NA,NA,"M"
"521",1987,38,"ND",2,"North Dakota",655273,NA,NA,NA,"M"
"522",1987,39,"OH",2,"Ohio",10798562,NA,NA,NA,"M"
"523",1987,40,"OK",3,"Oklahoma",3167058,NA,NA,NA,"M"
"524",1987,41,"OR",4,"Oregon",2741307,NA,NA,NA,"M"
"525",1987,42,"PA",1,"Pennsylvania",11845753,NA,NA,NA,"M"
"526",1987,44,"RI",1,"Rhode Island",996417,NA,NA,NA,"M"
"527",1987,45,"SC",3,"South Carolina",3412091,NA,NA,NA,"M"
"528",1987,46,"SD",2,"South Dakota",698148,NA,NA,NA,"M"
"529",1987,47,"TN",3,"Tennessee",4822437,NA,NA,NA,"M"
"530",1987,48,"TX",3,"Texas",16667025,NA,NA,NA,"M"
"531",1987,49,"UT",4,"Utah",1689366,NA,NA,NA,"M"
"532",1987,50,"VT",1,"Vermont",549766,NA,NA,NA,"M"
"533",1987,51,"VA",3,"Virginia",6036911,NA,NA,NA,"M"
"534",1987,53,"WA",4,"Washington",4639893,NA,NA,NA,"M"
"535",1987,54,"WV",3,"West Virginia",1830211,NA,NA,NA,"M"
"536",1987,55,"WI",2,"Wisconsin",4822402,NA,NA,NA,"M"
"537",1987,56,"WY",4,"Wyoming",465098,NA,NA,NA,"M"
"538",1987,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"539",1987,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"540",1987,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"541",1988,1,"AL",3,"Alabama",4030224,NA,NA,NA,"M"
"542",1988,2,"AK",4,"Alaska",547153,NA,NA,NA,"M"
"543",1988,4,"AZ",4,"Arizona",3622176,NA,NA,NA,"M"
"544",1988,5,"AR",3,"Arkansas",2346387,NA,NA,NA,"M"
"545",1988,6,"CA",4,"California",29218161,NA,NA,NA,"M"
"546",1988,8,"CO",4,"Colorado",3275821,NA,NA,NA,"M"
"547",1988,9,"CT",1,"Connecticut",3283409,NA,NA,NA,"M"
"548",1988,10,"DE",3,"Delaware",658233,NA,NA,NA,"M"
"549",1988,11,"DC",3,"District of Columbia",624165,NA,NA,NA,"M"
"550",1988,12,"FL",3,"Florida",12637709,NA,NA,NA,"M"
"551",1988,13,"GA",3,"Georgia",6411085,NA,NA,NA,"M"
"552",1988,15,"HI",4,"Hawaii",1094584,NA,NA,NA,"M"
"553",1988,16,"ID",4,"Idaho",994426,NA,NA,NA,"M"
"554",1988,17,"IL",2,"Illinois",11409785,NA,NA,NA,"M"
"555",1988,18,"IN",2,"Indiana",5523684,NA,NA,NA,"M"
"556",1988,19,"IA",2,"Iowa",2770585,NA,NA,NA,"M"
"557",1988,20,"KS",2,"Kansas",2472847,NA,NA,NA,"M"
"558",1988,21,"KY",3,"Kentucky",3677312,NA,NA,NA,"M"
"559",1988,22,"LA",3,"Louisiana",4252906,NA,NA,NA,"M"
"560",1988,23,"ME",1,"Maine",1219944,NA,NA,NA,"M"
"561",1988,24,"MD",3,"Maryland",4727298,NA,NA,NA,"M"
"562",1988,25,"MA",1,"Massachusetts",6015479,NA,NA,NA,"M"
"563",1988,26,"MI",2,"Michigan",9253290,NA,NA,NA,"M"
"564",1988,27,"MN",2,"Minnesota",4338045,NA,NA,NA,"M"
"565",1988,28,"MS",3,"Mississippi",2574273,NA,NA,NA,"M"
"566",1988,29,"MO",2,"Missouri",5095819,NA,NA,NA,"M"
"567",1988,30,"MT",4,"Montana",799642,NA,NA,NA,"M"
"568",1988,31,"NE",2,"Nebraska",1574881,NA,NA,NA,"M"
"569",1988,32,"NV",4,"Nevada",1137369,NA,NA,NA,"M"
"570",1988,33,"NH",1,"New Hampshire",1104523,NA,NA,NA,"M"
"571",1988,34,"NJ",1,"New Jersey",7726086,NA,NA,NA,"M"
"572",1988,35,"NM",4,"New Mexico",1503892,NA,NA,NA,"M"
"573",1988,36,"NY",1,"New York",17983088,NA,NA,NA,"M"
"574",1988,37,"NC",3,"North Carolina",6565467,NA,NA,NA,"M"
"575",1988,38,"ND",2,"North Dakota",646341,NA,NA,NA,"M"
"576",1988,39,"OH",2,"Ohio",10829211,NA,NA,NA,"M"
"577",1988,40,"OK",3,"Oklahoma",3150299,NA,NA,NA,"M"
"578",1988,41,"OR",4,"Oregon",2790568,NA,NA,NA,"M"
"579",1988,42,"PA",1,"Pennsylvania",11866008,NA,NA,NA,"M"
"580",1988,44,"RI",1,"Rhode Island",1000665,NA,NA,NA,"M"
"581",1988,45,"SC",3,"South Carolina",3456770,NA,NA,NA,"M"
"582",1988,46,"SD",2,"South Dakota",696691,NA,NA,NA,"M"
"583",1988,47,"TN",3,"Tennessee",4854461,NA,NA,NA,"M"
"584",1988,48,"TX",3,"Texas",16806734,NA,NA,NA,"M"
"585",1988,49,"UT",4,"Utah",1705867,NA,NA,NA,"M"
"586",1988,50,"VT",1,"Vermont",557699,NA,NA,NA,"M"
"587",1988,51,"VA",3,"Virginia",6120232,NA,NA,NA,"M"
"588",1988,53,"WA",4,"Washington",4746321,NA,NA,NA,"M"
"589",1988,54,"WV",3,"West Virginia",1806552,NA,NA,NA,"M"
"590",1988,55,"WI",2,"Wisconsin",4856575,NA,NA,NA,"M"
"591",1988,56,"WY",4,"Wyoming",458377,NA,NA,NA,"M"
"592",1988,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"593",1988,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"594",1988,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"595",1989,1,"AL",3,"Alabama",4040587,NA,NA,NA,"M"
"596",1989,2,"AK",4,"Alaska",550043,NA,NA,NA,"M"
"597",1989,4,"AZ",4,"Arizona",3665228,NA,NA,NA,"M"
"598",1989,5,"AR",3,"Arkansas",2350725,NA,NA,NA,"M"
"599",1989,6,"CA",4,"California",29760021,NA,NA,NA,"M"
"600",1989,8,"CO",4,"Colorado",3294394,NA,NA,NA,"M"
"601",1989,9,"CT",1,"Connecticut",3287116,NA,NA,NA,"M"
"602",1989,10,"DE",3,"Delaware",666168,NA,NA,NA,"M"
"603",1989,11,"DC",3,"District of Columbia",606900,NA,NA,NA,"M"
"604",1989,12,"FL",3,"Florida",12937926,NA,NA,NA,"M"
"605",1989,13,"GA",3,"Georgia",6478216,NA,NA,NA,"M"
"606",1989,15,"HI",4,"Hawaii",1108229,NA,NA,NA,"M"
"607",1989,16,"ID",4,"Idaho",1006749,NA,NA,NA,"M"
"608",1989,17,"IL",2,"Illinois",11430602,NA,NA,NA,"M"
"609",1989,18,"IN",2,"Indiana",5544159,NA,NA,NA,"M"
"610",1989,19,"IA",2,"Iowa",2776755,NA,NA,NA,"M"
"611",1989,20,"KS",2,"Kansas",2477574,NA,NA,NA,"M"
"612",1989,21,"KY",3,"Kentucky",3685296,NA,NA,NA,"M"
"613",1989,22,"LA",3,"Louisiana",4219973,NA,NA,NA,"M"
"614",1989,23,"ME",1,"Maine",1227928,NA,NA,NA,"M"
"615",1989,24,"MD",3,"Maryland",4781468,NA,NA,NA,"M"
"616",1989,25,"MA",1,"Massachusetts",6016425,NA,NA,NA,"M"
"617",1989,26,"MI",2,"Michigan",9295297,NA,NA,NA,"M"
"618",1989,27,"MN",2,"Minnesota",4375099,NA,NA,NA,"M"
"619",1989,28,"MS",3,"Mississippi",2573216,NA,NA,NA,"M"
"620",1989,29,"MO",2,"Missouri",5117073,NA,NA,NA,"M"
"621",1989,30,"MT",4,"Montana",799065,NA,NA,NA,"M"
"622",1989,31,"NE",2,"Nebraska",1578385,NA,NA,NA,"M"
"623",1989,32,"NV",4,"Nevada",1201833,NA,NA,NA,"M"
"624",1989,33,"NH",1,"New Hampshire",1109252,NA,NA,NA,"M"
"625",1989,34,"NJ",1,"New Jersey",7730188,NA,NA,NA,"M"
"626",1989,35,"NM",4,"New Mexico",1515069,NA,NA,NA,"M"
"627",1989,36,"NY",1,"New York",17990455,NA,NA,NA,"M"
"628",1989,37,"NC",3,"North Carolina",6628637,NA,NA,NA,"M"
"629",1989,38,"ND",2,"North Dakota",638800,NA,NA,NA,"M"
"630",1989,39,"OH",2,"Ohio",10847115,NA,NA,NA,"M"
"631",1989,40,"OK",3,"Oklahoma",3145585,NA,NA,NA,"M"
"632",1989,41,"OR",4,"Oregon",2842321,NA,NA,NA,"M"
"633",1989,42,"PA",1,"Pennsylvania",11881643,NA,NA,NA,"M"
"634",1989,44,"RI",1,"Rhode Island",1003464,NA,NA,NA,"M"
"635",1989,45,"SC",3,"South Carolina",3486703,NA,NA,NA,"M"
"636",1989,46,"SD",2,"South Dakota",696004,NA,NA,NA,"M"
"637",1989,47,"TN",3,"Tennessee",4877185,NA,NA,NA,"M"
"638",1989,48,"TX",3,"Texas",16986510,NA,NA,NA,"M"
"639",1989,49,"UT",4,"Utah",1722850,NA,NA,NA,"M"
"640",1989,50,"VT",1,"Vermont",562758,NA,NA,NA,"M"
"641",1989,51,"VA",3,"Virginia",6187358,NA,NA,NA,"M"
"642",1989,53,"WA",4,"Washington",4866692,NA,NA,NA,"M"
"643",1989,54,"WV",3,"West Virginia",1793477,NA,NA,NA,"M"
"644",1989,55,"WI",2,"Wisconsin",4891769,NA,NA,NA,"M"
"645",1989,56,"WY",4,"Wyoming",453588,NA,NA,NA,"M"
"646",1989,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"647",1989,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"648",1989,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"649",1990,1,"AL",3,"Alabama",4048526,NA,NA,NA,"M"
"650",1990,2,"AK",4,"Alaska",553120,NA,NA,NA,"M"
"651",1990,4,"AZ",4,"Arizona",3679056,NA,NA,NA,"M"
"652",1990,5,"AR",3,"Arkansas",2354343,NA,NA,NA,"M"
"653",1990,6,"CA",4,"California",29950111,NA,NA,NA,"M"
"654",1990,8,"CO",4,"Colorado",3303862,NA,NA,NA,"M"
"655",1990,9,"CT",1,"Connecticut",3289056,NA,NA,NA,"M"
"656",1990,10,"DE",3,"Delaware",669063,NA,NA,NA,"M"
"657",1990,11,"DC",3,"District of Columbia",603814,NA,NA,NA,"M"
"658",1990,12,"FL",3,"Florida",13018365,NA,NA,NA,"M"
"659",1990,13,"GA",3,"Georgia",6506531,NA,NA,NA,"M"
"660",1990,15,"HI",4,"Hawaii",1112703,NA,NA,NA,"M"
"661",1990,16,"ID",4,"Idaho",1011882,NA,NA,NA,"M"
"662",1990,17,"IL",2,"Illinois",11446979,NA,NA,NA,"M"
"663",1990,18,"IN",2,"Indiana",5555097,NA,NA,NA,"M"
"664",1990,19,"IA",2,"Iowa",2779769,NA,NA,NA,"M"
"665",1990,20,"KS",2,"Kansas",2480683,NA,NA,NA,"M"
"666",1990,21,"KY",3,"Kentucky",3692584,NA,NA,NA,"M"
"667",1990,22,"LA",3,"Louisiana",4219179,NA,NA,NA,"M"
"668",1990,23,"ME",1,"Maine",1231296,NA,NA,NA,"M"
"669",1990,24,"MD",3,"Maryland",4797431,NA,NA,NA,"M"
"670",1990,25,"MA",1,"Massachusetts",6018664,NA,NA,NA,"M"
"671",1990,26,"MI",2,"Michigan",9310462,NA,NA,NA,"M"
"672",1990,27,"MN",2,"Minnesota",4387283,NA,NA,NA,"M"
"673",1990,28,"MS",3,"Mississippi",2577426,NA,NA,NA,"M"
"674",1990,29,"MO",2,"Missouri",5126370,NA,NA,NA,"M"
"675",1990,30,"MT",4,"Montana",799824,NA,NA,NA,"M"
"676",1990,31,"NE",2,"Nebraska",1580664,NA,NA,NA,"M"
"677",1990,32,"NV",4,"Nevada",1218629,NA,NA,NA,"M"
"678",1990,33,"NH",1,"New Hampshire",1111831,NA,NA,NA,"M"
"679",1990,34,"NJ",1,"New Jersey",7757158,NA,NA,NA,"M"
"680",1990,35,"NM",4,"New Mexico",1519933,NA,NA,NA,"M"
"681",1990,36,"NY",1,"New York",18002855,NA,NA,NA,"M"
"682",1990,37,"NC",3,"North Carolina",6656987,NA,NA,NA,"M"
"683",1990,38,"ND",2,"North Dakota",637364,NA,NA,NA,"M"
"684",1990,39,"OH",2,"Ohio",10861837,NA,NA,NA,"M"
"685",1990,40,"OK",3,"Oklahoma",3147105,NA,NA,NA,"M"
"686",1990,41,"OR",4,"Oregon",2858547,NA,NA,NA,"M"
"687",1990,42,"PA",1,"Pennsylvania",11895604,NA,NA,NA,"M"
"688",1990,44,"RI",1,"Rhode Island",1004649,NA,NA,NA,"M"
"689",1990,45,"SC",3,"South Carolina",3499064,NA,NA,NA,"M"
"690",1990,46,"SD",2,"South Dakota",696667,NA,NA,NA,"M"
"691",1990,47,"TN",3,"Tennessee",4890626,NA,NA,NA,"M"
"692",1990,48,"TX",3,"Texas",17044714,NA,NA,NA,"M"
"693",1990,49,"UT",4,"Utah",1729722,NA,NA,NA,"M"
"694",1990,50,"VT",1,"Vermont",564526,NA,NA,NA,"M"
"695",1990,51,"VA",3,"Virginia",6213526,NA,NA,NA,"M"
"696",1990,53,"WA",4,"Washington",4900780,NA,NA,NA,"M"
"697",1990,54,"WV",3,"West Virginia",1792481,NA,NA,NA,"M"
"698",1990,55,"WI",2,"Wisconsin",4902265,NA,NA,NA,"M"
"699",1990,56,"WY",4,"Wyoming",453401,NA,NA,NA,"M"
"700",1990,60,"ST",7,"State prison total",NA,NA,NA,NA,"M"
"701",1990,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"M"
"702",1990,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"703",1991,1,"AL",3,"Alabama",4091397,NA,NA,NA,"M"
"704",1991,2,"AK",4,"Alaska",569273,NA,NA,NA,"M"
"705",1991,4,"AZ",4,"Arizona",3762394,NA,NA,NA,"M"
"706",1991,5,"AR",3,"Arkansas",2370666,NA,NA,NA,"M"
"707",1991,6,"CA",4,"California",30414114,NA,NA,NA,"M"
"708",1991,8,"CO",4,"Colorado",3367567,NA,NA,NA,"M"
"709",1991,9,"CT",1,"Connecticut",3288640,NA,NA,NA,"M"
"710",1991,10,"DE",3,"Delaware",680495,NA,NA,NA,"M"
"711",1991,11,"DC",3,"District of Columbia",593239,NA,NA,NA,"M"
"712",1991,12,"FL",3,"Florida",13289497,NA,NA,NA,"M"
"713",1991,13,"GA",3,"Georgia",6621279,NA,NA,NA,"M"
"714",1991,15,"HI",4,"Hawaii",1131412,NA,NA,NA,"M"
"715",1991,16,"ID",4,"Idaho",1038915,NA,NA,NA,"M"
"716",1991,17,"IL",2,"Illinois",11535973,NA,NA,NA,"M"
"717",1991,18,"IN",2,"Indiana",5602062,NA,NA,NA,"M"
"718",1991,19,"IA",2,"Iowa",2791227,NA,NA,NA,"M"
"719",1991,20,"KS",2,"Kansas",2495209,NA,NA,NA,"M"
"720",1991,21,"KY",3,"Kentucky",3714686,NA,NA,NA,"M"
"721",1991,22,"LA",3,"Louisiana",4240950,NA,NA,NA,"M"
"722",1991,23,"ME",1,"Maine",1235439,NA,NA,NA,"M"
"723",1991,24,"MD",3,"Maryland",4856176,NA,NA,NA,"M"
"724",1991,25,"MA",1,"Massachusetts",5998652,NA,NA,NA,"M"
"725",1991,26,"MI",2,"Michigan",9395022,NA,NA,NA,"M"
"726",1991,27,"MN",2,"Minnesota",4427429,NA,NA,NA,"M"
"727",1991,28,"MS",3,"Mississippi",2591230,NA,NA,NA,"M"
"728",1991,29,"MO",2,"Missouri",5157770,NA,NA,NA,"M"
"729",1991,30,"MT",4,"Montana",807837,NA,NA,NA,"M"
"730",1991,31,"NE",2,"Nebraska",1590805,NA,NA,NA,"M"
"731",1991,32,"NV",4,"Nevada",1285046,NA,NA,NA,"M"
"732",1991,33,"NH",1,"New Hampshire",1107055,NA,NA,NA,"M"
"733",1991,34,"NJ",1,"New Jersey",7784269,NA,NA,NA,"M"
"734",1991,35,"NM",4,"New Mexico",1547115,NA,NA,NA,"M"
"735",1991,36,"NY",1,"New York",18029532,NA,NA,NA,"M"
"736",1991,37,"NC",3,"North Carolina",6748135,NA,NA,NA,"M"
"737",1991,38,"ND",2,"North Dakota",634199,NA,NA,NA,"M"
"738",1991,39,"OH",2,"Ohio",10933683,NA,NA,NA,"M"
"739",1991,40,"OK",3,"Oklahoma",3166471,NA,NA,NA,"M"
"740",1991,41,"OR",4,"Oregon",2918745,NA,NA,NA,"M"
"741",1991,42,"PA",1,"Pennsylvania",11943160,NA,NA,NA,"M"
"742",1991,44,"RI",1,"Rhode Island",1003990,NA,NA,NA,"M"
"743",1991,45,"SC",3,"South Carolina",3559470,NA,NA,NA,"M"
"744",1991,46,"SD",2,"South Dakota",701445,NA,NA,NA,"M"
