"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATEM","CAPRATEF","CAPOPM","CAPOPF","CAPDESM","CAPDESF","CAPRATET","CAPOPT","CAPDEST"
"809",1992,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,497273,504230,380114
"810",1992,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,52757,NA,NA
"811",1993,1,"AL",3,"Alabama",4193639,NA,NA,NA,NA,NA,NA,15979,15979,15979
"812",1993,2,"AK",4,"Alaska",596993,NA,NA,NA,NA,NA,NA,2523,2602,NA
"813",1993,4,"AZ",4,"Arizona",3993390,NA,NA,NA,NA,NA,NA,NA,16089,NA
"814",1993,5,"AR",3,"Arkansas",2423743,NA,NA,NA,NA,NA,NA,NA,8014,NA
"815",1993,6,"CA",4,"California",31147208,NA,NA,NA,NA,NA,NA,NA,NA,63293
"816",1993,8,"CO",4,"Colorado",3560884,NA,NA,NA,NA,NA,NA,NA,7880,6612
"817",1993,9,"CT",1,"Connecticut",3272325,NA,NA,NA,NA,NA,NA,12133,13347,NA
"818",1993,10,"DE",3,"Delaware",699475,NA,NA,NA,NA,NA,NA,NA,4206,3192
"819",1993,11,"DC",3,"District of Columbia",576358,NA,NA,NA,NA,NA,NA,10330,10330,8746
"820",1993,12,"FL",3,"Florida",13713593,NA,NA,NA,NA,NA,NA,54041,53501,41030
"821",1993,13,"GA",3,"Georgia",6894092,NA,NA,NA,NA,NA,NA,NA,27791,NA
"822",1993,15,"HI",4,"Hawaii",1161508,NA,NA,NA,NA,NA,NA,NA,2627,1672
"823",1993,16,"ID",4,"Idaho",1101204,NA,NA,NA,NA,NA,NA,1929,2177,NA
"824",1993,17,"IL",2,"Illinois",11725984,NA,NA,NA,NA,NA,NA,26369,26369,22625
"825",1993,18,"IN",2,"Indiana",5701965,NA,NA,NA,NA,NA,NA,12255,14289,NA
"826",1993,19,"IA",2,"Iowa",2820525,NA,NA,NA,NA,NA,NA,3265,3265,3265
"827",1993,20,"KS",2,"Kansas",2547605,NA,NA,NA,NA,NA,NA,6600,NA,NA
"828",1993,21,"KY",3,"Kentucky",3792288,NA,NA,NA,NA,NA,NA,9560,9383,NA
"829",1993,22,"LA",3,"Louisiana",4284749,NA,NA,NA,NA,NA,NA,17131,17131,17131
"830",1993,23,"ME",1,"Maine",1238256,NA,NA,NA,NA,NA,NA,1353,1353,1353
"831",1993,24,"MD",3,"Maryland",4942504,NA,NA,NA,NA,NA,NA,NA,20279,13361
"832",1993,25,"MA",1,"Massachusetts",6010884,NA,NA,NA,NA,NA,NA,NA,NA,6902
"833",1993,26,"MI",2,"Michigan",9529240,NA,NA,NA,NA,NA,NA,27548,NA,NA
"834",1993,27,"MN",2,"Minnesota",4521709,NA,NA,NA,NA,NA,NA,3845,3845,3845
"835",1993,28,"MS",3,"Mississippi",2635574,NA,NA,NA,NA,NA,NA,NA,8746,9206
"836",1993,29,"MO",2,"Missouri",5237757,NA,NA,NA,NA,NA,NA,15911,15832,NA
"837",1993,30,"MT",4,"Montana",839876,NA,NA,NA,NA,NA,NA,NA,1260,850
"838",1993,31,"NE",2,"Nebraska",1612149,NA,NA,NA,NA,NA,NA,NA,NA,2013
"839",1993,32,"NV",4,"Nevada",1380197,NA,NA,NA,NA,NA,NA,6440,NA,5278
"840",1993,33,"NH",1,"New Hampshire",1122191,NA,NA,NA,NA,NA,NA,1358,1576,1162
"841",1993,34,"NJ",1,"New Jersey",7874891,NA,NA,NA,NA,NA,NA,NA,NA,15032
"842",1993,35,"NM",4,"New Mexico",1614937,NA,NA,NA,NA,NA,NA,3561,3561,3575
"843",1993,36,"NY",1,"New York",18140894,NA,NA,NA,NA,NA,NA,61761,58675,50339
"844",1993,37,"NC",3,"North Carolina",6947412,NA,NA,NA,NA,NA,NA,17913,21400,NA
"845",1993,38,"ND",2,"North Dakota",637229,NA,NA,NA,NA,NA,NA,NA,596,596
"846",1993,39,"OH",2,"Ohio",11070385,NA,NA,NA,NA,NA,NA,NA,NA,22521
"847",1993,40,"OK",3,"Oklahoma",3228829,NA,NA,NA,NA,NA,NA,9775,13363,NA
"848",1993,41,"OR",4,"Oregon",3034490,NA,NA,NA,NA,NA,NA,NA,6517,NA
"849",1993,42,"PA",1,"Pennsylvania",12022128,NA,NA,NA,NA,NA,NA,NA,NA,18844
"850",1993,44,"RI",1,"Rhode Island",997852,NA,NA,NA,NA,NA,NA,3070,3070,3070
"851",1993,45,"SC",3,"South Carolina",3634507,NA,NA,NA,NA,NA,NA,16221,16221,12527
"852",1993,46,"SD",2,"South Dakota",716258,NA,NA,NA,NA,NA,NA,1477,1418,1477
"853",1993,47,"TN",3,"Tennessee",5085666,NA,NA,NA,NA,NA,NA,11967,11720,NA
"854",1993,48,"TX",3,"Texas",17996764,NA,NA,NA,NA,NA,NA,72854,72854,NA
"855",1993,49,"UT",4,"Utah",1875993,NA,NA,NA,NA,NA,NA,3234,3079,NA
"856",1993,50,"VT",1,"Vermont",574004,NA,NA,NA,NA,NA,NA,947,947,947
"857",1993,51,"VA",3,"Virginia",6464795,NA,NA,NA,NA,NA,NA,15359,15359,15359
"858",1993,53,"WA",4,"Washington",5247704,NA,NA,NA,NA,NA,NA,6894,9117,9117
"859",1993,54,"WV",3,"West Virginia",1816179,NA,NA,NA,NA,NA,NA,1800,1805,1800
"860",1993,55,"WI",2,"Wisconsin",5055318,NA,NA,NA,NA,NA,NA,6550,6550,6550
"861",1993,56,"WY",4,"Wyoming",469033,NA,NA,NA,NA,NA,NA,977,977,977
"862",1993,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,462930,535100,390246
"863",1993,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,522779,535100,390246
"864",1993,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,59849,NA,NA
"865",1994,1,"AL",3,"Alabama",4233214,NA,NA,NA,NA,NA,NA,16508,16508,16508
"866",1994,2,"AK",4,"Alaska",600624,NA,NA,NA,NA,NA,NA,3044,NA,NA
"867",1994,4,"AZ",4,"Arizona",4147561,NA,NA,NA,NA,NA,NA,NA,19651,NA
"868",1994,5,"AR",3,"Arkansas",2450605,NA,NA,NA,NA,NA,NA,8044,8044,8044
"869",1994,6,"CA",4,"California",31317179,NA,NA,NA,NA,NA,NA,NA,NA,68366
"870",1994,8,"CO",4,"Colorado",3653910,NA,NA,NA,NA,NA,NA,NA,8051,6848
"871",1994,9,"CT",1,"Connecticut",3268346,NA,NA,NA,NA,NA,NA,13363,14699,NA
"872",1994,10,"DE",3,"Delaware",708416,NA,NA,NA,NA,NA,NA,NA,4206,3192
"873",1994,11,"DC",3,"District of Columbia",564982,NA,NA,NA,NA,NA,NA,7251,11099,9419
"874",1994,12,"FL",3,"Florida",13961798,NA,NA,NA,NA,NA,NA,NA,57364,43536
"875",1994,13,"GA",3,"Georgia",7045900,NA,NA,NA,NA,NA,NA,32918,32918,32918
"876",1994,15,"HI",4,"Hawaii",1173903,NA,NA,NA,NA,NA,NA,NA,2608,1694
"877",1994,16,"ID",4,"Idaho",1135459,NA,NA,NA,NA,NA,NA,2222,2519,2222
"878",1994,17,"IL",2,"Illinois",11804986,NA,NA,NA,NA,NA,NA,26385,26385,22641
"879",1994,18,"IN",2,"Indiana",5745626,NA,NA,NA,NA,NA,NA,12539,14711,NA
"880",1994,19,"IA",2,"Iowa",2829422,NA,NA,NA,NA,NA,NA,3265,3265,3265
"881",1994,20,"KS",2,"Kansas",2569118,NA,NA,NA,NA,NA,NA,6655,NA,NA
"882",1994,21,"KY",3,"Kentucky",3823215,NA,NA,NA,NA,NA,NA,10156,9483,NA
"883",1994,22,"LA",3,"Louisiana",4306500,NA,NA,NA,NA,NA,NA,15884,15675,NA
"884",1994,23,"ME",1,"Maine",1237687,NA,NA,NA,NA,NA,NA,1353,1353,1353
"885",1994,24,"MD",3,"Maryland",4985411,NA,NA,NA,NA,NA,NA,NA,20952,12392
"886",1994,25,"MA",1,"Massachusetts",6031352,NA,NA,NA,NA,NA,NA,NA,NA,6904
"887",1994,26,"MI",2,"Michigan",9584481,NA,NA,NA,NA,NA,NA,27966,NA,NA
"888",1994,27,"MN",2,"Minnesota",4566028,NA,NA,NA,NA,NA,NA,4095,4095,4095
"889",1994,28,"MS",3,"Mississippi",2663450,NA,NA,NA,NA,NA,NA,9678,9678,9678
"890",1994,29,"MO",2,"Missouri",5281206,NA,NA,NA,NA,NA,NA,NA,18162,NA
"891",1994,30,"MT",4,"Montana",854923,NA,NA,NA,NA,NA,NA,NA,1344,850
"892",1994,31,"NE",2,"Nebraska",1621551,NA,NA,NA,NA,NA,NA,NA,NA,2013
"893",1994,32,"NV",4,"Nevada",1456388,NA,NA,NA,NA,NA,NA,6457,6739,5316
"894",1994,33,"NH",1,"New Hampshire",1133054,NA,NA,NA,NA,NA,NA,1358,1873,1716
"895",1994,34,"NJ",1,"New Jersey",7918796,NA,NA,NA,NA,NA,NA,NA,NA,13869
"896",1994,35,"NM",4,"New Mexico",1653329,NA,NA,NA,NA,NA,NA,4054,4061,4074
"897",1994,36,"NY",1,"New York",18156652,NA,NA,NA,NA,NA,NA,64280,61195,51049
"898",1994,37,"NC",3,"North Carolina",7060959,NA,NA,NA,NA,NA,NA,21004,23500,NA
"899",1994,38,"ND",2,"North Dakota",639762,NA,NA,NA,NA,NA,NA,600,600,600
"900",1994,39,"OH",2,"Ohio",11111451,NA,NA,NA,NA,NA,NA,NA,NA,24526
"901",1994,40,"OK",3,"Oklahoma",3246119,NA,NA,NA,NA,NA,NA,9775,13642,NA
"902",1994,41,"OR",4,"Oregon",3087142,NA,NA,NA,NA,NA,NA,NA,6517,NA
"903",1994,42,"PA",1,"Pennsylvania",12042545,NA,NA,NA,NA,NA,NA,20455,20455,20455
"904",1994,44,"RI",1,"Rhode Island",993412,NA,NA,NA,NA,NA,NA,3438,3438,3438
"905",1994,45,"SC",3,"South Carolina",3666456,NA,NA,NA,NA,NA,NA,16310,16310,12673
"906",1994,46,"SD",2,"South Dakota",723038,NA,NA,NA,NA,NA,NA,1477,1418,1477
"907",1994,47,"TN",3,"Tennessee",5163016,NA,NA,NA,NA,NA,NA,12919,12654,NA
"908",1994,48,"TX",3,"Texas",18338319,NA,NA,NA,NA,NA,NA,98844,98844,100744
"909",1994,49,"UT",4,"Utah",1930436,NA,NA,NA,NA,NA,NA,3384,3213,NA
"910",1994,50,"VT",1,"Vermont",578900,NA,NA,NA,NA,NA,NA,919,1020,947
"911",1994,51,"VA",3,"Virginia",6536771,NA,NA,NA,NA,NA,NA,14940,14940,14940
"912",1994,53,"WA",4,"Washington",5334896,NA,NA,NA,NA,NA,NA,6967,9588,9588
"913",1994,54,"WV",3,"West Virginia",1818490,NA,NA,NA,NA,NA,NA,1900,1900,1900
"914",1994,55,"WI",2,"Wisconsin",5095504,NA,NA,NA,NA,NA,NA,7230,7230,7230
"915",1994,56,"WY",4,"Wyoming",474982,NA,NA,NA,NA,NA,NA,977,1126,1035
"916",1994,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,498614,613033,531515
"917",1994,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,566835,613033,531515
"918",1994,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,68221,NA,NA
"919",1995,1,"AL",3,"Alabama",4263125,NA,NA,NA,NA,NA,NA,19262,19262,19262
"920",1995,2,"AK",4,"Alaska",601345,NA,NA,NA,NA,NA,NA,2603,NA,NA
"921",1995,4,"AZ",4,"Arizona",4306908,NA,NA,NA,NA,NA,NA,NA,18486,NA
"922",1995,5,"AR",3,"Arkansas",2480121,NA,NA,NA,NA,NA,NA,8060,8060,8060
"923",1995,6,"CA",4,"California",31493525,NA,NA,NA,NA,NA,NA,NA,NA,71641
"924",1995,8,"CO",4,"Colorado",3738061,NA,NA,NA,NA,NA,NA,NA,8543,7050
"925",1995,9,"CT",1,"Connecticut",3265293,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",1995,10,"DE",3,"Delaware",718265,NA,NA,NA,NA,NA,NA,NA,4206,3192
"927",1995,11,"DC",3,"District of Columbia",551273,NA,NA,NA,NA,NA,NA,7251,11099,9419
"928",1995,12,"FL",3,"Florida",14185403,NA,NA,NA,NA,NA,NA,68996,NA,50801
"929",1995,13,"GA",3,"Georgia",7188538,NA,NA,NA,NA,NA,NA,35659,35659,35659
"930",1995,15,"HI",4,"Hawaii",1180490,NA,NA,NA,NA,NA,NA,NA,2646,1750
"931",1995,16,"ID",4,"Idaho",1165000,NA,NA,NA,NA,NA,NA,NA,2908,2203
"932",1995,17,"IL",2,"Illinois",11884935,NA,NA,NA,NA,NA,NA,27376,27376,23714
"933",1995,18,"IN",2,"Indiana",5791819,NA,NA,NA,NA,NA,NA,12539,15490,NA
"934",1995,19,"IA",2,"Iowa",2840860,NA,NA,NA,NA,NA,NA,3603,3603,3603
"935",1995,20,"KS",2,"Kansas",2586942,NA,NA,NA,NA,NA,NA,7452,NA,NA
"936",1995,21,"KY",3,"Kentucky",3855248,NA,NA,NA,NA,NA,NA,10411,10164,NA
"937",1995,22,"LA",3,"Louisiana",4327978,NA,NA,NA,NA,NA,NA,17231,17804,NA
"938",1995,23,"ME",1,"Maine",1237438,NA,NA,NA,NA,NA,NA,1353,1353,1353
"939",1995,24,"MD",3,"Maryland",5023650,NA,NA,NA,NA,NA,NA,NA,21589,13384
"940",1995,25,"MA",1,"Massachusetts",6062335,NA,NA,NA,NA,NA,NA,NA,NA,7603
"941",1995,26,"MI",2,"Michigan",9659871,NA,NA,NA,NA,NA,NA,NA,41371,NA
"942",1995,27,"MN",2,"Minnesota",4605445,NA,NA,NA,NA,NA,NA,4554,4554,4554
"943",1995,28,"MS",3,"Mississippi",2690788,NA,NA,NA,NA,NA,NA,10535,10535,10535
"944",1995,29,"MO",2,"Missouri",5324610,NA,NA,NA,NA,NA,NA,NA,19132,NA
"945",1995,30,"MT",4,"Montana",868522,NA,NA,NA,NA,NA,NA,900,1414,900
"946",1995,31,"NE",2,"Nebraska",1635142,NA,NA,NA,NA,NA,NA,NA,2517,2013
"947",1995,32,"NV",4,"Nevada",1525777,NA,NA,NA,NA,NA,NA,NA,7342,5842
"948",1995,33,"NH",1,"New Hampshire",1145604,NA,NA,NA,NA,NA,NA,1358,1913,1716
"949",1995,34,"NJ",1,"New Jersey",7965523,NA,NA,NA,NA,NA,NA,NA,NA,13869
"950",1995,35,"NM",4,"New Mexico",1682417,NA,NA,NA,NA,NA,NA,4636,4636,4645
"951",1995,36,"NY",1,"New York",18150928,NA,NA,NA,NA,NA,NA,67712,64585,52475
"952",1995,37,"NC",3,"North Carolina",7185403,NA,NA,NA,NA,NA,NA,27305,27500,27305
"953",1995,38,"ND",2,"North Dakota",641548,NA,NA,NA,NA,NA,NA,600,600,600
"954",1995,39,"OH",2,"Ohio",11155493,NA,NA,NA,NA,NA,NA,26058,NA,26058
"955",1995,40,"OK",3,"Oklahoma",3265547,NA,NA,NA,NA,NA,NA,11369,14151,NA
"956",1995,41,"OR",4,"Oregon",3141421,NA,NA,NA,NA,NA,NA,NA,7202,NA
"957",1995,42,"PA",1,"Pennsylvania",12044780,NA,NA,NA,NA,NA,NA,NA,20970,NA
"958",1995,44,"RI",1,"Rhode Island",989203,NA,NA,NA,NA,NA,NA,3349,3349,3349
"959",1995,45,"SC",3,"South Carolina",3699943,NA,NA,NA,NA,NA,NA,17586,18864,15333
"960",1995,46,"SD",2,"South Dakota",728251,NA,NA,NA,NA,NA,NA,NA,1565,NA
"961",1995,47,"TN",3,"Tennessee",5241168,NA,NA,NA,NA,NA,NA,13605,13328,NA
"962",1995,48,"TX",3,"Texas",18679706,NA,NA,NA,NA,NA,NA,132707,132707,136891
"963",1995,49,"UT",4,"Utah",1976774,NA,NA,NA,NA,NA,NA,NA,3509,3893
"964",1995,50,"VT",1,"Vermont",582827,NA,NA,NA,NA,NA,NA,1052,1052,991
"965",1995,51,"VA",3,"Virginia",6601392,NA,NA,NA,NA,NA,NA,16166,16166,16166
"966",1995,53,"WA",4,"Washington",5431024,NA,NA,NA,NA,NA,NA,7231,9916,9916
"967",1995,54,"WV",3,"West Virginia",1820560,NA,NA,NA,NA,NA,NA,2438,2377,2485
"968",1995,55,"WI",2,"Wisconsin",5137004,NA,NA,NA,NA,NA,NA,7499,7499,7499
"969",1995,56,"WY",4,"Wyoming",478447,NA,NA,NA,NA,NA,NA,981,1244,1035
"970",1995,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,579437,648246,606764
"971",1995,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,651582,648246,606764
"972",1995,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,72145,NA,NA
"973",1996,1,"AL",3,"Alabama",4290678,NA,NA,NA,NA,NA,NA,19927,19927,19927
"974",1996,2,"AK",4,"Alaska",604918,NA,NA,NA,NA,NA,NA,2603,NA,NA
"975",1996,4,"AZ",4,"Arizona",4432308,NA,NA,NA,NA,NA,NA,NA,20270,NA
"976",1996,5,"AR",3,"Arkansas",2504858,NA,NA,NA,NA,NA,NA,8160,8160,8160
"977",1996,6,"CA",4,"California",31780829,NA,NA,NA,NA,NA,NA,NA,NA,72621
"978",1996,8,"CO",4,"Colorado",3812716,NA,NA,NA,NA,NA,NA,NA,8605,7104
"979",1996,9,"CT",1,"Connecticut",3267030,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",1996,10,"DE",3,"Delaware",727090,NA,NA,NA,NA,NA,NA,NA,4206,3192
"981",1996,11,"DC",3,"District of Columbia",538273,NA,NA,NA,NA,NA,NA,7251,9866,9419
"982",1996,12,"FL",3,"Florida",14426911,NA,NA,NA,NA,NA,NA,71449,68582,62065
"983",1996,13,"GA",3,"Georgia",7332225,NA,NA,NA,NA,NA,NA,NA,32889,NA
"984",1996,15,"HI",4,"Hawaii",1184434,NA,NA,NA,NA,NA,NA,NA,2650,1754
"985",1996,16,"ID",4,"Idaho",1187706,NA,NA,NA,NA,NA,NA,2447,3301,2447
"986",1996,17,"IL",2,"Illinois",11953003,NA,NA,NA,NA,NA,NA,28200,28200,24538
"987",1996,18,"IN",2,"Indiana",5834908,NA,NA,NA,NA,NA,NA,13611,15730,NA
"988",1996,19,"IA",2,"Iowa",2848473,NA,NA,NA,NA,NA,NA,4201,4201,4201
"989",1996,20,"KS",2,"Kansas",2598266,NA,NA,NA,NA,NA,NA,7883,NA,NA
"990",1996,21,"KY",3,"Kentucky",3881051,NA,NA,NA,NA,NA,NA,9232,9003,7104
"991",1996,22,"LA",3,"Louisiana",4338763,NA,NA,NA,NA,NA,NA,17631,17664,NA
"992",1996,23,"ME",1,"Maine",1241436,NA,NA,NA,NA,NA,NA,1490,1490,1490
"993",1996,24,"MD",3,"Maryland",5057142,NA,NA,NA,NA,NA,NA,NA,22885,NA
"994",1996,25,"MA",1,"Massachusetts",6085393,NA,NA,NA,NA,NA,NA,NA,NA,7838
"995",1996,26,"MI",2,"Michigan",9739184,NA,NA,NA,NA,NA,NA,NA,42959,NA
"996",1996,27,"MN",2,"Minnesota",4647723,NA,NA,NA,NA,NA,NA,5014,5014,5014
"997",1996,28,"MS",3,"Mississippi",2709925,NA,NA,NA,NA,NA,NA,12440,12440,12440
"998",1996,29,"MO",2,"Missouri",5367888,NA,NA,NA,NA,NA,NA,NA,20611,NA
"999",1996,30,"MT",4,"Montana",876656,NA,NA,NA,NA,NA,NA,NA,1417,896
"1000",1996,31,"NE",2,"Nebraska",1647657,NA,NA,NA,NA,NA,NA,NA,2517,2013
"1001",1996,32,"NV",4,"Nevada",1596476,NA,NA,NA,NA,NA,NA,7667,7326,5842
"1002",1996,33,"NH",1,"New Hampshire",1160768,NA,NA,NA,NA,NA,NA,1886,1786,1716
"1003",1996,34,"NJ",1,"New Jersey",8009624,NA,NA,NA,NA,NA,NA,NA,NA,13869
"1004",1996,35,"NM",4,"New Mexico",1706151,NA,NA,NA,NA,NA,NA,4515,4515,4515
"1005",1996,36,"NY",1,"New York",18143805,NA,NA,NA,NA,NA,NA,68996,65700,53366
"1006",1996,37,"NC",3,"North Carolina",7307658,NA,NA,NA,NA,NA,NA,24175,NA,24175
"1007",1996,38,"ND",2,"North Dakota",642858,NA,NA,NA,NA,NA,NA,623,623,623
"1008",1996,39,"OH",2,"Ohio",11187032,NA,NA,NA,NA,NA,NA,34337,NA,NA
"1009",1996,40,"OK",3,"Oklahoma",3289634,NA,NA,NA,NA,NA,NA,11369,14388,NA
"1010",1996,41,"OR",4,"Oregon",3195087,NA,NA,NA,NA,NA,NA,NA,7202,NA
"1011",1996,42,"PA",1,"Pennsylvania",12038008,NA,NA,NA,NA,NA,NA,NA,21740,22170
"1012",1996,44,"RI",1,"Rhode Island",987858,NA,NA,NA,NA,NA,NA,3441,3441,3441
"1013",1996,45,"SC",3,"South Carolina",3738974,NA,NA,NA,NA,NA,NA,18614,18614,15189
"1014",1996,46,"SD",2,"South Dakota",730699,NA,NA,NA,NA,NA,NA,NA,1832,NA
"1015",1996,47,"TN",3,"Tennessee",5313576,NA,NA,NA,NA,NA,NA,NA,13811,14095
"1016",1996,48,"TX",3,"Texas",19006240,NA,NA,NA,NA,NA,NA,136195,136195,138849
"1017",1996,49,"UT",4,"Utah",2022253,NA,NA,NA,NA,NA,NA,NA,4048,4230
"1018",1996,50,"VT",1,"Vermont",586352,NA,NA,NA,NA,NA,NA,1160,1160,1023
"1019",1996,51,"VA",3,"Virginia",6665491,NA,NA,NA,NA,NA,NA,16166,16166,16166
"1020",1996,53,"WA",4,"Washington",5509963,NA,NA,NA,NA,NA,NA,7371,10057,10057
"1021",1996,54,"WV",3,"West Virginia",1818983,NA,NA,NA,NA,NA,NA,2640,2730,2580
"1022",1996,55,"WI",2,"Wisconsin",5173828,NA,NA,NA,NA,NA,NA,9538,9538,9538
"1023",1996,56,"WY",4,"Wyoming",480085,NA,NA,NA,NA,NA,NA,981,1244,1035
"1024",1996,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,561213,704703,594702
"1025",1996,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,638110,704703,594702
"1026",1996,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,76897,NA,NA
"1027",1997,1,"AL",3,"Alabama",4320692,NA,NA,NA,NA,NA,NA,20412,20412,20412
"1028",1997,2,"AK",4,"Alaska",608846,NA,NA,NA,NA,NA,NA,2603,2603,2603
"1029",1997,4,"AZ",4,"Arizona",4552207,NA,NA,NA,NA,NA,NA,NA,24137,21370
"1030",1997,5,"AR",3,"Arkansas",2524007,NA,NA,NA,NA,NA,NA,8760,8760,8760
"1031",1997,6,"CA",4,"California",32217708,NA,NA,NA,NA,NA,NA,NA,NA,76352
"1032",1997,8,"CO",4,"Colorado",3891293,NA,NA,NA,NA,NA,NA,NA,9046,7643
"1033",1997,9,"CT",1,"Connecticut",3268514,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",1997,10,"DE",3,"Delaware",735024,NA,NA,NA,NA,NA,NA,NA,4206,3192
"1035",1997,11,"DC",3,"District of Columbia",528752,NA,NA,NA,NA,NA,NA,7251,9729,9419
"1036",1997,12,"FL",3,"Florida",14683350,NA,NA,NA,NA,NA,NA,77425,71276,52865
"1037",1997,13,"GA",3,"Georgia",7486094,NA,NA,NA,NA,NA,NA,36610,NA,NA
"1038",1997,15,"HI",4,"Hawaii",1189322,NA,NA,NA,NA,NA,NA,NA,2912,1991
"1039",1997,16,"ID",4,"Idaho",1210638,NA,NA,NA,NA,NA,NA,2483,3437,2483
"1040",1997,17,"IL",2,"Illinois",12011509,NA,NA,NA,NA,NA,NA,28797,28797,25135
"1041",1997,18,"IN",2,"Indiana",5872370,NA,NA,NA,NA,NA,NA,13611,16892,NA
"1042",1997,19,"IA",2,"Iowa",2854396,NA,NA,NA,NA,NA,NA,4951,4951,4951
"1043",1997,20,"KS",2,"Kansas",2616339,NA,NA,NA,NA,NA,NA,8168,NA,NA
"1044",1997,21,"KY",3,"Kentucky",3907816,NA,NA,NA,NA,NA,NA,10774,10827,8934
"1045",1997,22,"LA",3,"Louisiana",4351390,NA,NA,NA,NA,NA,NA,18470,18467,NA
"1046",1997,23,"ME",1,"Maine",1245215,NA,NA,NA,NA,NA,NA,1437,1590,1437
"1047",1997,24,"MD",3,"Maryland",5092914,NA,NA,NA,NA,NA,NA,NA,22921,NA
"1048",1997,25,"MA",1,"Massachusetts",6115476,NA,NA,NA,NA,NA,NA,NA,NA,8138
"1049",1997,26,"MI",2,"Michigan",9785450,NA,NA,NA,NA,NA,NA,NA,45146,NA
"1050",1997,27,"MN",2,"Minnesota",4687726,NA,NA,NA,NA,NA,NA,5327,5327,5327
"1051",1997,28,"MS",3,"Mississippi",2731826,NA,NA,NA,NA,NA,NA,NA,14428,15187
"1052",1997,29,"MO",2,"Missouri",5407113,NA,NA,NA,NA,NA,NA,NA,22317,NA
"1053",1997,30,"MT",4,"Montana",878706,NA,NA,NA,NA,NA,NA,NA,1400,896
"1054",1997,31,"NE",2,"Nebraska",1656042,NA,NA,NA,NA,NA,NA,NA,2517,2013
"1055",1997,32,"NV",4,"Nevada",1675581,NA,NA,NA,NA,NA,NA,8851,NA,6557
"1056",1997,33,"NH",1,"New Hampshire",1173239,NA,NA,NA,NA,NA,NA,1841,1644,1744
"1057",1997,34,"NJ",1,"New Jersey",8054178,NA,NA,NA,NA,NA,NA,NA,NA,15906
"1058",1997,35,"NM",4,"New Mexico",1722939,NA,NA,NA,NA,NA,NA,NA,4435,NA
"1059",1997,36,"NY",1,"New York",18143184,NA,NA,NA,NA,NA,NA,60947,65823,53463
"1060",1997,37,"NC",3,"North Carolina",7428672,NA,NA,NA,NA,NA,NA,26887,NA,26887
"1061",1997,38,"ND",2,"North Dakota",640945,NA,NA,NA,NA,NA,NA,579,579,579
"1062",1997,39,"OH",2,"Ohio",11212498,NA,NA,NA,NA,NA,NA,34706,NA,NA
"1063",1997,40,"OK",3,"Oklahoma",3314259,NA,NA,NA,NA,NA,NA,11439,15414,NA
"1064",1997,41,"OR",4,"Oregon",3243254,NA,NA,NA,NA,NA,NA,NA,7548,NA
"1065",1997,42,"PA",1,"Pennsylvania",12015888,NA,NA,NA,NA,NA,NA,NA,22875,23156
"1066",1997,44,"RI",1,"Rhode Island",986966,NA,NA,NA,NA,NA,NA,3774,3774,3774
"1067",1997,45,"SC",3,"South Carolina",3790066,NA,NA,NA,NA,NA,NA,NA,22474,21731
"1068",1997,46,"SD",2,"South Dakota",730855,NA,NA,NA,NA,NA,NA,NA,NA,2329
"1069",1997,47,"TN",3,"Tennessee",5378433,NA,NA,NA,NA,NA,NA,16150,15808,NA
"1070",1997,48,"TX",3,"Texas",19355427,NA,NA,NA,NA,NA,NA,143928,143928,146779
"1071",1997,49,"UT",4,"Utah",2065397,NA,NA,NA,NA,NA,NA,4495,4261,NA
"1072",1997,50,"VT",1,"Vermont",588665,NA,NA,NA,NA,NA,NA,1140,1140,1023
"1073",1997,51,"VA",3,"Virginia",6732878,NA,NA,NA,NA,NA,NA,16111,16111,16111
"1074",1997,53,"WA",4,"Washington",5604105,NA,NA,NA,NA,NA,NA,7963,10971,10971
"1075",1997,54,"WV",3,"West Virginia",1815588,NA,NA,NA,NA,NA,NA,2378,2404,2370
"1076",1997,55,"WI",2,"Wisconsin",5200235,NA,NA,NA,NA,NA,NA,10288,10288,10288
"1077",1997,56,"WY",4,"Wyoming",480031,NA,NA,NA,NA,NA,NA,1231,1243,1047
"1078",1997,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,599787,702818,623823
