"","YEAR","STATE","REGION","state_name","Population","ADDRACE","AIAN","API","ASIAN","BLACK","HISP","NHPI","NOTHISP","TOTHCAT","TOTRACE","TWORACE","UNKHISP","UNKRACE","WHITE"
"1007",1996,"ND",2,"North Dakota",642858,0,166,3,0,23,45,0,677,722,722,0,0,0,530
"1008",1996,"OH",2,"Ohio",11187032,0,42,29,0,25089,742,0,45180,46174,46174,0,252,252,20762
"1009",1996,"OK",3,"Oklahoma",3289634,0,1337,25,0,6891,708,0,18885,19593,19593,0,0,752,10588
"1010",1996,"OR",4,"Oregon",3195087,0,170,98,0,1063,891,0,7769,8661,8661,0,1,892,6438
"1011",1996,"PA",1,"Pennsylvania",12038008,0,81,101,0,19565,3290,0,31247,34537,34537,0,0,3308,11482
"1012",1996,"RI",1,"Rhode Island",987858,0,9,38,0,1168,503,0,2768,3271,3271,0,0,0,2056
"1013",1996,"SC",3,"South Carolina",3738974,0,22,7,0,14259,163,0,19954,20446,20446,0,329,77,6081
"1014",1996,"SD",2,"South Dakota",730699,0,433,0,0,87,0,0,0,2063,2063,0,2063,0,1543
"1015",1996,"TN",3,"Tennessee",5313576,0,12,12,0,7973,50,0,15576,15626,15626,0,0,50,7579
"1016",1996,"TX",3,"Texas",19006240,0,0,0,0,61132,33940,0,98443,132383,132383,0,0,34461,36790
"1017",1996,"UT",4,"Utah",2022253,0,123,81,0,328,720,0,3211,3972,3972,0,41,41,3399
"1018",1996,"VT",1,"Vermont",586352,0,7,6,0,14,5,0,1114,1119,1119,0,0,60,1032
"1019",1996,"VA",3,"Virginia",6665491,0,13,83,0,18539,113,0,0,27655,27655,0,27542,120,8900
"1020",1996,"WA",4,"Washington",5509963,0,373,305,0,2919,1889,0,10532,12527,12527,0,106,93,8837
"1021",1996,"WV",3,"West Virginia",1818983,0,2,1,0,440,6,0,2743,2749,2749,0,0,0,2306
"1022",1996,"WI",2,"Wisconsin",5173828,0,289,75,0,6322,900,0,12038,12991,12991,0,53,69,6236
"1023",1996,"WY",4,"Wyoming",480085,0,86,4,0,78,172,0,1327,1499,1499,0,0,172,1159
"1024",1996,"ST",7,"State prison total",NA,0,9740,5899,0,525226,156758,0,765080,1052930,1074980,0,129666,116266,416423
"1025",1996,"US",5,"US prison total (state+federal)",NA,0,11393,7582,0,565549,186761,0,840621,1158474,1180524,0,129666,116266,478308
"1026",1996,"FE",6,"Federal BOP",NA,0,1653,1683,0,40323,30003,0,75541,105544,105544,0,0,0,61885
"1027",1997,"AL",3,"Alabama",4320692,0,3,0,1,14594,1,0,22289,22290,22290,0,0,77,7615
"1028",1997,"AK",4,"Alaska",608846,0,1451,0,77,600,138,0,4023,4165,4165,0,4,142,1895
"1029",1997,"AZ",4,"Arizona",4552207,0,984,0,60,3523,7732,0,15752,23484,23484,0,0,231,18686
"1030",1997,"AR",3,"Arkansas",2524007,0,8,0,15,5543,74,0,9947,10021,10021,0,0,7,4448
"1031",1997,"CA",4,"California",32217708,0,1197,0,1311,48331,53580,80,97876,155790,155790,0,4334,57914,46957
"1032",1997,"CO",4,"Colorado",3891293,0,268,0,79,3320,3731,0,9498,13461,13461,0,232,232,9562
"1033",1997,"CT",1,"Connecticut",3268514,0,26,0,55,8059,4471,0,12770,17241,17241,0,0,4471,4630
"1034",1997,"DE",3,"Delaware",735024,0,1,0,6,3481,212,0,5131,5435,5435,0,92,5,1942
"1035",1997,"DC",3,"District of Columbia",528752,0,0,0,0,9096,4,0,9183,9353,9353,0,166,166,91
"1036",1997,"FL",3,"Florida",14683350,0,48,0,3,35771,5542,0,59018,64626,64626,0,66,1359,27445
"1037",1997,"GA",3,"Georgia",7486094,0,57,0,39,24392,300,0,0,36505,36505,0,36205,34,11983
"1038",1997,"HI",4,"Hawaii",1189322,0,38,0,754,232,238,2041,4625,4978,4978,0,115,879,1034
"1039",1997,"ID",4,"Idaho",1210638,0,162,0,18,65,513,0,2716,3911,3911,0,682,501,3165
"1040",1997,"IL",2,"Illinois",12011509,0,56,0,64,26522,4149,0,36637,40788,40788,0,2,4151,9995
"1041",1997,"IN",2,"Indiana",5872370,0,45,0,19,7707,413,0,17490,17903,17903,0,0,0,10132
"1042",1997,"IA",2,"Iowa",2854396,0,110,0,46,1696,283,0,6652,6938,6938,0,3,286,4800
"1043",1997,"KS",2,"Kansas",2616339,0,149,0,66,3028,525,0,7326,7911,7911,0,60,60,4608
"1044",1997,"KY",3,"Kentucky",3907816,0,6,0,7,5586,64,0,14536,14600,14600,0,0,25,8976
"1045",1997,"LA",3,"Louisiana",4351390,0,7,0,0,22360,0,0,0,29265,29265,0,29265,46,6852
"1046",1997,"ME",1,"Maine",1245215,0,14,0,0,58,0,0,1546,1620,1620,0,74,79,1469
"1047",1997,"MD",3,"Maryland",5092914,0,3,0,8,17196,0,0,0,22232,22232,0,22232,27,4998
"1048",1997,"MA",1,"Massachusetts",6115476,0,35,0,118,3448,2634,0,9116,11947,11947,0,197,2756,5590
"1049",1997,"MI",2,"Michigan",9785450,0,223,0,57,24936,953,0,43816,44771,44771,0,2,1073,18482
"1050",1997,"MN",2,"Minnesota",4687726,0,383,0,0,1964,330,0,4996,5326,5326,0,0,420,2559
"1051",1997,"MS",3,"Mississippi",2731826,0,14,0,14,10663,54,0,14240,14296,14296,0,2,45,3560
"1052",1997,"MO",2,"Missouri",5407113,0,81,0,30,10968,296,0,23673,23998,23998,0,29,2,12917
"1053",1997,"MT",4,"Montana",878706,0,376,0,0,35,48,0,2469,2517,2517,0,0,48,2058
"1054",1997,"NE",2,"Nebraska",1656042,0,135,0,18,1008,197,0,3205,3402,3402,0,0,4,2237
"1055",1997,"NV",4,"Nevada",1675581,0,159,0,113,2407,1268,0,7753,9024,9024,0,3,1296,5049
"1056",1997,"NH",1,"New Hampshire",1173239,0,1,0,21,120,98,0,1497,2164,2164,0,569,3,2019
"1057",1997,"NJ",1,"New Jersey",8054178,0,5,0,75,18572,5029,0,23332,28361,28361,0,0,2393,7316
"1058",1997,"NM",4,"New Mexico",1722939,0,238,0,13,545,2640,0,2048,4688,4688,0,0,0,3892
"1059",1997,"NY",1,"New York",18143184,0,204,0,391,37488,22421,0,46443,69108,69108,0,244,1370,29655
"1060",1997,"NC",3,"North Carolina",7428672,0,666,0,43,20418,0,0,0,31612,31612,0,31612,441,10044
"1061",1997,"ND",2,"North Dakota",640945,0,159,0,7,20,40,0,757,797,797,0,0,0,611
"1062",1997,"OH",2,"Ohio",11212498,0,48,0,48,25938,864,0,47016,48016,48016,0,136,136,21846
"1063",1997,"OK",3,"Oklahoma",3314259,0,1418,0,33,7097,762,0,19780,20542,20542,0,0,806,11188
"1064",1997,"OR",4,"Oregon",3243254,0,181,0,101,1010,867,0,7131,7999,7999,0,1,868,5839
"1065",1997,"PA",1,"Pennsylvania",12015888,0,71,0,102,19847,3291,0,31652,34964,34964,0,21,3312,11632
"1066",1997,"RI",1,"Rhode Island",986966,0,5,0,34,1175,504,0,2867,3371,3371,0,0,0,2157
"1067",1997,"SC",3,"South Carolina",3790066,0,18,0,3,14762,119,0,20679,21173,21173,0,375,108,6282
"1068",1997,"SD",2,"South Dakota",730855,0,438,0,0,99,0,0,0,2242,2242,0,2242,0,1705
"1069",1997,"TN",3,"Tennessee",5378433,0,17,0,16,8437,75,0,16584,16659,16659,0,0,75,8114
"1070",1997,"TX",3,"Texas",19355427,0,0,0,0,63883,37137,0,103214,140351,140351,0,0,37771,38697
"1071",1997,"UT",4,"Utah",2065397,0,135,0,99,328,836,0,3435,4301,4301,0,30,30,3709
"1072",1997,"VT",1,"Vermont",588665,0,8,0,5,36,22,0,1225,1270,1270,0,23,28,1193
"1073",1997,"VA",3,"Virginia",6732878,0,5,0,87,18970,91,0,0,28385,28385,0,28294,102,9221
"1074",1997,"WA",4,"Washington",5604105,0,427,0,320,2962,1858,0,11186,13214,13214,0,170,129,9376
"1075",1997,"WV",3,"West Virginia",1815588,0,2,0,1,502,3,0,3145,3148,3148,0,0,0,2643
"1076",1997,"WI",2,"Wisconsin",5200235,0,381,0,71,7788,974,0,15067,16277,16277,0,236,127,7910
"1077",1997,"WY",4,"Wyoming",480031,0,90,0,5,82,182,0,1367,1549,1549,0,0,182,1190
"1078",1997,"ST",7,"State prison total",NA,0,10556,0,4453,546668,165563,2121,804708,1127989,1127989,0,157718,124217,439974
"1079",1997,"US",5,"US prison total (state+federal)",NA,0,12373,0,6284,590454,198673,2121,884571,1240962,1240962,0,157718,124217,505513
"1080",1997,"FE",6,"Federal BOP",NA,0,1817,0,1831,43786,33110,0,79863,112973,112973,0,0,0,65539
"1081",1998,"AL",3,"Alabama",4350594,0,3,0,1,14905,5,0,22671,22676,22676,0,0,74,7693
"1082",1998,"AK",4,"Alaska",615205,0,1459,0,72,556,132,0,3965,4097,4097,0,0,132,1878
"1083",1998,"AZ",4,"Arizona",4667277,0,1099,0,61,3739,8404,0,16907,25311,25311,0,0,271,20141
"1084",1998,"AR",3,"Arkansas",2538202,0,9,0,9,5699,77,0,10561,10638,10638,0,0,53,4868
"1085",1998,"CA",4,"California",32682794,0,1319,0,1228,50052,55088,216,100410,160127,160127,0,4629,59717,47595
"1086",1998,"CO",4,"Colorado",3968967,0,286,0,94,3376,3982,0,10266,14312,14312,0,64,64,10492
"1087",1998,"CT",1,"Connecticut",3272563,0,20,0,63,8290,4540,0,13064,17605,17605,0,1,4541,4691
"1088",1998,"DE",3,"Delaware",744066,0,2,0,4,3521,226,0,5243,5558,5558,0,89,3,2028
"1089",1998,"DC",3,"District of Columbia",521426,0,0,0,0,9574,3,0,9664,9829,9829,0,162,162,93
"1090",1998,"FL",3,"Florida",14908230,0,18,0,8,37143,5884,0,60713,67224,67224,0,627,1423,28632
"1091",1998,"GA",3,"Georgia",7636522,0,77,0,47,26022,336,0,0,39262,39262,0,38926,61,13055
"1092",1998,"HI",4,"Hawaii",1190472,0,54,0,772,220,142,2092,4688,4924,4924,0,94,747,1039
"1093",1998,"ID",4,"Idaho",1230923,0,149,0,23,57,512,0,2831,4083,4083,0,740,527,3327
"1094",1998,"IL",2,"Illinois",12069774,0,72,0,71,28220,4316,0,38734,43051,43051,0,1,4317,10371
"1095",1998,"IN",2,"Indiana",5907617,0,48,0,24,8109,460,0,18737,19197,19197,0,0,0,11016
"1096",1998,"IA",2,"Iowa",2861025,0,125,0,59,1770,310,0,7070,7394,7394,0,14,323,5117
"1097",1998,"KS",2,"Kansas",2638667,0,154,0,68,3050,586,0,7539,8183,8183,0,58,58,4853
"1098",1998,"KY",3,"Kentucky",3934310,0,7,0,7,5574,89,0,14898,14987,14987,0,0,26,9373
"1099",1998,"LA",3,"Louisiana",4362758,0,6,0,1,24621,0,0,0,32228,32228,0,32228,41,7559
"1100",1998,"ME",1,"Maine",1247554,0,13,0,6,57,4,0,1605,1781,1781,0,172,180,1525
"1101",1998,"MD",3,"Maryland",5130072,0,5,0,8,17495,0,0,0,22572,22572,0,0,25,5039
"1102",1998,"MA",1,"Massachusetts",6144407,0,32,0,139,3384,2730,0,8879,11799,11799,0,190,2919,5325
"1103",1998,"MI",2,"Michigan",9820231,0,235,0,64,25336,1064,0,44813,45879,45879,0,2,1177,19067
"1104",1998,"MN",2,"Minnesota",4726411,0,376,0,0,2088,385,0,5183,5572,5572,0,4,489,2619
"1105",1998,"MS",3,"Mississippi",2751335,0,18,0,11,12442,57,0,16621,16678,16678,0,0,57,4150
"1106",1998,"MO",2,"Missouri",5437562,0,79,0,30,11243,321,0,24475,24974,24974,0,178,5,13617
"1107",1998,"MT",4,"Montana",879533,0,503,0,1,49,67,0,2661,2734,2734,0,6,73,2108
"1108",1998,"NE",2,"Nebraska",1660772,0,155,0,20,979,390,0,3285,3676,3676,0,1,2,2520
"1109",1998,"NV",4,"Nevada",1743772,0,174,0,116,2657,1355,0,8294,9651,9651,0,2,1380,5324
"1110",1998,"NH",1,"New Hampshire",1185823,0,2,0,18,115,95,0,1594,2169,2169,0,480,3,2031
"1111",1998,"NJ",1,"New Jersey",8095542,0,4,0,98,20323,5541,0,25580,31121,31121,0,0,2816,7880
"1112",1998,"NM",4,"New Mexico",1733535,0,274,0,11,560,2757,0,2228,4985,4985,0,0,0,4140
"1113",1998,"NY",1,"New York",18159175,0,270,0,382,38284,22466,0,47276,70001,70001,0,259,259,30806
"1114",1998,"NC",3,"North Carolina",7545828,0,600,0,47,20355,0,0,0,31961,31961,0,31961,540,10419
"1115",1998,"ND",2,"North Dakota",637808,0,172,0,9,31,53,0,862,915,915,0,0,0,703
"1116",1998,"OH",2,"Ohio",11237752,0,93,0,53,25798,996,0,47382,48450,48450,0,72,72,22434
"1117",1998,"OK",3,"Oklahoma",3339478,0,1485,0,32,7119,816,0,20076,20892,20892,0,0,859,11397
"1118",1998,"OR",4,"Oregon",3282055,0,203,0,112,1136,915,0,8012,8927,8927,0,0,915,6561
"1119",1998,"PA",1,"Pennsylvania",12002329,0,71,0,126,20413,3480,0,32897,36377,36377,0,0,3480,12287
"1120",1998,"RI",1,"Rhode Island",987704,0,8,0,32,992,567,1,2878,3445,3445,0,0,567,1845
"1121",1998,"SC",3,"South Carolina",3839578,0,20,0,5,15339,102,0,21626,22115,22115,0,387,100,6651
"1122",1998,"SD",2,"South Dakota",730789,0,499,0,0,97,0,0,0,2422,2422,0,2422,0,1826
"1123",1998,"TN",3,"Tennessee",5432679,0,20,0,20,8993,90,0,17648,17738,17738,0,0,90,8615
"1124",1998,"TX",3,"Texas",19712389,0,0,0,0,65133,37427,0,107083,144510,144510,0,0,37994,41383
"1125",1998,"UT",4,"Utah",2100562,0,139,0,114,346,826,0,3598,4453,4453,0,29,29,3825
"1126",1998,"VT",1,"Vermont",590579,0,14,0,6,46,0,0,0,1473,1473,0,1473,191,1216
"1127",1998,"VA",3,"Virginia",6789225,0,6,0,114,20050,127,0,0,30276,30276,0,30149,148,9958
"1128",1998,"WA",4,"Washington",5687832,0,457,0,341,3255,1857,0,11965,14161,14161,0,339,102,10006
"1129",1998,"WV",3,"West Virginia",1811688,0,2,0,1,552,6,0,3472,3478,3478,0,0,0,2923
"1130",1998,"WI",2,"Wisconsin",5222124,0,463,0,91,9016,1229,0,17054,18613,18613,0,330,141,8902
"1131",1998,"WY",4,"Wyoming",480045,0,96,0,2,78,199,0,1372,1571,1571,0,0,199,1196
"1132",1998,"ST",7,"State prison total",NA,0,11395,0,4621,568259,171014,2309,836380,1176055,1176055,0,146089,127352,462119
"1133",1998,"US",5,"US prison total (state+federal)",NA,0,13396,0,6695,616106,208337,2309,922098,1299096,1299096,0,146089,127352,533238
"1134",1998,"FE",6,"Federal BOP",NA,0,2001,0,2074,47847,37323,0,85718,123041,123041,0,0,0,71119
"1135",1999,"AL",3,"Alabama",4369224,0,4,0,3,16140,5,0,24664,24733,24733,0,64,64,8522
"1136",1999,"AK",4,"Alaska",619500,113,1518,0,73,512,113,0,3962,4077,4077,0,2,2,1859
"1137",1999,"AZ",4,"Arizona",4778332,8769,1148,0,353,3831,8769,0,17217,25986,25986,0,0,0,11885
"1138",1999,"AR",3,"Arkansas",2551373,94,8,0,10,5884,94,3,11207,11301,11301,0,0,0,5302
"1139",1999,"CA",4,"California",33145121,60211,1371,0,1272,50329,55463,225,100476,163067,160687,0,4748,0,47279
"1140",1999,"CO",4,"Colorado",4056133,0,330,0,117,3670,4432,0,11228,15670,15670,0,10,10,11543
"1141",1999,"CT",1,"Connecticut",3282031,4823,29,0,63,8670,4823,0,13816,18639,18639,0,0,0,5054
"1142",1999,"DE",3,"Delaware",753538,0,1,0,5,4426,296,0,6607,6983,6983,0,80,3,2548
"1143",1999,"DC",3,"District of Columbia",519000,261,0,0,0,10008,3,0,10401,10404,10404,0,0,0,135
"1144",1999,"FL",3,"Florida",15111244,1447,96,0,46,37979,6444,4,63152,69596,69596,0,0,5,30019
"1145",1999,"GA",3,"Georgia",7788240,63,63,0,46,27812,110,0,41900,42091,42091,0,0,0,14107
"1146",1999,"HI",4,"Hawaii",1185497,624,66,0,769,213,253,2145,4603,4903,4938,0,82,82,1039
"1147",1999,"ID",4,"Idaho",1251700,57,203,0,35,78,688,0,4093,4842,4842,0,61,4,4465
"1148",1999,"IL",2,"Illinois",12128370,4508,64,0,93,29115,4508,0,40152,44660,44660,0,0,0,10880
"1149",1999,"IN",2,"Indiana",5942901,0,49,0,29,8212,483,0,18826,19309,19309,0,0,0,11019
"1150",1999,"IA",2,"Iowa",2869413,300,125,0,58,1749,300,0,6932,7232,7232,0,0,0,5000
"1151",1999,"KS",2,"Kansas",2654052,0,170,0,69,3101,639,0,7883,8567,8567,0,45,45,5182
"1152",1999,"KY",3,"Kentucky",3960825,32,6,0,8,5784,94,0,15223,15317,15223,0,0,0,9393
"1153",1999,"LA",3,"Louisiana",4372035,49,7,0,5,24981,0,0,0,32941,32941,0,0,0,7899
"1154",1999,"ME",1,"Maine",1253040,55,11,0,4,62,6,0,1646,1710,1710,0,58,8,1570
"1155",1999,"MD",3,"Maryland",5171634,0,5,0,11,17965,0,0,0,23095,23095,0,0,24,5090
"1156",1999,"MA",1,"Massachusetts",6175169,2687,35,0,128,3179,2687,0,8511,11356,11356,0,158,158,5169
"1157",1999,"MI",2,"Michigan",9863775,1280,237,0,66,25602,1171,0,45446,46617,46617,0,0,0,19432
"1158",1999,"MN",2,"Minnesota",4775508,563,431,0,0,2223,436,0,5531,5969,5969,0,2,2,2750
"1159",1999,"MS",3,"Mississippi",2768619,62,17,0,15,13622,62,0,18185,18247,18247,0,0,0,4531
"1160",1999,"MO",2,"Missouri",5468338,0,107,0,50,11752,317,0,25774,26350,26350,0,259,17,14424
"1161",1999,"MT",4,"Montana",882779,149,469,0,4,49,78,0,2876,2954,2954,0,0,0,2283
"1162",1999,"NE",2,"Nebraska",1666028,0,172,0,19,961,391,0,3297,3685,3688,0,0,0,2536
"1163",1999,"NV",4,"Nevada",1809253,1383,154,0,120,2681,1375,0,8153,9530,9530,0,2,2,5190
"1164",1999,"NH",1,"New Hampshire",1201134,0,7,0,18,123,104,0,1718,2257,2257,0,435,19,2090
"1165",1999,"NJ",1,"New Jersey",8143412,3076,14,0,105,20411,5649,0,25844,31493,31493,0,0,23,7864
"1166",1999,"NM",4,"New Mexico",1739844,0,282,0,12,582,2874,0,2224,5124,5174,0,176,176,4122
"1167",1999,"NY",1,"New York",18196601,11661,298,0,381,39211,21075,0,50012,72899,71472,0,385,1248,18673
"1168",1999,"NC",3,"North Carolina",7650789,597,601,0,55,19658,0,0,0,31123,31115,0,31123,19,10185
"1169",1999,"ND",2,"North Dakota",633666,0,181,0,6,39,49,0,894,943,943,0,0,0,717
"1170",1999,"OH",2,"Ohio",11256654,0,103,0,51,24607,847,0,45844,46842,46842,0,151,151,21930
"1171",1999,"OK",3,"Oklahoma",3358044,46,1723,0,36,7416,920,0,21473,22393,22393,0,0,920,12252
"1172",1999,"OR",4,"Oregon",3316154,0,239,0,118,1138,1007,0,8852,9860,9860,0,1,1008,7357
"1173",1999,"PA",1,"Pennsylvania",11994016,3645,71,0,143,20425,3621,0,32904,36525,36525,0,0,0,12241
"1174",1999,"RI",1,"Rhode Island",990819,467,15,0,30,881,467,0,2507,3003,2974,0,0,0,1581
"1175",1999,"SC",3,"South Carolina",3885736,122,17,0,6,15171,117,0,21501,22008,22008,0,390,1,6691
"1176",1999,"SD",2,"South Dakota",733133,0,528,0,0,91,0,0,0,2506,2506,0,0,0,1887
"1177",1999,"TN",3,"Tennessee",5483535,153,24,0,26,12042,153,0,22349,22502,22502,0,0,0,10257
"1178",1999,"TX",3,"Texas",20044141,600,38,0,27,71178,40776,0,122363,163190,163190,0,138,138,91209
"1179",1999,"UT",4,"Utah",2129836,0,167,0,126,414,929,0,4399,5426,5426,0,98,98,4621
"1180",1999,"VT",1,"Vermont",593740,0,9,0,7,68,0,0,0,1536,1536,0,0,153,1299
"1181",1999,"VA",3,"Virginia",6872912,10,5,0,97,17138,117,0,25622,29935,29935,0,4196,4196,8489
"1182",1999,"WA",4,"Washington",5756361,87,512,0,341,3287,1878,0,12595,14590,14590,0,117,3,10360
"1183",1999,"WV",3,"West Virginia",1806928,0,4,0,2,564,15,0,3517,3532,3532,0,0,0,2962
"1184",1999,"WI",2,"Wisconsin",5250446,37,519,0,120,9823,1341,0,18743,20417,20417,0,333,109,9809
"1185",1999,"WY",4,"Wyoming",479602,198,112,0,6,85,198,0,1515,1713,1713,0,0,0,1312
"1186",1999,"ST",7,"State prison total",NA,108229,12365,0,5184,584942,176177,2377,946637,1229648,1225798,0,43114,8688,504013
"1187",1999,"US",5,"US prison total (state+federal)",NA,108229,14580,0,7448,637990,218704,2377,1039356,1364894,1361044,0,43114,8688,581732
"1188",1999,"FE",6,"Federal BOP",NA,0,2215,0,2264,53048,42527,0,92719,135246,135246,0,0,0,77719
"1189",2000,"AL",3,"Alabama",4385739,67,3,0,3,15597,0,0,0,0,23712,0,0,0,8042
"1190",2000,"AK",4,"Alaska",622091,0,1562,0,88,505,110,0,0,0,4173,0,0,4,1904
"1191",2000,"AZ",4,"Arizona",4882966,0,1267,0,378,3856,9046,0,0,0,26510,0,0,0,11963
"1192",2000,"AR",3,"Arkansas",2576476,0,9,0,7,6068,39,0,0,0,11915,0,0,0,5792
"1193",2000,"CA",4,"California",33634154,4662,1470,0,1284,49899,55834,250,0,0,160655,0,0,0,47256
"1194",2000,"CO",4,"Colorado",4136998,0,345,0,133,3970,4810,0,0,0,16833,0,0,1,7574
"1195",2000,"CT",1,"Connecticut",3297615,0,30,0,52,8461,4764,0,0,0,18355,0,0,0,5048
"1196",2000,"DE",3,"Delaware",762269,0,1,0,4,4325,0,0,0,0,6921,0,0,1,2590
"1197",2000,"DC",3,"District of Columbia",518342,331,0,0,1,9642,35,0,0,0,10352,0,0,11,332
"1198",2000,"FL",3,"Florida",15332382,55,97,0,54,38176,6716,2,0,0,71319,0,0,23,26196
"1199",2000,"GA",3,"Georgia",7942706,0,66,0,52,28698,467,0,0,0,44232,0,0,0,14949
"1200",2000,"HI",4,"Hawaii",1178955,100,21,0,1014,228,94,2328,0,0,5053,0,0,80,1188
"1201",2000,"ID",4,"Idaho",1273338,13,223,0,27,82,833,0,0,0,5535,0,0,35,4322
"1202",2000,"IL",2,"Illinois",12185213,0,75,0,90,29139,4583,0,0,0,45281,0,0,1,11393
"1203",2000,"IN",2,"Indiana",5976510,0,56,0,27,8323,552,0,0,0,20125,0,0,0,11167
"1204",2000,"IA",2,"Iowa",2877770,0,144,0,62,1842,422,0,0,0,7955,0,0,13,5472
"1205",2000,"KS",2,"Kansas",2666127,0,180,0,70,2986,603,0,0,0,8344,0,0,38,4467
"1206",2000,"KY",3,"Kentucky",3985794,0,6,0,9,5231,107,0,0,0,14907,0,0,18,9536
"1207",2000,"LA",3,"Louisiana",4375055,47,8,0,5,26876,0,0,0,0,35207,0,0,0,8271
"1208",2000,"ME",1,"Maine",1258725,161,15,0,4,48,7,0,0,0,1692,0,0,6,1451
"1209",2000,"MD",3,"Maryland",5223866,0,9,0,22,18354,0,0,0,0,23538,0,0,22,5131
"1210",2000,"MA",1,"Massachusetts",6204260,0,36,0,119,3000,2496,0,0,0,10722,0,0,67,5004
"1211",2000,"MI",2,"Michigan",9918208,106,242,0,87,26215,1186,0,0,0,47718,0,0,2,19880
"1212",2000,"MN",2,"Minnesota",4828097,0,437,0,14,2265,283,0,0,0,6238,0,0,126,3113
"1213",2000,"MS",3,"Mississippi",2787021,0,21,0,24,14729,74,0,0,0,20241,0,0,1,5392
"1214",2000,"MO",2,"Missouri",5502695,0,119,0,52,11850,365,0,0,0,27385,0,0,9,14990
"1215",2000,"MT",4,"Montana",887885,17,555,0,5,48,92,0,0,0,3105,0,0,0,2388
"1216",2000,"NE",2,"Nebraska",1670458,1,189,0,21,988,447,0,0,0,3895,0,0,0,2249
"1217",2000,"NV",4,"Nevada",1879800,114,167,0,138,2762,1358,0,0,0,10063,0,0,0,5524
"1218",2000,"NH",1,"New Hampshire",1215986,0,5,0,14,102,101,0,0,0,2257,0,0,12,2023
"1219",2000,"NJ",1,"New Jersey",8204412,18,9,0,96,18716,5279,0,0,0,29784,0,0,1,5665
"1220",2000,"NM",4,"New Mexico",1746843,51,262,0,7,555,3105,10,0,0,5342,0,0,37,1315
"1221",2000,"NY",1,"New York",18279410,365,270,0,345,35719,21296,0,0,0,70153,0,0,270,11888
"1222",2000,"NC",3,"North Carolina",7747707,782,566,0,73,19917,0,0,0,0,31532,0,0,13,10181
"1223",2000,"ND",2,"North Dakota",629316,0,194,0,6,45,58,0,0,0,1076,0,0,0,773
"1224",2000,"OH",2,"Ohio",11270877,0,92,0,46,23604,825,0,0,0,45833,0,0,137,21129
"1225",2000,"OK",3,"Oklahoma",3379999,0,1745,0,37,7336,975,0,0,0,23181,0,0,43,13045
"1226",2000,"OR",4,"Oregon",3341584,0,240,0,140,1129,1121,0,0,0,10580,0,0,4,7946
"1227",2000,"PA",1,"Pennsylvania",11984572,0,73,0,155,20375,3723,0,0,0,36847,0,0,25,12496
"1228",2000,"RI",1,"Rhode Island",996110,0,0,0,37,936,562,0,0,0,3288,0,0,12,1741
"1229",2000,"SC",3,"South Carolina",3923807,51,35,0,15,15316,135,0,0,0,21778,0,0,0,6226
"1230",2000,"SD",2,"South Dakota",737333,0,577,0,0,107,0,0,0,0,2616,0,0,0,1932
"1231",2000,"TN",3,"Tennessee",5533756,0,19,0,35,11681,182,0,0,0,22166,0,0,0,10249
"1232",2000,"TX",3,"Texas",20393784,604,31,0,8,67644,39620,0,0,0,157997,0,0,34,50056
"1233",2000,"UT",4,"Utah",2164765,0,202,0,91,450,935,44,0,0,5632,0,0,42,3868
"1234",2000,"VT",1,"Vermont",597921,0,13,0,9,77,0,0,0,0,1697,0,0,119,1479
"1235",2000,"VA",3,"Virginia",6970263,13,8,0,101,19971,172,0,0,0,30168,0,0,4,9901
"1236",2000,"WA",4,"Washington",5811180,42,488,0,385,3301,1824,0,0,0,14915,0,0,0,8875
"1237",2000,"WV",3,"West Virginia",1802555,0,6,0,1,639,16,0,0,0,3856,0,0,0,3194
"1238",2000,"WI",2,"Wisconsin",5280411,9,544,0,134,9479,1443,0,0,0,20612,0,0,103,8900
"1239",2000,"WY",4,"Wyoming",480893,4,109,0,4,95,190,0,0,0,1680,0,0,0,1278
"1240",2000,"ST",7,"State prison total",NA,7613,12841,0,5585,581357,176885,2634,0,0,1234971,0,0,1314,446744
"1241",2000,"US",5,"US prison total (state+federal)",NA,7613,15160,0,7851,637100,218688,2634,0,0,1415075,0,0,1314,524717
"1242",2000,"FE",6,"Federal BOP",NA,0,2319,0,2266,55743,41803,0,0,0,180104,0,0,0,77973
"1243",2001,"AL",3,"Alabama",4463343,74,2,0,2,16274,0,0,0,0,25342,0,0,0,8990
"1244",2001,"AK",4,"Alaska",633538,0,1729,0,98,523,120,0,0,0,4571,0,0,4,2097
"1245",2001,"AZ",4,"Arizona",5303869,0,1342,0,413,3999,9526,0,0,0,27710,0,0,0,12430
"1246",2001,"AR",3,"Arkansas",2690743,0,6,0,8,6205,40,0,0,0,12593,0,0,13,6321
"1247",2001,"CA",4,"California",34481753,4661,1494,0,1362,48033,55405,290,0,0,157142,0,0,0,45897
"1248",2001,"CO",4,"Colorado",4432779,0,378,0,162,4006,5004,0,0,0,17448,0,0,0,7898
"1249",2001,"CT",1,"Connecticut",3428043,0,35,0,61,8728,5011,0,0,0,19196,0,0,0,5361
"1250",2001,"DE",3,"Delaware",794954,0,1,0,5,4361,0,0,0,0,7003,0,0,0,2636
"1251",2001,"DC",3,"District of Columbia",578228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252",2001,"FL",3,"Florida",16350988,66,108,0,52,38444,7051,3,0,0,72404,0,0,5,26675
