"","YEAR","STATEID","STATE","REGION","state_name","Population","CUSGT1M","CUSGT1F","CUSLT1M","CUSLT1F","CUSUNSM","CUSUNSF","CUSTOTM","CUSTOTF","CUSGT1T","CUSLT1T","CUSUNST","CUSTOTT","CNOPRIVM","CNOPRIVF","CWPRIVM","CWPRIVF","JURGT1M","JURGT1F","JURLT1M","JURLT1F","JURUNSM","JURUNSF","JURTOTM","JURTOTF","PVINM","PVINF","PVOTHM","PVOTHF","PVINCLM","PVINCLF","LFM","LFF","LFINCLM","LFINCLF","LFCROWDM","LFCROWDF","LFCRSTM","LFCRSTF","LFCRINCM","LFCRINCF","FEDM","FEDF","OTHSTM","OTHSTF","FACINCLM","FACINCLF","FACROWDM","FACROWDF","CUSLT18M","CUSLT18F","CUSCTZNM","CUSCTZNF"
"60",1979,8,"CO",4,"Colorado",2849234,NA,NA,NA,NA,NA,NA,NA,NA,2521,10,0,2531,NA,NA,NA,NA,2577,81,10,0,0,0,2587,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1979,9,"CT",1,"Connecticut",3095917,NA,NA,NA,NA,NA,NA,NA,NA,2062,949,1525,4536,NA,NA,NA,NA,2075,64,357,40,1487,38,3919,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1979,10,"DE",3,"Delaware",594984,NA,NA,NA,NA,NA,NA,NA,NA,1012,145,186,1343,NA,NA,NA,NA,1050,38,131,14,174,12,1355,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",1979,11,"DC",3,"District of Columbia",650016,NA,NA,NA,NA,NA,NA,NA,NA,2599,288,86,2973,NA,NA,NA,NA,2548,51,265,23,86,0,2899,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1979,12,"FL",3,"Florida",9426159,NA,NA,NA,NA,NA,NA,NA,NA,18907,325,0,19232,NA,NA,NA,NA,18599,808,320,21,0,0,18919,829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1979,13,"GA",3,"Georgia",5401384,NA,NA,NA,NA,NA,NA,NA,NA,11666,440,0,12106,NA,NA,NA,NA,11144,522,412,28,0,0,11556,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1979,15,"HI",4,"Hawaii",953306,NA,NA,NA,NA,NA,NA,NA,NA,476,76,187,739,NA,NA,NA,NA,519,20,89,7,201,20,809,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1979,16,"ID",4,"Idaho",932627,NA,NA,NA,NA,NA,NA,NA,NA,810,0,9,819,NA,NA,NA,NA,796,34,0,0,0,0,796,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1979,17,"IL",2,"Illinois",11396837,NA,NA,NA,NA,NA,NA,NA,NA,10743,502,0,11245,NA,NA,NA,NA,11001,360,468,106,0,0,11469,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",1979,18,"IN",2,"Indiana",5501174,NA,NA,NA,NA,NA,NA,NA,NA,5270,397,19,5686,NA,NA,NA,NA,5096,174,379,18,0,0,5475,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1979,19,"IA",2,"Iowa",2915739,NA,NA,NA,NA,NA,NA,NA,NA,2069,11,108,2188,NA,NA,NA,NA,2166,95,10,1,0,0,2176,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1979,20,"KS",2,"Kansas",2350906,NA,NA,NA,NA,NA,NA,NA,NA,2171,0,11,2182,NA,NA,NA,NA,2208,82,0,0,0,0,2208,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1979,21,"KY",3,"Kentucky",3641804,NA,NA,NA,NA,NA,NA,NA,NA,3691,0,0,3691,NA,NA,NA,NA,3550,141,0,0,0,0,3550,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1979,22,"LA",3,"Louisiana",4137665,NA,NA,NA,NA,NA,NA,NA,NA,6746,0,0,6746,NA,NA,NA,NA,7382,236,0,0,0,0,7382,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1979,23,"ME",1,"Maine",1122563,NA,NA,NA,NA,NA,NA,NA,NA,561,115,0,676,NA,NA,NA,NA,628,13,130,5,0,0,758,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1979,24,"MD",3,"Maryland",4191160,NA,NA,NA,NA,NA,NA,NA,NA,7468,0,0,7468,NA,NA,NA,NA,7638,222,0,0,0,0,7638,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1979,25,"MA",1,"Massachusetts",5738404,NA,NA,NA,NA,NA,NA,NA,NA,2707,47,17,2771,NA,NA,NA,NA,2830,47,7,40,0,0,2837,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1979,26,"MI",2,"Michigan",9266268,NA,NA,NA,NA,NA,NA,NA,NA,15002,0,0,15002,NA,NA,NA,NA,14374,628,0,0,0,0,14374,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1979,27,"MN",2,"Minnesota",4050316,NA,NA,NA,NA,NA,NA,NA,NA,1984,0,0,1984,NA,NA,NA,NA,2017,77,0,0,0,0,2017,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1979,28,"MS",3,"Mississippi",2507069,NA,NA,NA,NA,NA,NA,NA,NA,2077,19,0,2096,NA,NA,NA,NA,3322,103,79,4,0,0,3401,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1979,29,"MO",2,"Missouri",4912430,NA,NA,NA,NA,NA,NA,NA,NA,5279,0,0,5279,NA,NA,NA,NA,5076,203,0,0,0,0,5076,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1979,30,"MT",4,"Montana",787305,NA,NA,NA,NA,NA,NA,NA,NA,677,3,11,691,NA,NA,NA,NA,692,20,3,0,0,0,695,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1979,31,"NE",2,"Nebraska",1567344,NA,NA,NA,NA,NA,NA,NA,NA,1126,72,26,1224,NA,NA,NA,NA,1144,49,60,12,24,2,1228,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1979,32,"NV",4,"Nevada",765367,NA,NA,NA,NA,NA,NA,NA,NA,1656,0,6,1662,NA,NA,NA,NA,1475,91,0,0,0,0,1475,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1979,33,"NH",1,"New Hampshire",909074,NA,NA,NA,NA,NA,NA,NA,NA,285,2,21,308,NA,NA,NA,NA,311,5,0,0,0,0,311,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1979,34,"NJ",1,"New Jersey",7366512,NA,NA,NA,NA,NA,NA,NA,NA,5539,313,0,5852,NA,NA,NA,NA,5351,188,313,0,0,0,5664,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1979,35,"NM",4,"New Mexico",1284722,NA,NA,NA,NA,NA,NA,NA,NA,1441,90,8,1539,NA,NA,NA,NA,1426,40,83,7,0,0,1509,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1979,36,"NY",1,"New York",17583838,NA,NA,NA,NA,NA,NA,NA,NA,20895,0,0,20895,NA,NA,NA,NA,20259,597,0,0,0,0,20259,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1979,37,"NC",3,"North Carolina",5823491,NA,NA,NA,NA,NA,NA,NA,NA,13461,794,80,14335,NA,NA,NA,NA,12968,493,723,71,0,0,13691,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1979,38,"ND",2,"North Dakota",652896,NA,NA,NA,NA,NA,NA,NA,NA,199,50,0,249,NA,NA,NA,NA,134,2,50,0,0,0,184,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1979,39,"OH",2,"Ohio",10798298,NA,NA,NA,NA,NA,NA,NA,NA,13360,0,0,13360,NA,NA,NA,NA,12762,598,0,0,0,0,12762,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1979,40,"OK",3,"Oklahoma",2975310,NA,NA,NA,NA,NA,NA,NA,NA,4250,0,0,4250,NA,NA,NA,NA,4073,177,0,0,0,0,4073,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1979,41,"OR",4,"Oregon",2588012,NA,NA,NA,NA,NA,NA,NA,NA,3244,11,0,3255,NA,NA,NA,NA,3048,120,11,0,0,0,3059,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1979,42,"PA",1,"Pennsylvania",11887975,NA,NA,NA,NA,NA,NA,NA,NA,7325,72,45,7442,NA,NA,NA,NA,7449,236,75,12,0,0,7524,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1979,44,"RI",1,"Rhode Island",950382,NA,NA,NA,NA,NA,NA,NA,NA,541,65,112,718,NA,NA,NA,NA,549,10,65,2,107,5,721,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",1979,45,"SC",3,"South Carolina",3090267,NA,NA,NA,NA,NA,NA,NA,NA,7016,506,68,7590,NA,NA,NA,NA,6834,281,482,35,11,0,7327,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1979,46,"SD",2,"South Dakota",688335,NA,NA,NA,NA,NA,NA,NA,NA,550,24,0,574,NA,NA,NA,NA,517,22,21,2,0,0,538,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",1979,47,"TN",3,"Tennessee",4560473,NA,NA,NA,NA,NA,NA,NA,NA,6629,0,23,6652,NA,NA,NA,NA,6346,283,0,0,0,0,6346,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",1979,48,"TX",3,"Texas",13888371,NA,NA,NA,NA,NA,NA,NA,NA,26522,0,0,26522,NA,NA,NA,NA,25355,1167,0,0,0,0,25355,1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1979,49,"UT",4,"Utah",1420238,NA,NA,NA,NA,NA,NA,NA,NA,935,3,44,982,NA,NA,NA,NA,924,33,2,1,0,0,926,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1979,50,"VT",1,"Vermont",505372,NA,NA,NA,NA,NA,NA,NA,NA,285,58,62,405,NA,NA,NA,NA,302,9,58,0,60,2,420,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1979,51,"VA",3,"Virginia",5307945,NA,NA,NA,NA,NA,NA,NA,NA,7920,194,0,8114,NA,NA,NA,NA,7933,267,215,34,0,0,8148,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1979,53,"WA",4,"Washington",4017632,NA,NA,NA,NA,NA,NA,NA,NA,4463,0,3,4466,NA,NA,NA,NA,4137,205,0,0,0,0,4137,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",1979,54,"WV",3,"West Virginia",1942146,NA,NA,NA,NA,NA,NA,NA,NA,1251,0,0,1251,NA,NA,NA,NA,1218,33,0,0,0,0,1218,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1979,55,"WI",2,"Wisconsin",4682811,NA,NA,NA,NA,NA,NA,NA,NA,3677,0,0,3677,NA,NA,NA,NA,3532,145,0,0,0,0,3532,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",1979,56,"WY",4,"Wyoming",454378,NA,NA,NA,NA,NA,NA,NA,NA,477,0,0,477,NA,NA,NA,NA,474,30,0,0,0,0,474,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",1979,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,NA,NA,271295,5721,4217,281233,NA,NA,NA,NA,268203,10679,4952,488,3472,292,276627,11459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6318,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"107",1979,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,291610,7903,5076,304589,NA,NA,NA,NA,289465,12005,7705,659,4292,331,301462,12995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6318,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"108",1979,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,20315,2182,859,23356,NA,NA,NA,NA,21262,1326,2753,171,820,39,24835,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",1980,1,"AL",3,"Alabama",3918531,NA,NA,NA,NA,NA,NA,NA,NA,4489,62,0,4551,NA,NA,NA,NA,6111,257,121,7,46,1,6278,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1980,2,"AK",4,"Alaska",418488,NA,NA,NA,NA,NA,NA,NA,NA,381,47,204,632,NA,NA,NA,NA,562,9,44,3,195,9,801,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",1980,4,"AZ",4,"Arizona",2810127,NA,NA,NA,NA,NA,NA,NA,NA,3597,12,3,3612,NA,NA,NA,NA,4141,219,12,0,0,0,4153,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",1980,5,"AR",3,"Arkansas",2293195,NA,NA,NA,NA,NA,NA,NA,NA,2805,0,0,2805,NA,NA,NA,NA,2805,106,0,0,0,0,2805,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",1980,6,"CA",4,"California",24285937,NA,NA,NA,NA,NA,NA,NA,NA,23264,0,1305,24569,NA,NA,NA,NA,22177,1087,0,0,1076,229,23253,1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1980,8,"CO",4,"Colorado",2977895,NA,NA,NA,NA,NA,NA,NA,NA,2596,20,0,2616,NA,NA,NA,NA,2540,69,20,0,0,0,2560,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",1980,9,"CT",1,"Connecticut",3128839,NA,NA,NA,NA,NA,NA,NA,NA,2469,572,1218,4259,NA,NA,NA,NA,2660,90,332,25,1110,91,4102,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",1980,10,"DE",3,"Delaware",595971,NA,NA,NA,NA,NA,NA,NA,NA,967,162,210,1339,NA,NA,NA,NA,1054,33,167,10,196,14,1417,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1980,11,"DC",3,"District of Columbia",636894,NA,NA,NA,NA,NA,NA,NA,NA,2719,325,101,3145,NA,NA,NA,NA,2674,45,300,25,101,0,3075,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1980,12,"FL",3,"Florida",10192778,NA,NA,NA,NA,NA,NA,NA,NA,19945,512,0,20457,NA,NA,NA,NA,19404,807,492,32,0,0,19896,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",1980,13,"GA",3,"Georgia",5568343,NA,NA,NA,NA,NA,NA,NA,NA,11922,256,0,12178,NA,NA,NA,NA,11382,540,228,28,0,0,11610,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1980,15,"HI",4,"Hawaii",978174,NA,NA,NA,NA,NA,NA,NA,NA,544,88,213,845,NA,NA,NA,NA,610,14,119,4,225,13,954,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1980,16,"ID",4,"Idaho",962203,NA,NA,NA,NA,NA,NA,NA,NA,672,0,8,680,NA,NA,NA,NA,792,25,0,0,0,0,792,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",1980,17,"IL",2,"Illinois",11443461,NA,NA,NA,NA,NA,NA,NA,NA,10451,1046,0,11497,NA,NA,NA,NA,10484,240,1069,106,0,0,11553,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1980,18,"IN",2,"Indiana",5480425,NA,NA,NA,NA,NA,NA,NA,NA,6281,402,26,6709,NA,NA,NA,NA,6064,217,378,24,0,0,6442,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1980,19,"IA",2,"Iowa",2907975,NA,NA,NA,NA,NA,NA,NA,NA,2435,2,42,2479,NA,NA,NA,NA,2387,92,1,1,0,0,2388,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",1980,20,"KS",2,"Kansas",2384859,NA,NA,NA,NA,NA,NA,NA,NA,2431,0,23,2454,NA,NA,NA,NA,2381,113,0,0,0,0,2381,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",1980,21,"KY",3,"Kentucky",3670385,NA,NA,NA,NA,NA,NA,NA,NA,3588,0,0,3588,NA,NA,NA,NA,3463,125,0,0,0,0,3463,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1980,22,"LA",3,"Louisiana",4283298,NA,NA,NA,NA,NA,NA,NA,NA,7622,0,0,7622,NA,NA,NA,NA,8586,303,0,0,0,0,8586,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1980,23,"ME",1,"Maine",1133021,NA,NA,NA,NA,NA,NA,NA,NA,541,112,0,653,NA,NA,NA,NA,654,17,139,4,0,0,793,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",1980,24,"MD",3,"Maryland",4261908,NA,NA,NA,NA,NA,NA,NA,NA,7454,0,0,7454,NA,NA,NA,NA,7502,229,0,0,0,0,7502,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",1980,25,"MA",1,"Massachusetts",5768683,NA,NA,NA,NA,NA,NA,NA,NA,3032,35,13,3080,NA,NA,NA,NA,3078,72,1,34,0,0,3079,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",1980,26,"MI",2,"Michigan",9209284,NA,NA,NA,NA,NA,NA,NA,NA,15124,0,0,15124,NA,NA,NA,NA,14490,634,0,0,0,0,14490,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",1980,27,"MN",2,"Minnesota",4111674,NA,NA,NA,NA,NA,NA,NA,NA,1884,0,0,1884,NA,NA,NA,NA,1936,65,0,0,0,0,1936,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",1980,28,"MS",3,"Mississippi",2539051,NA,NA,NA,NA,NA,NA,NA,NA,2690,55,0,2745,NA,NA,NA,NA,3684,109,101,8,0,0,3785,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",1980,29,"MO",2,"Missouri",4932079,NA,NA,NA,NA,NA,NA,NA,NA,5726,0,0,5726,NA,NA,NA,NA,5490,236,0,0,0,0,5490,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",1980,30,"MT",4,"Montana",795317,NA,NA,NA,NA,NA,NA,NA,NA,691,1,6,698,NA,NA,NA,NA,713,25,1,0,0,0,714,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",1980,31,"NE",2,"Nebraska",1578528,NA,NA,NA,NA,NA,NA,NA,NA,1389,32,9,1430,NA,NA,NA,NA,1351,51,31,4,8,1,1390,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",1980,32,"NV",4,"Nevada",847639,NA,NA,NA,NA,NA,NA,NA,NA,1815,0,18,1833,NA,NA,NA,NA,1739,100,0,0,0,0,1739,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",1980,33,"NH",1,"New Hampshire",936644,NA,NA,NA,NA,NA,NA,NA,NA,299,1,13,313,NA,NA,NA,NA,321,5,0,0,0,0,321,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",1980,34,"NJ",1,"New Jersey",7407475,NA,NA,NA,NA,NA,NA,NA,NA,5561,320,0,5881,NA,NA,NA,NA,5366,198,320,0,0,0,5686,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
