"","YEAR","STATEID","STATE","REGION","state_name","Population","RLUNEXPM","RLUNEXPF","RLUNCOMM","RLUNCOMF","RLUNOTHM","RLUNOTHF","RLCOPROM","RLCOPROF","RLCOSUPM","RLCOSUPF","RLCODPM","RLCODPF","RLCOOTHM","RLCOOTHF","RLDEATHM","RLDEATHF","RLAWOLM","RLAWOLF","RLESCAPM","RLESCAPF","RLAWESM","RLAWESF","RLTRANM","RLTRANF","RLBONDM","RLBONDF","RLOTHM","RLOTHF","RLTOTM","RLTOTF"
"619",1989,28,"MS",3,"Mississippi",2573216,806,35,1,0,31,2,544,61,NA,NA,1425,113,4,1,NA,NA,NA,NA,NA,NA,60,0,6,0,NA,NA,64,2,2961,216
"620",1989,29,"MO",2,"Missouri",5117073,512,14,NA,NA,NA,NA,621,53,NA,NA,4793,243,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15,0,30,0,478,205,6467,515
"621",1989,30,"MT",4,"Montana",799065,83,1,2,0,0,0,86,5,NA,NA,333,35,0,0,NA,NA,NA,NA,NA,NA,20,3,2,0,1,0,0,0,531,44
"622",1989,31,"NE",2,"Nebraska",1578385,385,18,0,0,1,2,NA,NA,NA,NA,565,82,0,0,NA,NA,NA,NA,NA,NA,26,4,0,0,0,0,0,0,983,106
"623",1989,32,"NV",4,"Nevada",1201833,1180,113,0,0,0,0,NA,NA,NA,NA,1347,125,0,0,NA,NA,NA,NA,NA,NA,34,6,0,0,3,0,0,0,2582,244
"624",1989,33,"NH",1,"New Hampshire",1109252,84,1,0,0,48,4,NA,NA,NA,NA,266,11,0,0,NA,NA,NA,NA,NA,NA,10,1,0,0,2,0,0,0,413,17
"625",1989,34,"NJ",1,"New Jersey",7730188,963,75,0,0,0,0,NA,NA,NA,NA,5266,349,169,32,NA,NA,NA,NA,NA,NA,138,3,0,0,88,16,0,0,6716,477
"626",1989,35,"NM",4,"New Mexico",1515069,686,39,0,0,0,0,NA,NA,NA,NA,971,75,69,19,NA,NA,NA,NA,NA,NA,13,0,109,0,2,0,0,0,1857,133
"627",1989,36,"NY",1,"New York",17990455,964,33,0,0,0,0,NA,NA,2564,67,15055,1043,0,0,NA,NA,NA,NA,NA,NA,619,3,1013,37,128,5,38,1,20616,1197
"628",1989,37,"NC",3,"North Carolina",6628637,498,23,0,0,54,1,26,1,NA,NA,13196,1140,0,0,NA,NA,NA,NA,NA,NA,348,15,0,0,0,0,0,0,14151,1181
"629",1989,38,"ND",2,"North Dakota",638800,86,2,0,0,0,0,92,8,NA,NA,139,5,12,1,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,331,16
"630",1989,39,"OH",2,"Ohio",10847115,6240,812,0,0,9,2,2051,380,NA,NA,4086,329,0,0,NA,NA,NA,NA,NA,NA,28,0,234,1,27,5,0,0,12720,1529
"631",1989,40,"OK",3,"Oklahoma",3145585,1339,93,532,85,570,60,492,54,NA,NA,1032,163,778,135,NA,NA,NA,NA,NA,NA,372,42,0,1,0,0,48,7,5196,641
"632",1989,41,"OR",4,"Oregon",2842321,31,6,0,0,4,0,NA,NA,0,0,3505,359,0,0,NA,NA,NA,NA,NA,NA,959,200,NA,NA,0,1,0,0,4510,566
"633",1989,42,"PA",1,"Pennsylvania",11881643,689,26,3,0,36,1,NA,NA,NA,NA,4538,367,0,0,NA,NA,NA,NA,NA,NA,58,3,383,6,41,7,15,3,5822,416
"634",1989,44,"RI",1,"Rhode Island",1003464,14,1,0,0,1,0,180,7,NA,NA,208,17,0,0,NA,NA,NA,NA,NA,NA,54,0,13,1,7,1,0,0,483,27
"635",1989,45,"SC",3,"South Carolina",3486703,1255,122,1,0,47,8,1123,100,0,0,1584,141,171,14,NA,NA,NA,NA,NA,NA,113,1,0,0,31,1,0,0,4357,388
"636",1989,46,"SD",2,"South Dakota",696004,175,15,0,0,0,0,36,4,NA,NA,323,15,0,0,NA,NA,NA,NA,NA,NA,5,3,0,0,1,0,0,0,540,37
"637",1989,47,"TN",3,"Tennessee",4877185,769,84,1,0,0,0,77,6,NA,NA,2564,272,0,0,NA,NA,NA,NA,NA,NA,23,8,0,0,20,0,0,0,3481,372
"638",1989,48,"TX",3,"Texas",16986510,124,4,0,0,0,0,822,0,4776,268,24498,2186,0,0,NA,NA,NA,NA,NA,NA,219,0,0,0,NA,NA,281,100,30785,2558
"639",1989,49,"UT",4,"Utah",1722850,18,2,0,0,54,5,0,0,0,0,769,69,0,0,NA,NA,NA,NA,NA,NA,22,4,0,0,20,0,0,0,888,80
"640",1989,50,"VT",1,"Vermont",562758,163,6,0,0,0,0,163,1,NA,NA,54,1,0,0,NA,NA,NA,NA,NA,NA,50,2,1,0,NA,NA,0,0,433,10
"641",1989,51,"VA",3,"Virginia",6187358,58,4,27,4,370,27,NA,NA,2038,97,3753,346,0,0,NA,NA,NA,NA,NA,NA,31,3,0,0,6,1,0,0,6354,491
"642",1989,53,"WA",4,"Washington",4866692,1781,122,3,1,0,0,NA,NA,293,32,613,28,0,0,NA,NA,NA,NA,NA,NA,129,18,0,0,10,1,0,0,2841,202
"643",1989,54,"WV",3,"West Virginia",1793477,97,6,0,0,0,0,127,7,NA,NA,453,49,0,0,NA,NA,NA,NA,NA,NA,58,12,0,1,NA,NA,26,0,765,77
"644",1989,55,"WI",2,"Wisconsin",4891769,148,4,0,0,0,0,0,0,1586,59,755,75,126,29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,24,3,2648,170
"645",1989,56,"WY",4,"Wyoming",453588,108,9,13,0,0,0,26,5,0,0,164,15,0,0,NA,NA,NA,NA,NA,NA,10,0,2,16,2,0,10,0,337,45
"646",1989,60,"ST",7,"State prison total",NA,49010,4503,617,96,2739,278,14587,1522,98694,7525,124308,10274,29404,2877,NA,NA,0,0,0,0,9683,785,5544,233,927,93,1414,416,338384,28665
"647",1989,70,"US",5,"US prison total (state+federal)",NA,53056,5080,618,96,2937,320,14662,1534,103367,7919,131502,11062,29404,2877,NA,NA,0,0,0,0,9683,785,5729,250,927,93,1511,423,354971,30508
"648",1989,99,"FE",6,"Federal BOP",NA,4046,577,1,0,198,42,75,12,4673,394,7194,788,0,0,NA,NA,NA,NA,NA,NA,0,0,185,17,0,0,97,7,16587,1843
"649",1990,1,"AL",3,"Alabama",4048526,1442,108,0,0,0,0,1194,90,NA,NA,2199,161,0,0,NA,NA,NA,NA,NA,NA,131,25,35,2,41,13,8,2,5100,401
"650",1990,2,"AK",4,"Alaska",553120,537,67,0,0,18,7,373,49,223,4,104,6,0,0,NA,NA,NA,NA,NA,NA,3,1,0,0,30,1,15,5,1306,140
"651",1990,4,"AZ",4,"Arizona",3679056,986,88,0,0,46,4,37,0,401,27,1321,143,2017,231,NA,NA,NA,NA,NA,NA,88,4,8,1,0,0,162,7,5097,505
"652",1990,5,"AR",3,"Arkansas",2354343,1350,141,0,0,1,0,NA,NA,NA,NA,1806,172,398,43,NA,NA,NA,NA,NA,NA,11,0,0,0,59,102,0,0,3643,458
"653",1990,6,"CA",4,"California",29950111,1233,115,0,0,NA,0,NA,NA,72661,6749,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1006,118,93,3,NA,NA,3564,306,78686,7292
"654",1990,8,"CO",4,"Colorado",3303862,596,38,0,0,0,NA,83,14,NA,NA,1981,168,0,0,NA,NA,NA,NA,NA,NA,286,27,2,0,15,1,103,7,3074,255
"655",1990,9,"CT",1,"Connecticut",3289056,946,58,6,0,42,5,NA,NA,NA,NA,51,0,7716,726,NA,NA,NA,NA,NA,NA,309,19,38,1,704,4,0,0,9832,813
"656",1990,10,"DE",3,"Delaware",669063,86,6,0,0,132,20,NA,NA,450,20,152,16,0,0,NA,NA,NA,NA,NA,NA,90,11,26,0,0,0,95,10,1034,83
"657",1990,11,"DC",3,"District of Columbia",603814,812,54,0,0,0,0,NA,NA,252,0,826,74,0,0,NA,NA,NA,NA,NA,NA,1120,36,1809,97,NA,NA,878,0,5697,261
"658",1990,12,"FL",3,"Florida",13018365,10229,993,1,1,884,174,5032,491,NA,NA,231,15,17688,2349,NA,NA,NA,NA,NA,NA,518,40,41,5,NA,NA,335,28,35055,4100
"659",1990,13,"GA",3,"Georgia",6506531,1454,75,12,0,0,0,27,4,NA,NA,5920,405,5849,740,NA,NA,NA,NA,NA,NA,96,8,486,40,NA,NA,1,0,13897,1272
"660",1990,15,"HI",4,"Hawaii",1112703,66,0,0,0,4,0,319,37,NA,NA,401,39,0,0,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,0,799,76
"661",1990,16,"ID",4,"Idaho",1011882,152,5,0,0,11,0,492,88,NA,NA,220,15,0,0,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,22,0,910,108
"662",1990,17,"IL",2,"Illinois",11446979,1404,78,13,3,3,0,NA,NA,12692,793,54,5,0,0,NA,NA,NA,NA,NA,NA,176,17,NA,NA,20,1,122,58,14548,957
"663",1990,18,"IN",2,"Indiana",5555097,4,1,0,1,168,63,1170,84,3038,256,20,3,14,4,NA,NA,NA,NA,NA,NA,21,1,0,0,NA,NA,0,0,4440,413
"664",1990,19,"IA",2,"Iowa",2779769,239,17,1,0,10,2,175,42,NA,NA,1377,135,574,31,NA,NA,NA,NA,NA,NA,8,0,58,12,24,3,0,0,2476,242
"665",1990,20,"KS",2,"Kansas",2480683,96,4,0,NA,0,0,493,118,NA,NA,2218,168,295,11,NA,NA,NA,NA,NA,NA,29,0,0,0,9,1,0,0,3148,302
"666",1990,21,"KY",3,"Kentucky",3692584,1230,92,0,0,NA,NA,423,69,NA,NA,1751,202,NA,NA,NA,NA,NA,NA,NA,NA,84,3,17,1,NA,NA,65,8,3589,375
"667",1990,22,"LA",3,"Louisiana",4219179,421,44,0,0,236,5,3,1,3950,295,1043,89,0,0,NA,NA,NA,NA,NA,NA,8,1,2,0,13,2,3,0,5721,439
"668",1990,23,"ME",1,"Maine",1231296,310,14,0,0,0,0,432,19,0,0,0,0,29,11,NA,NA,NA,NA,NA,NA,8,0,3,0,7,1,0,0,795,45
"669",1990,24,"MD",3,"Maryland",4797431,188,4,3,0,540,89,NA,NA,2376,124,3133,226,7,0,NA,NA,NA,NA,NA,NA,104,0,11,0,NA,NA,2,0,6392,445
"670",1990,25,"MA",1,"Massachusetts",6018664,1042,204,0,0,72,12,NA,NA,NA,NA,1946,110,0,0,NA,NA,NA,NA,NA,NA,135,9,1079,49,NA,0,0,0,4294,386
"671",1990,26,"MI",2,"Michigan",9310462,546,38,0,0,0,0,NA,NA,NA,NA,8254,617,0,0,NA,NA,NA,NA,NA,NA,1015,58,96,13,0,23,0,0,9981,753
"672",1990,27,"MN",2,"Minnesota",4387283,114,8,NA,NA,24,0,NA,NA,1566,123,36,0,352,50,NA,NA,NA,NA,NA,NA,46,1,0,0,0,0,0,0,2150,183
"673",1990,28,"MS",3,"Mississippi",2577426,805,45,0,0,69,5,664,70,NA,NA,1490,138,2,0,NA,NA,NA,NA,NA,NA,61,1,0,1,NA,NA,21,0,3140,261
"674",1990,29,"MO",2,"Missouri",5126370,521,19,NA,NA,NA,NA,636,73,NA,NA,4853,306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,0,37,2,472,187,6543,587
"675",1990,30,"MT",4,"Montana",799824,73,0,0,0,0,0,101,1,NA,NA,313,39,0,0,NA,NA,NA,NA,NA,NA,29,1,0,0,2,1,0,0,523,42
"676",1990,31,"NE",2,"Nebraska",1580664,405,37,0,0,7,0,NA,NA,NA,NA,700,73,0,0,NA,NA,NA,NA,NA,NA,12,2,0,0,0,0,0,0,1133,112
"677",1990,32,"NV",4,"Nevada",1218629,1145,161,0,0,0,0,NA,NA,NA,NA,1385,163,0,2,NA,NA,NA,NA,NA,NA,24,9,0,0,7,0,0,0,2576,335
"678",1990,33,"NH",1,"New Hampshire",1111831,91,2,0,0,0,0,48,NA,NA,NA,269,14,0,0,NA,NA,NA,NA,NA,NA,18,1,0,0,3,NA,49,4,484,21
"679",1990,34,"NJ",1,"New Jersey",7757158,1123,50,0,0,0,0,NA,NA,NA,NA,6863,421,260,37,NA,NA,NA,NA,NA,NA,54,1,0,0,72,4,0,0,8432,513
"680",1990,35,"NM",4,"New Mexico",1519933,664,51,0,0,0,0,NA,NA,NA,NA,994,85,41,9,NA,NA,NA,NA,NA,NA,7,0,78,26,4,0,0,0,1795,172
"681",1990,36,"NY",1,"New York",18002855,1040,46,0,0,0,0,NA,NA,2874,99,18462,1500,0,0,NA,NA,NA,NA,NA,NA,892,5,1032,40,195,14,71,0,24807,1709
"682",1990,37,"NC",3,"North Carolina",6656987,371,22,0,0,33,2,26,3,NA,NA,15041,1342,0,0,NA,NA,NA,NA,NA,NA,355,13,0,0,0,0,0,0,15868,1385
"683",1990,38,"ND",2,"North Dakota",637364,87,4,0,0,0,0,96,11,NA,NA,107,9,12,3,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,306,27
"684",1990,39,"OH",2,"Ohio",10861837,7963,1157,0,0,15,2,2459,522,NA,NA,5021,439,0,0,NA,NA,NA,NA,NA,NA,11,0,203,11,43,15,0,0,15758,2149
"685",1990,40,"OK",3,"Oklahoma",3147105,1497,122,225,47,137,16,792,95,NA,NA,1725,265,327,56,NA,NA,NA,NA,NA,NA,312,31,3,0,1,0,67,1,5120,635
"686",1990,41,"OR",4,"Oregon",2858547,79,12,0,1,15,0,2,1,0,0,3270,336,1562,183,NA,NA,NA,NA,NA,NA,203,38,NA,NA,2,0,0,0,5141,573
"687",1990,42,"PA",1,"Pennsylvania",11895604,694,39,1,0,38,5,NA,NA,NA,NA,5461,414,0,0,NA,NA,NA,NA,NA,NA,57,3,403,22,30,2,9,1,6754,490
"688",1990,44,"RI",1,"Rhode Island",1004649,11,1,1,0,1,0,437,12,NA,NA,179,26,0,0,NA,NA,NA,NA,NA,NA,37,0,20,0,16,1,0,0,707,40
"689",1990,45,"SC",3,"South Carolina",3499064,1585,154,0,0,53,5,1188,137,0,0,1858,174,105,8,NA,NA,NA,NA,NA,NA,89,12,0,0,19,5,0,0,4940,499
"690",1990,46,"SD",2,"South Dakota",696667,182,22,0,0,0,0,42,7,NA,NA,446,56,0,0,NA,NA,NA,NA,NA,NA,8,1,0,0,0,0,0,0,681,86
"691",1990,47,"TN",3,"Tennessee",4890626,677,32,0,0,0,0,580,56,NA,NA,3132,337,70,6,NA,NA,NA,NA,NA,NA,98,1,0,0,49,5,0,0,4636,439
"692",1990,48,"TX",3,"Texas",17044714,118,8,0,0,0,0,1275,5,3170,156,31567,2929,1,0,NA,NA,NA,NA,NA,NA,137,4,3,0,NA,NA,231,122,36585,3224
"693",1990,49,"UT",4,"Utah",1729722,34,1,0,0,50,5,0,0,0,0,1145,96,0,0,NA,NA,NA,NA,NA,NA,24,1,0,0,17,3,0,0,1275,106
"694",1990,50,"VT",1,"Vermont",564526,199,19,0,0,0,0,154,3,NA,NA,190,2,0,0,NA,NA,NA,NA,NA,NA,52,4,1,0,NA,NA,0,0,596,28
"695",1990,51,"VA",3,"Virginia",6213526,87,5,45,19,485,55,NA,NA,1986,116,5227,598,0,0,NA,NA,NA,NA,NA,NA,9,2,0,0,7,0,193,20,8120,816
"696",1990,53,"WA",4,"Washington",4900780,1692,107,0,1,0,0,NA,NA,1073,139,340,13,0,0,NA,NA,NA,NA,NA,NA,125,20,0,0,7,2,0,0,3248,282
"697",1990,54,"WV",3,"West Virginia",1792481,38,2,0,0,0,0,82,6,NA,NA,491,24,0,0,NA,NA,NA,NA,NA,NA,54,0,0,0,NA,NA,140,6,806,38
"698",1990,55,"WI",2,"Wisconsin",4902265,136,6,0,0,0,0,0,0,1201,43,1287,136,13,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,39,4,2685,195
"699",1990,56,"WY",4,"Wyoming",453401,102,10,4,0,0,0,58,13,0,0,152,15,0,0,NA,NA,NA,NA,NA,NA,16,0,7,4,0,0,10,0,350,42
"700",1990,60,"ST",7,"State prison total",NA,46902,4386,312,73,3094,476,18893,2121,107913,8944,147012,12719,37332,4505,NA,NA,0,0,0,0,7989,529,5563,328,1436,206,6677,776,384673,35110
"701",1990,70,"US",5,"US prison total (state+federal)",NA,46902,4386,312,73,3094,476,18893,2121,107913,8944,147012,12719,37332,4505,NA,NA,0,0,0,0,7989,529,5563,328,1436,206,6677,776,384673,35110
"702",1990,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",1991,1,"AL",3,"Alabama",4091397,1724,175,0,0,69,10,1696,163,NA,NA,2412,206,0,0,NA,NA,NA,NA,NA,NA,117,33,71,7,70,1,48,19,6255,618
"704",1991,2,"AK",4,"Alaska",569273,478,53,1,0,9,0,353,33,213,7,144,7,0,0,NA,NA,NA,NA,NA,NA,4,0,0,0,26,4,17,2,1246,106
"705",1991,4,"AZ",4,"Arizona",3762394,317,33,0,0,67,3,32,0,224,15,1163,106,3694,444,NA,NA,NA,NA,NA,NA,373,33,10,0,0,0,166,14,6078,650
"706",1991,5,"AR",3,"Arkansas",2370666,725,23,0,0,2,0,NA,NA,NA,NA,2180,268,613,104,NA,NA,NA,NA,NA,NA,7,0,30,4,138,10,0,0,3716,410
"707",1991,6,"CA",4,"California",30414114,1257,108,0,0,NA,NA,NA,NA,78127,7555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,67,70,5,NA,NA,3995,288,84446,8026
"708",1991,8,"CO",4,"Colorado",3367567,756,36,0,0,0,0,110,8,NA,NA,1748,217,0,0,NA,NA,NA,NA,NA,NA,268,28,0,0,16,1,111,7,3019,297
"709",1991,9,"CT",1,"Connecticut",3288640,1227,89,1,0,34,4,NA,NA,NA,NA,169,6,7095,866,NA,NA,NA,NA,NA,NA,357,14,51,3,1024,3,0,0,10030,988
"710",1991,10,"DE",3,"Delaware",680495,110,10,0,0,108,16,NA,NA,357,15,148,20,0,0,NA,NA,NA,NA,NA,NA,92,16,25,4,0,0,80,10,926,91
"711",1991,11,"DC",3,"District of Columbia",593239,706,45,0,0,0,0,NA,NA,241,0,1789,106,0,0,NA,NA,NA,NA,NA,NA,1732,56,844,45,NA,NA,603,0,5915,252
"712",1991,12,"FL",3,"Florida",13289497,6186,453,1,1,5776,1051,1953,90,NA,NA,308,13,16943,2040,NA,NA,NA,NA,NA,NA,245,16,26,3,NA,NA,53,5,31615,3674
"713",1991,13,"GA",3,"Georgia",6621279,834,64,38,4,0,0,30,6,NA,NA,6705,473,5019,616,NA,NA,NA,NA,NA,NA,100,11,572,38,NA,NA,1,0,13358,1215
"714",1991,15,"HI",4,"Hawaii",1131412,281,35,0,0,0,0,537,67,NA,NA,416,52,54,7,NA,NA,NA,NA,NA,NA,1,2,0,0,165,21,49,3,1505,187
"715",1991,16,"ID",4,"Idaho",1038915,138,8,1,0,20,1,541,74,NA,NA,375,28,0,0,NA,NA,NA,NA,NA,NA,5,1,17,0,4,0,0,0,1108,112
"716",1991,17,"IL",2,"Illinois",11535973,989,64,12,4,20,1,NA,NA,14862,945,70,0,0,0,NA,NA,NA,NA,NA,NA,137,5,NA,NA,27,3,34,53,16205,1076
"717",1991,18,"IN",2,"Indiana",5602062,2,0,1,0,290,102,1240,97,3638,268,3,0,0,0,NA,NA,NA,NA,NA,NA,8,1,0,0,NA,NA,0,0,5209,468
"718",1991,19,"IA",2,"Iowa",2791227,146,16,0,0,23,2,169,29,NA,NA,1501,154,623,44,NA,NA,NA,NA,NA,NA,13,0,6,0,21,0,52,5,2557,250
"719",1991,20,"KS",2,"Kansas",2495209,96,8,0,0,0,0,507,84,NA,NA,2114,150,303,18,NA,NA,NA,NA,NA,NA,44,3,0,0,11,1,0,0,3085,264
"720",1991,21,"KY",3,"Kentucky",3714686,1395,110,0,0,NA,NA,484,76,NA,NA,1835,229,NA,NA,NA,NA,NA,NA,NA,NA,91,3,21,3,NA,NA,65,6,3913,427
"721",1991,22,"LA",3,"Louisiana",4240950,697,32,0,0,280,15,90,10,4000,297,1143,111,0,0,NA,NA,NA,NA,NA,NA,76,0,0,0,0,0,179,12,6499,478
"722",1991,23,"ME",1,"Maine",1235439,311,9,0,0,0,0,439,23,0,0,2,0,18,2,NA,NA,NA,NA,NA,NA,7,0,5,2,5,1,18,4,809,41
"723",1991,24,"MD",3,"Maryland",4856176,296,3,0,8,388,67,NA,NA,2647,171,3419,321,0,0,NA,NA,NA,NA,NA,NA,101,1,7,0,NA,NA,0,0,6898,573
"724",1991,25,"MA",1,"Massachusetts",5998652,1068,169,0,0,80,37,NA,NA,NA,NA,1446,130,0,0,NA,NA,NA,NA,NA,NA,107,11,1785,78,NA,NA,0,0,4513,425
"725",1991,26,"MI",2,"Michigan",9395022,594,38,0,0,0,0,NA,NA,NA,NA,8620,628,0,0,NA,NA,NA,NA,NA,NA,1106,55,97,2,0,101,0,0,10472,825
"726",1991,27,"MN",2,"Minnesota",4427429,126,10,NA,NA,12,1,NA,NA,1484,122,37,0,396,53,NA,NA,NA,NA,NA,NA,19,2,0,0,0,0,0,0,2084,188
"727",1991,28,"MS",3,"Mississippi",2591230,861,46,0,0,56,5,803,98,NA,NA,1225,132,3,0,NA,NA,NA,NA,NA,NA,29,0,0,0,NA,NA,36,2,3028,284
"728",1991,29,"MO",2,"Missouri",5157770,550,37,NA,NA,NA,NA,720,104,NA,NA,5376,328,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,43,1,463,158,7174,628
"729",1991,30,"MT",4,"Montana",807837,82,3,0,0,0,0,106,2,NA,NA,319,40,0,0,NA,NA,NA,NA,NA,NA,26,0,0,0,3,1,0,0,544,46
"730",1991,31,"NE",2,"Nebraska",1590805,393,26,0,0,0,0,NA,NA,NA,NA,781,95,0,0,NA,NA,NA,NA,NA,NA,13,2,0,3,NA,NA,0,0,1189,126
"731",1991,32,"NV",4,"Nevada",1285046,1211,131,0,0,8,0,NA,NA,NA,NA,1407,162,0,0,NA,NA,NA,NA,NA,NA,51,0,0,0,3,0,0,0,2689,293
"732",1991,33,"NH",1,"New Hampshire",1107055,104,1,0,0,NA,NA,82,2,NA,NA,332,11,0,0,NA,NA,NA,NA,NA,NA,12,3,0,0,7,0,70,7,613,24
"733",1991,34,"NJ",1,"New Jersey",7784269,1305,71,0,0,0,0,NA,NA,NA,NA,7175,541,207,38,NA,NA,NA,NA,NA,NA,260,10,0,0,72,4,0,0,9113,666
"734",1991,35,"NM",4,"New Mexico",1547115,444,42,0,0,0,0,NA,NA,NA,NA,941,79,127,24,NA,NA,NA,NA,NA,NA,10,2,0,0,6,3,0,0,1532,151
"735",1991,36,"NY",1,"New York",18029532,733,44,0,0,0,0,NA,NA,3146,104,17806,1587,0,0,NA,NA,NA,NA,NA,NA,1866,86,849,41,164,7,2,23,24872,1904
"736",1991,37,"NC",3,"North Carolina",6748135,318,15,7,0,37,1,23,5,NA,NA,18704,1771,0,0,NA,NA,NA,NA,NA,NA,254,7,0,0,0,0,0,0,19387,1801
"737",1991,38,"ND",2,"North Dakota",634199,87,4,0,0,0,0,105,3,NA,NA,114,6,8,3,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,318,16
"738",1991,39,"OH",2,"Ohio",10933683,8374,1123,4,0,16,0,2605,491,NA,NA,4846,403,0,0,NA,NA,NA,NA,NA,NA,9,0,253,12,27,12,0,0,16172,2044
"739",1991,40,"OK",3,"Oklahoma",3166471,1182,140,8,2,169,18,1241,141,NA,NA,1451,274,156,19,NA,NA,NA,NA,NA,NA,289,21,4,1,0,0,38,2,4568,620
"740",1991,41,"OR",4,"Oregon",2918745,126,10,0,0,22,3,NA,NA,NA,NA,5091,538,0,0,NA,NA,NA,NA,NA,NA,74,21,NA,NA,4,0,98,5,5430,577
"741",1991,42,"PA",1,"Pennsylvania",11943160,584,23,4,0,50,5,NA,NA,NA,NA,5953,441,0,0,NA,NA,NA,NA,NA,NA,48,1,328,16,42,6,907,15,7998,508
"742",1991,44,"RI",1,"Rhode Island",1003990,4,0,4,0,0,0,352,20,NA,NA,216,16,1,0,NA,NA,NA,NA,NA,NA,34,1,14,0,9,3,0,0,637,40
"743",1991,45,"SC",3,"South Carolina",3559470,2010,218,0,0,76,12,1123,82,0,0,2049,174,46,3,NA,NA,NA,NA,NA,NA,126,10,0,0,29,2,0,0,5507,502
"744",1991,46,"SD",2,"South Dakota",701445,204,23,0,0,0,0,26,4,NA,NA,406,47,0,0,NA,NA,NA,NA,NA,NA,7,0,5,0,2,0,0,0,657,74
"745",1991,47,"TN",3,"Tennessee",4946886,705,36,0,0,0,0,1110,84,NA,NA,2703,259,157,29,NA,NA,NA,NA,NA,NA,86,8,0,0,44,6,0,0,4841,423
"746",1991,48,"TX",3,"Texas",17339904,197,9,0,0,0,0,1539,75,1899,92,28917,2797,0,0,NA,NA,NA,NA,NA,NA,44,2,1,0,NA,NA,495,7,33203,2982
"747",1991,49,"UT",4,"Utah",1771941,23,0,0,0,83,16,0,0,0,0,1207,117,0,0,NA,NA,NA,NA,NA,NA,19,2,0,0,20,1,0,0,1356,136
"748",1991,50,"VT",1,"Vermont",567141,107,2,0,0,0,0,31,0,NA,NA,210,10,0,0,NA,NA,NA,NA,NA,NA,52,2,4,0,NA,NA,0,0,404,14
"749",1991,51,"VA",3,"Virginia",6283853,93,6,79,20,598,55,NA,NA,2810,183,5555,746,0,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,9,1,6,1,9254,1017
"750",1991,53,"WA",4,"Washington",5013443,1464,100,0,0,0,0,NA,NA,1546,164,277,11,0,0,NA,NA,NA,NA,NA,NA,134,14,0,0,22,0,0,3,3452,292
"751",1991,54,"WV",3,"West Virginia",1798212,60,23,0,0,0,0,198,4,NA,NA,387,12,32,0,NA,NA,NA,NA,NA,NA,30,3,0,0,0,0,0,0,711,42
"752",1991,55,"WI",2,"Wisconsin",4952675,120,2,0,0,0,0,0,0,1105,34,2060,226,6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,23,5,3319,268
"753",1991,56,"WY",4,"Wyoming",457739,118,17,0,0,0,0,71,9,NA,NA,159,25,4,0,NA,NA,NA,NA,NA,NA,13,0,5,14,2,0,5,0,378,65
"754",1991,60,"ST",7,"State prison total",NA,41918,3743,161,39,8293,1425,18316,1884,116299,9972,153414,14073,35505,4311,NA,NA,0,0,0,0,9368,553,5102,281,2015,193,7614,656,399807,37184
"755",1991,70,"US",5,"US prison total (state+federal)",NA,41918,3743,161,39,8293,1425,18316,1884,116299,9972,153414,14073,35505,4311,NA,NA,0,0,0,0,9368,553,5102,281,2015,193,7614,656,399807,37184
"756",1991,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1992,1,"AL",3,"Alabama",4139880,1814,185,0,0,100,8,2026,203,NA,NA,2585,286,0,0,NA,NA,NA,NA,NA,NA,165,34,70,8,80,14,45,0,6942,739
"758",1992,2,"AK",4,"Alaska",587073,521,50,0,0,18,11,366,32,161,7,166,0,1,0,NA,NA,NA,NA,NA,NA,8,0,0,0,20,4,19,0,1283,104
"759",1992,4,"AZ",4,"Arizona",3867333,295,17,0,0,80,5,155,16,218,13,910,85,4150,495,NA,NA,NA,NA,NA,NA,107,20,13,1,0,0,67,9,6035,663
"760",1992,5,"AR",3,"Arkansas",2394098,849,53,0,0,2,1,NA,NA,NA,NA,2068,256,639,64,NA,NA,NA,NA,NA,NA,5,0,40,4,111,16,0,0,3732,395
