"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITEM","WHITEF","BLACKM","BLACKF","HISPM","HISPF","AIANM","AIANF","ASIANM","ASIANF","NHPIM","NHPIF","APIM","APIF","TWORACEM","TWORACEF","ADDRACEM","ADDRACEF","UNKRACEM","UNKRACEF","TOTRACEM","TOTRACEF","NOTHISPM","NOTHISPF","UNKHISPM","UNKHISPF","TOTHCATM","TOTHCATF"
"126",1980,21,"KY",3,"Kentucky",3670385,2514,83,976,35,0,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,3490,118,3490,117,0,0,NA,NA
"127",1980,22,"LA",3,"Louisiana",4283298,2404,97,6182,206,8,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,8586,303,8578,303,0,0,NA,NA
"128",1980,23,"ME",1,"Maine",1133021,788,20,9,0,0,0,11,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,808,21,808,21,0,0,NA,NA
"129",1980,24,"MD",3,"Maryland",4261908,1740,53,5732,176,NA,NA,12,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,18,0,7502,229,NA,NA,7502,229,NA,NA
"130",1980,25,"MA",1,"Massachusetts",5768683,2054,37,1144,27,122,3,2,0,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,3204,64,3082,61,0,0,NA,NA
"131",1980,26,"MI",2,"Michigan",9209284,5122,110,7477,326,201,3,57,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1833,196,14490,634,12669,441,1620,190,NA,NA
"132",1980,27,"MN",2,"Minnesota",4111674,1409,38,358,18,29,0,149,9,NA,NA,NA,NA,0,0,NA,NA,NA,NA,20,0,1936,65,1907,65,0,0,NA,NA
"133",1980,28,"MS",3,"Mississippi",2539051,881,34,1783,52,2,0,3,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,620,0,3288,86,2668,86,618,0,NA,NA
"134",1980,29,"MO",2,"Missouri",4932079,2602,106,2709,107,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,5311,213,NA,NA,5311,213,NA,NA
"135",1980,30,"MT",4,"Montana",795317,540,21,14,0,17,0,140,4,NA,NA,NA,NA,2,0,NA,NA,NA,NA,17,0,713,25,696,25,0,0,NA,NA
"136",1980,31,"NE",2,"Nebraska",1578528,933,38,414,16,37,0,42,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,1390,56,1353,56,0,0,NA,NA
"137",1980,32,"NV",4,"Nevada",847639,1213,48,495,50,48,4,20,1,NA,NA,NA,NA,11,1,NA,NA,NA,NA,0,0,1739,100,1691,96,0,0,NA,NA
"138",1980,33,"NH",1,"New Hampshire",936644,305,5,7,0,1,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0,0,321,5,320,5,0,0,NA,NA
"139",1980,34,"NJ",1,"New Jersey",7407475,2098,52,3588,146,450,12,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,5686,198,5236,186,0,0,NA,NA
"140",1980,35,"NM",4,"New Mexico",1332709,1220,41,151,3,787,27,30,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,7,7,1408,53,614,19,7,7,NA,NA
"141",1980,36,"NY",1,"New York",17567729,9948,255,11052,362,4115,88,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,212,0,21212,617,17097,529,0,0,NA,NA
"142",1980,37,"NC",3,"North Carolina",5956661,6510,244,7872,345,0,0,348,16,NA,NA,NA,NA,3,0,NA,NA,NA,NA,44,0,14777,605,14733,605,44,0,NA,NA
"143",1980,38,"ND",2,"North Dakota",659524,209,1,1,0,6,0,41,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,251,2,245,2,0,0,NA,NA
"144",1980,39,"OH",2,"Ohio",10788324,6634,242,6223,390,80,3,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,12857,632,12622,611,155,18,NA,NA
"145",1980,40,"OK",3,"Oklahoma",3096157,2889,114,1220,82,68,1,247,14,NA,NA,NA,NA,1,0,NA,NA,NA,NA,4,0,4361,210,4293,209,0,0,NA,NA
"146",1980,41,"OR",4,"Oregon",2667984,2590,66,338,18,97,2,117,9,NA,NA,NA,NA,0,0,NA,NA,NA,NA,29,3,3074,96,2977,94,0,0,NA,NA
"147",1980,42,"PA",1,"Pennsylvania",11858571,3608,117,4297,153,NA,NA,3,0,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,7912,270,NA,NA,7912,270,NA,NA
"148",1980,44,"RI",1,"Rhode Island",953007,597,15,188,11,28,1,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA,0,0,788,26,760,25,0,0,NA,NA
"149",1980,45,"SC",3,"South Carolina",3179235,3115,148,4406,179,NA,NA,9,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,5,0,7535,327,NA,NA,7535,327,NA,NA
"150",1980,46,"SD",2,"South Dakota",689569,443,11,15,0,6,0,159,7,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,617,18,611,18,0,0,NA,NA
"151",1980,47,"TN",3,"Tennessee",4627667,3658,220,3028,116,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,6686,336,NA,NA,6686,336,NA,NA
"152",1980,48,"TX",3,"Texas",14746313,16446,606,12225,615,5389,138,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,28671,1221,23282,1083,0,0,NA,NA
"153",1980,49,"UT",4,"Utah",1515469,809,19,82,5,155,2,12,3,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0,0,905,27,750,25,0,0,NA,NA
"154",1980,50,"VT",1,"Vermont",515605,460,16,3,0,0,0,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,464,16,464,16,0,0,NA,NA
"155",1980,51,"VA",3,"Virginia",5444106,3378,114,4851,170,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,388,19,8617,303,NA,NA,8617,303,NA,NA
"156",1980,53,"WA",4,"Washington",4235731,3147,120,845,57,188,3,160,11,NA,NA,NA,NA,40,0,NA,NA,NA,NA,2,0,4194,188,4006,185,0,0,NA,NA
"157",1980,54,"WV",3,"West Virginia",1954115,1045,23,182,6,0,0,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1227,30,1227,30,0,0,NA,NA
"158",1980,55,"WI",2,"Wisconsin",4726336,2220,79,1486,67,156,2,115,8,NA,NA,NA,NA,4,0,NA,NA,NA,NA,1,0,3826,154,3668,152,2,0,NA,NA
"159",1980,56,"WY",4,"Wyoming",491715,436,26,22,1,75,2,45,2,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0,0,505,29,430,27,0,0,NA,NA
"160",1980,60,"ST",7,"State prison total",NA,149284,5551,135997,5882,21150,640,2479,147,NA,NA,NA,NA,714,17,NA,NA,0,0,3999,262,292473,11859,187820,7746,83503,3473,NA,NA
"161",1980,70,"US",5,"US prison total (state+federal)",NA,163083,6191,143700,6549,24451,795,2853,158,NA,NA,NA,NA,824,18,NA,NA,0,0,4977,342,315437,13258,206527,8913,84459,3550,NA,NA
"162",1980,99,"FE",6,"Federal BOP",NA,13799,640,7703,667,3301,155,374,11,NA,NA,NA,NA,110,1,NA,NA,NA,NA,978,80,22964,1399,18707,1167,956,77,NA,NA
"163",1981,1,"AL",3,"Alabama",3925229,2818,115,4516,202,1,0,4,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,7339,318,7338,318,0,0,NA,NA
"164",1981,2,"AK",4,"Alaska",449611,505,28,126,13,NA,NA,307,6,NA,NA,NA,NA,0,0,NA,NA,NA,NA,34,0,972,47,NA,NA,972,47,NA,NA
"165",1981,4,"AZ",4,"Arizona",2889865,3810,187,970,39,1194,51,159,9,NA,NA,NA,NA,8,1,NA,NA,NA,NA,39,1,4986,237,3781,185,11,1,NA,NA
"166",1981,5,"AR",3,"Arkansas",2294262,1630,66,1567,65,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,3197,131,3197,131,0,0,NA,NA
"167",1981,6,"CA",4,"California",24820007,17570,881,9765,505,6993,244,186,33,NA,NA,NA,NA,163,2,NA,NA,NA,NA,91,6,27775,1427,20782,1183,0,0,NA,NA
"168",1981,8,"CO",4,"Colorado",3061569,2099,62,560,19,681,15,26,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0,0,2691,81,2010,66,0,0,NA,NA
"169",1981,9,"CT",1,"Connecticut",3139012,2437,100,1973,132,666,9,4,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,4414,233,3748,224,0,0,NA,NA
"170",1981,10,"DE",3,"Delaware",599136,665,26,972,49,20,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1637,75,0,0,1617,75,NA,NA
"171",1981,11,"DC",3,"District of Columbia",634171,99,4,3264,112,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,3363,116,NA,NA,3363,116,NA,NA
"172",1981,12,"FL",3,"Florida",10471407,11756,418,10778,573,318,5,3,0,NA,NA,NA,NA,4,0,NA,NA,NA,NA,54,3,22595,994,22277,989,0,0,NA,NA
"173",1981,13,"GA",3,"Georgia",5649793,4873,250,6960,353,2,1,0,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6,0,11839,605,0,0,11837,604,NA,NA
"174",1981,15,"HI",4,"Hawaii",993802,264,16,41,3,0,0,10,1,NA,NA,NA,NA,747,26,NA,NA,NA,NA,96,3,1158,49,1158,49,0,0,NA,NA
"175",1981,16,"ID",4,"Idaho",973729,876,20,25,1,92,4,29,4,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0,0,932,25,840,21,0,0,NA,NA
"176",1981,17,"IL",2,"Illinois",11423414,4819,133,7958,259,528,19,20,11,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0,0,12803,403,12275,384,0,0,NA,NA
"177",1981,18,"IN",2,"Indiana",5467927,5072,149,2659,136,70,0,4,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,7736,286,7666,286,0,0,NA,NA
"178",1981,19,"IA",2,"Iowa",2888190,2062,76,455,35,38,0,39,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,2556,114,2518,114,0,0,NA,NA
"179",1981,20,"KS",2,"Kansas",2401211,1694,90,882,52,91,2,45,3,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,2625,145,2534,143,0,0,NA,NA
"180",1981,21,"KY",3,"Kentucky",3683437,2928,68,1139,32,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,4067,100,4067,100,0,0,NA,NA
"181",1981,22,"LA",3,"Louisiana",4352610,2540,110,6529,234,10,0,2,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,9071,344,9061,344,0,0,NA,NA
"182",1981,23,"ME",1,"Maine",1136684,942,24,14,1,0,0,10,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,966,26,966,26,0,0,NA,NA
"183",1981,24,"MD",3,"Maryland",4282917,2492,68,6527,234,NA,NA,9,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,3,1,9031,304,NA,NA,9031,304,NA,NA
"184",1981,25,"MA",1,"Massachusetts",5771226,2425,126,1264,65,193,8,3,0,NA,NA,NA,NA,5,1,NA,NA,NA,NA,0,0,3697,192,3504,184,0,0,NA,NA
"185",1981,26,"MI",2,"Michigan",9115202,5639,179,8070,445,205,4,73,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,744,4,14527,630,13783,626,539,0,NA,NA
"186",1981,27,"MN",2,"Minnesota",4131444,1372,36,407,14,57,0,159,6,NA,NA,NA,NA,2,0,NA,NA,NA,NA,28,0,1968,56,1911,56,0,0,NA,NA
"187",1981,28,"MS",3,"Mississippi",2556768,1216,42,2736,93,6,1,4,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,519,13,4475,149,3950,135,519,13,NA,NA
"188",1981,29,"MO",2,"Missouri",4929442,3359,156,2865,109,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,6224,265,NA,NA,6224,265,NA,NA
"189",1981,30,"MT",4,"Montana",803990,620,22,21,0,17,0,166,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,807,24,790,22,0,2,NA,NA
"190",1981,31,"NE",2,"Nebraska",1581786,998,38,509,24,42,1,82,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0,1589,64,1547,63,0,0,NA,NA
"191",1981,32,"NV",4,"Nevada",881545,1445,36,547,44,72,4,13,3,NA,NA,NA,NA,25,3,NA,NA,NA,NA,0,0,2030,86,1958,82,0,0,NA,NA
"192",1981,33,"NH",1,"New Hampshire",947717,383,7,5,0,4,0,3,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,391,7,387,7,0,0,NA,NA
"193",1981,34,"NJ",1,"New Jersey",7430968,2458,98,4267,188,733,6,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,6725,286,5992,280,0,0,NA,NA
"194",1981,35,"NM",4,"New Mexico",1363794,1196,53,157,3,726,32,53,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,32,1407,90,681,26,0,32,NA,NA
"195",1981,36,"NY",1,"New York",17589746,11620,321,12961,446,4991,111,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,249,2,24830,769,19839,658,0,0,NA,NA
"196",1981,37,"NC",3,"North Carolina",6019141,6738,287,8052,328,0,0,322,19,NA,NA,NA,NA,3,1,NA,NA,NA,NA,40,1,15155,636,15115,635,40,1,NA,NA
"197",1981,38,"ND",2,"North Dakota",668969,227,3,2,0,0,0,48,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,277,3,277,3,0,0,NA,NA
"198",1981,39,"OH",2,"Ohio",10757088,7421,318,6784,445,104,7,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,14205,763,13967,718,134,38,NA,NA
"199",1981,40,"OK",3,"Oklahoma",3206124,3250,157,1380,102,66,0,289,16,NA,NA,NA,NA,1,0,NA,NA,NA,NA,86,0,5006,275,4940,275,0,0,NA,NA
"200",1981,41,"OR",4,"Oregon",2664922,2758,72,319,21,113,1,86,7,NA,NA,NA,NA,0,0,NA,NA,NA,NA,29,3,3192,103,3079,102,0,0,NA,NA
"201",1981,42,"PA",1,"Pennsylvania",11845148,4119,150,4927,161,NA,NA,3,0,NA,NA,NA,NA,4,1,NA,NA,NA,NA,0,0,9053,312,NA,NA,9053,312,NA,NA
"202",1981,44,"RI",1,"Rhode Island",954176,696,18,239,7,37,1,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0,0,937,25,900,24,0,0,NA,NA
"203",1981,45,"SC",3,"South Carolina",3207618,3398,160,4771,201,NA,NA,8,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,8177,361,NA,NA,8177,361,NA,NA
"204",1981,46,"SD",2,"South Dakota",690615,495,17,14,0,5,0,155,12,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,664,29,659,29,0,0,NA,NA
"205",1981,47,"TN",3,"Tennessee",4646043,4292,259,3210,136,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,7502,395,NA,NA,7502,395,NA,NA
"206",1981,48,"TX",3,"Texas",15331410,17092,676,12958,774,5587,135,0,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,30050,1452,24463,1317,0,0,NA,NA
"207",1981,49,"UT",4,"Utah",1558316,979,31,99,8,208,5,16,2,NA,NA,NA,NA,5,0,NA,NA,NA,NA,0,0,1099,41,891,36,0,0,NA,NA
"208",1981,50,"VT",1,"Vermont",519107,505,15,10,0,0,0,4,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,519,15,519,15,0,0,NA,NA
"209",1981,51,"VA",3,"Virginia",5492773,3773,144,5174,202,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,93,2,9040,348,NA,NA,9040,348,NA,NA
"210",1981,53,"WA",4,"Washington",4276545,3604,123,1042,64,214,7,197,14,NA,NA,NA,NA,38,0,NA,NA,NA,NA,243,11,5124,212,4910,205,0,0,NA,NA
"211",1981,54,"WV",3,"West Virginia",1949606,1320,25,207,11,0,0,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1528,37,1528,37,0,0,NA,NA
"212",1981,55,"WI",2,"Wisconsin",4728876,2492,82,1611,78,182,4,127,8,NA,NA,NA,NA,1,0,NA,NA,NA,NA,16,1,4247,169,4050,164,15,1,NA,NA
"213",1981,56,"WY",4,"Wyoming",506408,513,24,25,0,45,2,24,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,563,24,518,22,0,0,NA,NA
"214",1981,60,"ST",7,"State prison total",NA,168354,6566,152313,7018,24311,679,2693,174,NA,NA,NA,NA,1030,37,NA,NA,0,0,2371,83,326761,13878,234376,10284,68074,2915,NA,NA
"215",1981,70,"US",5,"US prison total (state+federal)",NA,183202,7301,160442,7687,28211,876,3116,191,NA,NA,NA,NA,1124,46,NA,NA,0,0,5451,212,353335,15437,253970,11517,71154,3044,NA,NA
"216",1981,99,"FE",6,"Federal BOP",NA,14848,735,8129,669,3900,197,423,17,NA,NA,NA,NA,94,9,NA,NA,NA,NA,3080,129,26574,1559,19594,1233,3080,129,NA,NA
"217",1982,1,"AL",3,"Alabama",3934103,3424,180,5324,295,2,0,4,1,NA,NA,NA,NA,4,0,NA,NA,NA,NA,1,0,8757,476,8754,476,1,0,NA,NA
"218",1982,2,"AK",4,"Alaska",488417,701,25,91,3,NA,NA,455,17,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14,0,1261,45,NA,NA,1261,45,NA,NA
"219",1982,4,"AZ",4,"Arizona",2968928,4046,141,951,42,1249,32,151,14,NA,NA,NA,NA,7,0,NA,NA,NA,NA,633,84,5788,281,3948,166,591,83,NA,NA
"220",1982,5,"AR",3,"Arkansas",2305754,1821,85,1919,92,10,0,1,0,NA,NA,NA,NA,7,0,NA,NA,NA,NA,0,0,3748,177,3738,177,0,0,NA,NA
"221",1982,6,"CA",4,"California",25360023,20495,983,11679,547,8648,315,152,32,NA,NA,NA,NA,112,0,NA,NA,NA,NA,549,91,32987,1653,NA,NA,24339,1338,NA,NA
"222",1982,8,"CO",4,"Colorado",3133628,2280,91,608,28,740,22,29,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0,0,2923,119,2183,97,0,0,NA,NA
"223",1982,9,"CT",1,"Connecticut",3162343,3059,127,2509,133,837,13,3,1,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,5575,261,4738,248,0,0,NA,NA
"224",1982,10,"DE",3,"Delaware",605415,821,32,1143,66,18,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1964,98,NA,NA,1946,98,NA,NA
"225",1982,11,"DC",3,"District of Columbia",632439,104,11,3798,168,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,3902,179,NA,NA,3902,179,NA,NA
"226",1982,12,"FL",3,"Florida",10749845,13779,558,12783,688,610,5,3,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,17,0,26584,1246,25974,1241,0,0,NA,NA
"227",1982,13,"GA",3,"Georgia",5728254,5639,277,8113,386,3,2,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,13753,663,NA,NA,13750,661,NA,NA
"228",1982,15,"HI",4,"Hawaii",1012717,232,27,65,3,NA,NA,18,1,NA,NA,NA,NA,958,33,NA,NA,NA,NA,94,5,1367,69,NA,NA,1367,69,NA,NA
"229",1982,16,"ID",4,"Idaho",981858,867,18,28,1,103,3,32,1,NA,NA,NA,NA,3,0,NA,NA,NA,NA,96,1,1026,21,923,18,0,0,NA,NA
"230",1982,17,"IL",2,"Illinois",11408823,4528,149,8345,309,886,19,23,10,NA,NA,NA,NA,3,0,NA,NA,NA,NA,907,19,13806,487,12899,468,21,0,NA,NA
"231",1982,18,"IN",2,"Indiana",5450402,5534,182,2901,166,76,0,4,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,8440,350,8364,350,0,0,NA,NA
"232",1982,19,"IA",2,"Iowa",2870550,2146,96,487,22,28,1,40,2,NA,NA,NA,NA,7,0,NA,NA,NA,NA,28,1,2708,121,2680,120,0,0,NA,NA
"233",1982,20,"KS",2,"Kansas",2415537,1837,89,1028,67,104,2,44,4,NA,NA,NA,NA,9,0,NA,NA,NA,NA,0,0,2918,160,2814,158,0,0,NA,NA
"234",1982,21,"KY",3,"Kentucky",3694480,2868,90,1061,58,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,3929,148,3929,148,0,0,NA,NA
"235",1982,22,"LA",3,"Louisiana",4395316,2945,117,7574,299,5,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,10519,416,10514,416,0,0,NA,NA
"236",1982,23,"ME",1,"Maine",1144769,939,31,16,1,1,0,12,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,967,32,966,32,0,0,NA,NA
"237",1982,24,"MD",3,"Maryland",4313319,2928,90,7697,276,NA,NA,12,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,9,0,10646,366,NA,NA,10646,366,NA,NA
"238",1982,25,"MA",1,"Massachusetts",5799403,2907,150,1487,67,277,13,4,0,NA,NA,NA,NA,8,0,NA,NA,NA,NA,0,0,4406,217,4129,204,0,0,NA,NA
"239",1982,26,"MI",2,"Michigan",9047753,5666,172,8201,446,163,4,54,4,NA,NA,NA,NA,1,0,NA,NA,NA,NA,638,42,14560,664,13947,623,450,37,NA,NA
"240",1982,27,"MN",2,"Minnesota",4141438,1354,42,411,19,65,2,150,10,NA,NA,NA,NA,0,0,NA,NA,NA,NA,93,2,2008,73,1943,71,0,0,NA,NA
"241",1982,28,"MS",3,"Mississippi",2567730,1545,63,3565,109,3,1,7,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,181,14,5298,186,5114,171,181,14,NA,NA
"242",1982,29,"MO",2,"Missouri",4943727,4231,256,2820,138,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,7051,394,NA,NA,7051,394,NA,NA
"243",1982,30,"MT",4,"Montana",814028,686,25,18,0,21,0,176,4,NA,NA,NA,NA,1,0,NA,NA,NA,NA,4,0,885,29,864,29,0,0,NA,NA
"244",1982,31,"NE",2,"Nebraska",1584301,1011,52,512,26,42,3,73,3,NA,NA,NA,NA,8,0,NA,NA,NA,NA,24,0,1628,81,1586,78,0,0,NA,NA
"245",1982,32,"NV",4,"Nevada",901974,1935,88,594,55,77,3,13,1,NA,NA,NA,NA,23,3,NA,NA,NA,NA,0,0,2565,147,2488,144,0,0,NA,NA
"246",1982,33,"NH",1,"New Hampshire",958125,427,10,7,0,8,1,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,435,10,427,9,0,0,NA,NA
"247",1982,34,"NJ",1,"New Jersey",7467789,2978,107,4878,217,944,6,0,0,NA,NA,NA,NA,11,0,NA,NA,NA,NA,0,0,7867,324,6923,318,0,0,NA,NA
"248",1982,35,"NM",4,"New Mexico",1394352,1385,74,190,7,879,42,59,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,1635,83,756,41,0,0,NA,NA
"249",1982,36,"NY",1,"New York",17686905,12779,336,14217,478,6128,134,59,3,NA,NA,NA,NA,78,1,NA,NA,NA,NA,0,0,27133,818,21005,684,0,0,NA,NA
"250",1982,37,"NC",3,"North Carolina",6077066,6970,310,8485,358,NA,NA,383,20,NA,NA,NA,NA,2,2,NA,NA,NA,NA,44,4,15884,694,15840,690,44,4,NA,NA
"251",1982,38,"ND",2,"North Dakota",676685,264,10,7,0,3,0,41,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,312,10,309,10,0,0,NA,NA
"252",1982,39,"OH",2,"Ohio",10737635,8603,392,7814,508,103,6,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,16417,900,16169,869,145,25,NA,NA
"253",1982,40,"OK",3,"Oklahoma",3290404,4032,191,1601,106,83,0,354,21,NA,NA,NA,NA,1,2,NA,NA,NA,NA,36,6,6024,326,5931,320,10,6,NA,NA
"254",1982,41,"OR",4,"Oregon",2653058,3149,97,425,29,88,0,124,9,NA,NA,NA,NA,0,0,NA,NA,NA,NA,32,2,3730,137,3642,137,0,0,NA,NA
"255",1982,42,"PA",1,"Pennsylvania",11837728,4556,156,5616,185,NA,NA,5,1,NA,NA,NA,NA,3,0,NA,NA,NA,NA,0,0,10180,342,NA,NA,10180,342,NA,NA
"256",1982,44,"RI",1,"Rhode Island",956376,725,18,285,6,36,1,1,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0,0,1013,24,977,23,0,0,NA,NA
"257",1982,45,"SC",3,"South Carolina",3234074,3592,170,5124,234,NA,NA,8,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,8,1,8732,405,NA,NA,8732,405,NA,NA
"258",1982,46,"SD",2,"South Dakota",692985,574,27,16,0,5,0,158,16,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,748,43,743,43,0,0,NA,NA
"259",1982,47,"TN",3,"Tennessee",4659755,4119,235,3370,145,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,7489,380,NA,NA,7489,380,NA,NA
"260",1982,48,"TX",3,"Texas",15751678,19426,805,15046,871,6545,179,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,34472,1677,27927,1498,0,0,NA,NA
"261",1982,49,"UT",4,"Utah",1594939,1043,37,97,8,237,9,22,2,NA,NA,NA,NA,7,0,NA,NA,NA,NA,0,0,1169,47,932,38,0,0,NA,NA
"262",1982,50,"VT",1,"Vermont",523308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,17,582,17,NA,NA,582,17,NA,NA
"263",1982,51,"VA",3,"Virginia",5564658,4091,139,5555,222,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,69,3,9715,364,NA,NA,9715,364,NA,NA
"264",1982,53,"WA",4,"Washington",4300270,4304,154,1158,70,277,4,223,14,NA,NA,NA,NA,38,0,NA,NA,NA,NA,343,18,6066,256,5789,252,0,0,NA,NA
"265",1982,54,"WV",3,"West Virginia",1945065,1448,48,226,7,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1674,55,1674,55,0,0,NA,NA
"266",1982,55,"WI",2,"Wisconsin",4721445,2603,101,1695,94,214,12,139,1,NA,NA,NA,NA,2,0,NA,NA,NA,NA,34,1,4473,197,4225,184,34,1,NA,NA
"267",1982,56,"WY",4,"Wyoming",510329,625,27,21,0,46,0,26,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,674,28,627,28,1,0,NA,NA
"268",1982,60,"ST",7,"State prison total",NA,188021,7691,171561,8055,29564,834,3063,198,NA,NA,NA,NA,1310,41,NA,NA,0,0,4438,311,368393,16296,236391,10634,102438,4828,NA,NA
"269",1982,70,"US",5,"US prison total (state+federal)",NA,206167,8574,180844,8766,36127,1099,3540,218,NA,NA,NA,NA,1450,54,NA,NA,0,0,4438,311,396439,17923,257874,11996,102438,4828,NA,NA
"270",1982,99,"FE",6,"Federal BOP",NA,18146,883,9283,711,6563,265,477,20,NA,NA,NA,NA,140,13,NA,NA,NA,NA,0,0,28046,1627,21483,1362,0,0,NA,NA
