"","YEAR","STATEID","STATE","REGION","state_name","Population","ADCRNEWM","ADCRNEWF","ADCRNOM","ADCRNOF","ADTRANSM","ADTRANSF","ADAWOLM","ADAWOLF","ADESCAPM","ADESCAPF","ADAWESM","ADAWESF","ADRETM","ADRETF","ADOTHM","ADOTHF","ADTOTM","ADTOTF"
"751",1991,54,"WV",3,"West Virginia",1798212,73,0,0,0,0,0,NA,NA,NA,NA,4,1,0,0,0,0,654,36
"752",1991,55,"WI",2,"Wisconsin",4952675,125,1,287,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10,2,3703,265
"753",1991,56,"WY",4,"Wyoming",457739,0,0,0,0,4,0,NA,NA,NA,NA,3,0,0,0,0,0,398,34
"754",1991,60,"ST",7,"State prison total",NA,22744,1436,50142,4472,4026,149,0,0,0,0,9006,580,824,98,5566,460,440118,39928
"755",1991,70,"US",5,"US prison total (state+federal)",NA,22744,1436,50142,4472,4026,149,0,0,0,0,9006,580,824,98,5566,460,440118,39928
"756",1991,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1992,1,"AL",3,"Alabama",4139880,337,18,NA,NA,38,6,NA,NA,NA,NA,172,36,142,20,51,1,7448,771
"758",1992,2,"AK",4,"Alaska",587073,NA,NA,NA,NA,0,0,NA,NA,NA,NA,8,0,7,0,0,0,1365,126
"759",1992,4,"AZ",4,"Arizona",3867333,149,10,1009,121,41,0,NA,NA,NA,NA,264,49,0,0,0,0,6979,726
"760",1992,5,"AR",3,"Arkansas",2394098,118,0,75,11,12,2,NA,NA,NA,NA,6,0,96,15,0,0,4184,416
"761",1992,6,"CA",4,"California",30875920,16862,1077,32609,2677,429,11,NA,NA,NA,NA,623,31,NA,NA,0,0,87042,7435
"762",1992,8,"CO",4,"Colorado",3459995,27,1,60,3,15,1,NA,NA,NA,NA,242,12,4,1,0,0,4034,325
"763",1992,9,"CT",1,"Connecticut",3274997,92,27,3416,358,0,0,NA,NA,NA,NA,529,144,6,1,0,0,8824,954
"764",1992,10,"DE",3,"Delaware",690158,50,2,NA,NA,26,2,NA,NA,NA,NA,75,11,0,0,88,6,1209,114
"765",1992,11,"DC",3,"District of Columbia",584183,215,NA,55,NA,2108,90,NA,NA,NA,NA,2098,41,NA,NA,0,0,7279,303
"766",1992,12,"FL",3,"Florida",13504775,1525,143,2218,347,21,1,NA,NA,NA,NA,188,11,NA,NA,0,30,31237,3389
"767",1992,13,"GA",3,"Georgia",6759474,NA,NA,NA,NA,0,0,NA,NA,NA,NA,98,15,NA,NA,0,0,14989,1434
"768",1992,15,"HI",4,"Hawaii",1149926,44,11,209,32,0,0,NA,NA,NA,NA,5,0,0,0,0,0,1382,155
"769",1992,16,"ID",4,"Idaho",1066490,80,9,86,10,16,2,NA,NA,NA,NA,5,1,6,0,0,0,1329,127
"770",1992,17,"IL",2,"Illinois",11635197,3249,117,553,18,NA,NA,NA,NA,NA,NA,170,13,21,5,0,0,18588,1341
"771",1992,18,"IN",2,"Indiana",5648649,NA,NA,NA,NA,9,1,NA,NA,NA,NA,14,2,NA,NA,0,0,6007,515
"772",1992,19,"IA",2,"Iowa",2806923,42,6,129,11,83,6,NA,NA,NA,NA,209,8,18,3,63,3,3065,275
"773",1992,20,"KS",2,"Kansas",2526042,63,7,211,31,0,0,NA,NA,NA,NA,31,5,NA,NA,13,2,3351,354
"774",1992,21,"KY",3,"Kentucky",3756358,14,2,98,17,0,0,NA,NA,NA,NA,133,4,NA,NA,24,1,5335,537
"775",1992,22,"LA",3,"Louisiana",4270849,495,21,940,36,27,1,NA,NA,NA,NA,99,1,63,3,40,61,9578,829
"776",1992,23,"ME",1,"Maine",1235748,12,0,187,7,0,0,NA,NA,NA,NA,9,0,0,1,11,1,791,40
"777",1992,24,"MD",3,"Maryland",4902545,0,0,0,0,2,0,NA,NA,NA,NA,101,2,NA,NA,0,0,8495,629
"778",1992,25,"MA",1,"Massachusetts",5993474,46,4,NA,NA,816,11,NA,NA,NA,NA,65,1,NA,NA,638,0,5069,333
"779",1992,26,"MI",2,"Michigan",9470323,0,0,0,0,84,10,NA,NA,NA,NA,747,69,456,0,0,0,12907,984
"780",1992,27,"MN",2,"Minnesota",4471503,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6,3,0,0,0,0,2689,229
"781",1992,28,"MS",3,"Mississippi",2610193,0,0,3,0,0,0,NA,NA,NA,NA,59,1,NA,NA,105,11,4112,382
"782",1992,29,"MO",2,"Missouri",5193686,68,0,310,9,30,3,NA,NA,NA,NA,310,41,10,0,7,0,8438,813
"783",1992,30,"MT",4,"Montana",822436,NA,NA,NA,NA,6,0,NA,NA,NA,NA,38,2,0,0,0,0,646,52
"784",1992,31,"NE",2,"Nebraska",1602406,0,0,0,0,0,0,NA,NA,NA,NA,10,3,NA,NA,0,0,1281,130
"785",1992,32,"NV",4,"Nevada",1330694,0,0,0,0,0,0,NA,NA,NA,NA,52,4,NA,NA,0,0,2900,330
"786",1992,33,"NH",1,"New Hampshire",1112766,NA,NA,NA,NA,0,0,NA,NA,NA,NA,11,1,NA,NA,0,0,868,48
"787",1992,34,"NJ",1,"New Jersey",7827770,NA,NA,41,2,NA,NA,NA,NA,NA,NA,165,6,NA,NA,106,20,11583,912
"788",1992,35,"NM",4,"New Mexico",1580750,NA,NA,130,6,19,1,NA,NA,NA,NA,33,7,3,0,0,0,2082,173
"789",1992,36,"NY",1,"New York",18082032,NA,NA,280,16,622,36,NA,NA,NA,NA,1484,82,93,3,71,0,29709,2318
"790",1992,37,"NC",3,"North Carolina",6831850,NA,NA,NA,NA,0,0,NA,NA,NA,NA,212,8,0,0,21,0,22832,2018
"791",1992,38,"ND",2,"North Dakota",635427,NA,NA,37,2,0,0,NA,NA,NA,NA,9,0,0,0,0,0,304,13
"792",1992,39,"OH",2,"Ohio",11007609,NA,NA,654,123,186,12,NA,NA,NA,NA,11,0,12,2,0,0,20863,2589
"793",1992,40,"OK",3,"Oklahoma",3204174,NA,NA,NA,NA,0,0,NA,NA,NA,NA,334,53,0,0,0,0,6359,869
"794",1992,41,"OR",4,"Oregon",2973934,0,0,0,0,NA,NA,NA,NA,NA,NA,65,5,0,0,81,2,4132,381
"795",1992,42,"PA",1,"Pennsylvania",11980819,NA,NA,0,0,213,7,NA,NA,NA,NA,84,5,16,0,1445,38,9511,552
"796",1992,44,"RI",1,"Rhode Island",1000571,50,4,41,1,6,0,NA,NA,NA,NA,42,5,2,0,2,0,776,53
"797",1992,45,"SC",3,"South Carolina",3600576,309,23,458,39,NA,NA,NA,NA,NA,NA,100,16,35,0,0,0,7467,687
"798",1992,46,"SD",2,"South Dakota",708698,1,0,23,2,1,0,NA,NA,NA,NA,15,0,0,0,0,0,785,69
"799",1992,47,"TN",3,"Tennessee",5013999,542,48,NA,NA,0,3,NA,NA,NA,NA,106,7,NA,NA,0,0,6227,537
"800",1992,48,"TX",3,"Texas",17650479,1853,55,NA,NA,8,0,NA,NA,NA,NA,36,2,NA,NA,0,0,37329,2557
"801",1992,49,"UT",4,"Utah",1821498,0,0,0,0,0,0,NA,NA,NA,NA,10,0,1,0,0,0,1546,124
"802",1992,50,"VT",1,"Vermont",570115,NA,NA,NA,NA,22,0,NA,NA,NA,NA,46,2,NA,NA,0,0,464,18
"803",1992,51,"VA",3,"Virginia",6383315,148,8,31,1,NA,NA,NA,NA,NA,NA,21,1,NA,NA,309,65,11922,1313
"804",1992,53,"WA",4,"Washington",5139011,0,0,368,51,0,0,NA,NA,NA,NA,146,9,8,1,33,7,5015,461
"805",1992,54,"WV",3,"West Virginia",1805462,0,0,0,0,0,0,NA,NA,NA,NA,13,0,0,0,0,0,536,51
"806",1992,55,"WI",2,"Wisconsin",5004636,105,2,185,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4380,316
"807",1992,56,"WY",4,"Wyoming",463491,0,0,0,0,3,0,NA,NA,NA,NA,3,0,0,0,0,0,372,34
"808",1992,60,"ST",7,"State prison total",NA,26496,1595,44416,3933,4843,206,0,0,0,0,9312,719,999,55,3111,249,455615,40141
"809",1992,70,"US",5,"US prison total (state+federal)",NA,26496,1595,44416,3933,4843,206,0,0,0,0,9312,719,999,55,3111,249,455615,40141
"810",1992,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",1993,1,"AL",3,"Alabama",4193639,353,18,NA,NA,43,5,NA,NA,NA,NA,205,33,108,20,48,3,7961,779
"812",1993,2,"AK",4,"Alaska",596993,NA,NA,103,5,191,7,NA,NA,NA,NA,3,1,9,1,866,34,2395,218
"813",1993,4,"AZ",4,"Arizona",3993390,323,12,760,86,38,4,NA,NA,NA,NA,59,20,0,0,0,0,7446,725
"814",1993,5,"AR",3,"Arkansas",2423743,86,0,92,9,5,1,NA,NA,NA,NA,11,1,27,5,20,37,3428,408
"815",1993,6,"CA",4,"California",31147208,18074,1217,32920,2800,392,13,NA,NA,NA,NA,588,36,NA,NA,0,0,91184,8005
"816",1993,8,"CO",4,"Colorado",3560884,45,3,93,7,11,0,NA,NA,NA,NA,307,65,12,0,0,0,4130,380
"817",1993,9,"CT",1,"Connecticut",3272325,80,10,3129,278,1,0,NA,NA,NA,NA,686,141,5,0,0,0,6784,754
"818",1993,10,"DE",3,"Delaware",699475,64,17,NA,NA,43,4,NA,NA,NA,NA,100,12,0,0,70,4,1195,132
"819",1993,11,"DC",3,"District of Columbia",576358,159,NA,53,NA,1535,84,NA,NA,NA,NA,1524,36,NA,NA,1884,0,7176,283
"820",1993,12,"FL",3,"Florida",13713593,2208,218,3493,388,23,0,NA,NA,NA,NA,248,5,NA,NA,227,0,29117,3152
"821",1993,13,"GA",3,"Georgia",6894092,NA,NA,NA,NA,75,2,NA,NA,NA,NA,101,6,9,0,5,0,13945,1319
"822",1993,15,"HI",4,"Hawaii",1161508,185,36,212,41,0,0,NA,NA,NA,NA,8,0,0,0,0,0,1637,186
"823",1993,16,"ID",4,"Idaho",1101204,92,9,88,4,11,1,NA,NA,NA,NA,11,2,2,0,0,0,1600,170
"824",1993,17,"IL",2,"Illinois",11725984,3467,126,483,19,NA,NA,NA,NA,NA,NA,722,42,24,2,0,36,20200,1517
"825",1993,18,"IN",2,"Indiana",5701965,NA,NA,NA,NA,19,1,NA,NA,NA,NA,7,5,NA,NA,0,0,6298,532
"826",1993,19,"IA",2,"Iowa",2820525,125,7,99,10,100,7,NA,NA,NA,NA,339,45,35,1,49,2,3285,326
"827",1993,20,"KS",2,"Kansas",2547605,78,9,233,34,0,0,NA,NA,NA,NA,20,5,NA,NA,24,2,3513,340
"828",1993,21,"KY",3,"Kentucky",3792288,25,3,143,14,0,0,NA,NA,NA,NA,121,2,NA,NA,33,3,5291,534
"829",1993,22,"LA",3,"Louisiana",4284749,680,30,1645,315,22,1,NA,NA,NA,NA,69,2,52,2,185,2,11112,865
"830",1993,23,"ME",1,"Maine",1238256,75,3,170,8,0,0,NA,NA,NA,NA,8,0,0,0,4,1,728,29
"831",1993,24,"MD",3,"Maryland",4942504,0,0,1,0,4,0,NA,NA,NA,NA,121,6,NA,NA,0,0,8173,627
"832",1993,25,"MA",1,"Massachusetts",6010884,89,10,NA,NA,1225,37,NA,NA,NA,NA,64,10,NA,NA,0,0,4514,348
"833",1993,26,"MI",2,"Michigan",9529240,0,0,0,0,88,17,NA,NA,NA,NA,1067,110,125,0,0,0,11681,909
"834",1993,27,"MN",2,"Minnesota",4521709,127,0,664,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2824,211
"835",1993,28,"MS",3,"Mississippi",2635574,0,0,0,0,0,0,NA,NA,NA,NA,41,0,NA,NA,134,2,4375,393
"836",1993,29,"MO",2,"Missouri",5237757,50,0,204,7,7,0,NA,NA,NA,NA,543,57,19,0,2,0,8915,897
"837",1993,30,"MT",4,"Montana",839876,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,232,25,633,47
"838",1993,31,"NE",2,"Nebraska",1612149,0,0,0,0,0,0,NA,NA,NA,NA,9,2,NA,NA,0,0,1322,146
"839",1993,32,"NV",4,"Nevada",1380197,0,0,0,0,0,0,NA,NA,NA,NA,51,17,NA,NA,0,0,2857,345
"840",1993,33,"NH",1,"New Hampshire",1122191,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14,2,NA,NA,0,0,890,67
"841",1993,34,"NJ",1,"New Jersey",7874891,NA,NA,120,12,NA,NA,NA,NA,NA,NA,141,14,NA,NA,450,33,11765,914
"842",1993,35,"NM",4,"New Mexico",1614937,NA,NA,330,9,23,0,NA,NA,NA,NA,48,0,2,1,0,0,2136,198
"843",1993,36,"NY",1,"New York",18140894,NA,NA,417,15,582,49,NA,NA,NA,NA,3543,206,109,4,56,1,33289,2513
"844",1993,37,"NC",3,"North Carolina",6947412,NA,NA,NA,NA,0,0,NA,NA,NA,NA,198,7,0,0,13,6,23213,2364
"845",1993,38,"ND",2,"North Dakota",637229,NA,NA,34,2,0,0,NA,NA,NA,NA,2,0,0,0,0,0,329,23
"846",1993,39,"OH",2,"Ohio",11070385,NA,NA,659,109,151,15,NA,NA,NA,NA,8,1,7,3,0,0,20002,2581
"847",1993,40,"OK",3,"Oklahoma",3228829,NA,NA,NA,NA,0,0,NA,NA,NA,NA,379,45,0,0,0,0,6201,848
"848",1993,41,"OR",4,"Oregon",3034490,0,0,0,0,NA,NA,NA,NA,NA,NA,64,11,13,0,25,6,3323,276
"849",1993,42,"PA",1,"Pennsylvania",12022128,NA,NA,0,0,223,5,NA,NA,NA,NA,8,0,18,4,3158,106,9293,600
"850",1993,44,"RI",1,"Rhode Island",997852,46,0,31,2,7,0,NA,NA,NA,NA,49,2,4,1,1,0,837,38
"851",1993,45,"SC",3,"South Carolina",3634507,360,28,354,35,NA,NA,NA,NA,NA,NA,102,14,7,0,0,0,7558,631
"852",1993,46,"SD",2,"South Dakota",716258,0,0,40,7,7,0,NA,NA,NA,NA,16,0,2,0,0,0,764,56
"853",1993,47,"TN",3,"Tennessee",5085666,762,58,NA,NA,26,2,NA,NA,NA,NA,83,6,NA,NA,0,0,6288,407
"854",1993,48,"TX",3,"Texas",17996764,1002,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,245,26760,3156
"855",1993,49,"UT",4,"Utah",1875993,0,0,0,0,0,0,NA,NA,NA,NA,5,0,4,0,0,0,1801,123
"856",1993,50,"VT",1,"Vermont",574004,NA,NA,NA,NA,48,2,NA,NA,NA,NA,11,0,NA,NA,0,0,470,27
"857",1993,51,"VA",3,"Virginia",6464795,178,9,57,6,NA,NA,NA,NA,NA,NA,19,1,NA,NA,455,79,11259,1230
"858",1993,53,"WA",4,"Washington",5247704,0,0,426,54,0,0,NA,NA,NA,NA,135,9,11,3,35,0,4973,452
"859",1993,54,"WV",3,"West Virginia",1816179,0,0,0,0,10,11,NA,NA,NA,NA,18,1,0,0,0,0,824,58
"860",1993,55,"WI",2,"Wisconsin",5055318,74,0,136,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,606,91,5378,436
"861",1993,56,"WY",4,"Wyoming",469033,0,0,0,0,6,0,NA,NA,NA,NA,16,0,2,0,17,3,468,45
"862",1993,60,"ST",7,"State prison total",NA,28807,1851,47189,4334,4920,268,0,0,0,0,11892,980,606,47,9291,721,451540,41620
"863",1993,70,"US",5,"US prison total (state+federal)",NA,28807,1851,47638,4377,5084,271,0,0,0,0,11892,980,606,47,9503,745,474778,43784
"864",1993,99,"FE",6,"Federal BOP",NA,NA,NA,449,43,164,3,NA,NA,NA,NA,NA,NA,NA,NA,212,24,23238,2164
"865",1994,1,"AL",3,"Alabama",4233214,414,32,NA,NA,32,0,NA,NA,NA,NA,178,27,72,12,65,8,7754,770
"866",1994,2,"AK",4,"Alaska",600624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",1994,4,"AZ",4,"Arizona",4147561,278,13,990,151,40,5,NA,NA,NA,NA,20,12,0,0,0,0,8383,912
"868",1994,5,"AR",3,"Arkansas",2450605,86,1,154,16,6,2,NA,NA,NA,NA,16,0,13,3,0,0,3960,409
"869",1994,6,"CA",4,"California",31317179,15875,1245,41871,3785,417,14,NA,NA,NA,NA,485,25,NA,NA,0,0,96195,9104
"870",1994,8,"CO",4,"Colorado",3653910,47,2,85,7,4,0,NA,NA,NA,NA,326,27,13,0,0,0,4548,416
"871",1994,9,"CT",1,"Connecticut",3268346,10,3,404,57,0,0,NA,NA,NA,NA,337,31,2,0,0,0,1704,176
"872",1994,10,"DE",3,"Delaware",708416,133,12,NA,NA,22,4,NA,NA,NA,NA,83,17,0,0,40,4,1104,150
"873",1994,11,"DC",3,"District of Columbia",564982,216,NA,72,NA,1645,114,NA,NA,NA,NA,1606,46,NA,NA,2002,0,8341,305
"874",1994,12,"FL",3,"Florida",13961798,2142,159,4652,334,17,3,NA,NA,NA,NA,318,21,NA,NA,634,293,27066,2831
"875",1994,13,"GA",3,"Georgia",7045900,NA,NA,NA,NA,80,0,NA,NA,NA,NA,109,11,1,0,0,0,14317,1057
"876",1994,15,"HI",4,"Hawaii",1173903,158,21,246,31,0,0,NA,NA,NA,NA,6,0,0,0,0,0,1636,208
"877",1994,16,"ID",4,"Idaho",1135459,68,6,129,20,11,2,NA,NA,NA,NA,5,2,2,0,3,0,1491,157
"878",1994,17,"IL",2,"Illinois",11804986,3749,121,548,34,NA,NA,NA,NA,NA,NA,820,73,20,4,0,0,21653,1692
"879",1994,18,"IN",2,"Indiana",5745626,NA,NA,NA,NA,39,2,NA,NA,NA,NA,7,1,NA,NA,0,0,6623,563
"880",1994,19,"IA",2,"Iowa",2829422,163,23,101,4,101,7,NA,NA,NA,NA,515,88,37,7,69,10,3673,441
"881",1994,20,"KS",2,"Kansas",2569118,49,7,281,36,0,0,NA,NA,NA,NA,22,4,NA,NA,36,6,3640,385
"882",1994,21,"KY",3,"Kentucky",3823215,17,1,170,27,0,0,NA,NA,NA,NA,102,9,NA,NA,34,1,6029,644
"883",1994,22,"LA",3,"Louisiana",4306500,2038,138,2703,324,23,1,NA,NA,NA,NA,97,3,48,4,129,12,11336,1000
"884",1994,23,"ME",1,"Maine",1237687,77,3,175,9,0,0,NA,NA,NA,NA,7,0,0,0,4,1,746,32
"885",1994,24,"MD",3,"Maryland",4985411,0,0,6,0,0,1,NA,NA,NA,NA,103,0,NA,NA,0,0,8850,680
"886",1994,25,"MA",1,"Massachusetts",6031352,75,10,NA,NA,824,24,NA,NA,NA,NA,32,2,NA,NA,1075,0,5202,311
"887",1994,26,"MI",2,"Michigan",9584481,0,0,0,0,27,20,NA,NA,NA,NA,1093,136,153,155,0,0,11294,1125
"888",1994,27,"MN",2,"Minnesota",4566028,135,5,733,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2897,243
"889",1994,28,"MS",3,"Mississippi",2663450,19,0,0,0,0,0,NA,NA,NA,NA,40,1,NA,NA,42,2,4006,356
"890",1994,29,"MO",2,"Missouri",5281206,79,2,339,10,18,0,NA,NA,NA,NA,710,64,13,0,4,6,10258,1015
"891",1994,30,"MT",4,"Montana",854923,NA,NA,NA,NA,7,1,NA,NA,NA,NA,42,0,NA,NA,347,36,828,60
"892",1994,31,"NE",2,"Nebraska",1621551,0,0,0,0,0,0,NA,NA,NA,NA,11,2,NA,NA,0,0,1460,148
"893",1994,32,"NV",4,"Nevada",1456388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,8,NA,NA,73,3,3355,346
"894",1994,33,"NH",1,"New Hampshire",1133054,NA,NA,NA,NA,0,0,NA,NA,NA,NA,26,1,NA,NA,0,0,986,79
"895",1994,34,"NJ",1,"New Jersey",7918796,NA,NA,10,0,NA,NA,NA,NA,NA,NA,105,7,NA,NA,0,0,12174,1014
"896",1994,35,"NM",4,"New Mexico",1653329,NA,NA,382,15,15,2,NA,NA,NA,NA,46,4,0,0,0,0,2163,155
"897",1994,36,"NY",1,"New York",18156652,NA,NA,745,7,553,63,NA,NA,NA,NA,3842,248,104,6,39,1,32103,2454
"898",1994,37,"NC",3,"North Carolina",7060959,NA,NA,NA,NA,0,0,NA,NA,NA,NA,214,2,0,0,21,2,21543,2324
"899",1994,38,"ND",2,"North Dakota",639762,NA,NA,47,4,0,0,NA,NA,NA,NA,0,0,0,0,0,0,373,27
"900",1994,39,"OH",2,"Ohio",11111451,NA,NA,740,137,0,0,NA,NA,NA,NA,6,2,14,6,0,0,20720,2600
"901",1994,40,"OK",3,"Oklahoma",3246119,NA,NA,NA,NA,0,0,NA,NA,NA,NA,405,85,0,0,0,0,6213,954
"902",1994,41,"OR",4,"Oregon",3087142,0,0,0,0,NA,NA,NA,NA,NA,NA,135,24,10,0,109,23,2937,247
"903",1994,42,"PA",1,"Pennsylvania",12042545,111,9,2715,103,250,3,NA,NA,NA,NA,1,0,37,1,142,10,10703,697
"904",1994,44,"RI",1,"Rhode Island",993412,54,5,56,1,4,0,NA,NA,NA,NA,41,1,2,0,0,0,883,51
"905",1994,45,"SC",3,"South Carolina",3666456,317,16,422,25,NA,NA,NA,NA,NA,NA,108,14,7,1,0,0,7328,572
"906",1994,46,"SD",2,"South Dakota",723038,3,2,50,1,4,0,NA,NA,NA,NA,10,0,1,0,0,0,785,84
"907",1994,47,"TN",3,"Tennessee",5163016,802,72,NA,NA,24,0,NA,NA,NA,NA,66,7,NA,NA,0,0,6027,514
"908",1994,48,"TX",3,"Texas",18338319,1620,130,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,NA,NA,41542,3320
"909",1994,49,"UT",4,"Utah",1930436,0,0,0,0,0,0,NA,NA,NA,NA,12,1,4,0,0,0,1847,148
"910",1994,50,"VT",1,"Vermont",578900,NA,NA,NA,NA,10,1,NA,NA,NA,NA,10,0,NA,NA,0,0,428,16
"911",1994,51,"VA",3,"Virginia",6536771,245,9,92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,53,11341,1250
"912",1994,53,"WA",4,"Washington",5334896,5,0,573,66,0,0,NA,NA,NA,NA,128,20,17,5,0,0,5226,525
"913",1994,54,"WV",3,"West Virginia",1818490,0,0,0,0,10,0,NA,NA,NA,NA,4,0,0,0,0,0,826,44
"914",1994,55,"WI",2,"Wisconsin",5095504,68,1,140,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,705,97,5955,478
"915",1994,56,"WY",4,"Wyoming",474982,0,0,0,0,5,0,NA,NA,NA,NA,17,0,1,0,0,0,527,41
"916",1994,60,"ST",7,"State prison total",NA,29053,2048,59631,5270,4188,269,0,0,0,0,12320,1026,571,204,6056,568,470979,43130
"917",1994,70,"US",5,"US prison total (state+federal)",NA,29053,2048,60845,5343,4241,270,0,0,0,0,12320,1026,571,204,6208,585,495964,45470
"918",1994,99,"FE",6,"Federal BOP",NA,NA,NA,1214,73,53,1,NA,NA,NA,NA,NA,NA,NA,NA,152,17,24985,2340
"919",1995,1,"AL",3,"Alabama",4263125,461,21,NA,NA,26,1,NA,NA,NA,NA,170,24,97,14,57,3,8141,772
"920",1995,2,"AK",4,"Alaska",601345,105,9,350,30,0,0,NA,NA,NA,NA,2,1,0,0,0,0,1783,216
"921",1995,4,"AZ",4,"Arizona",4306908,254,22,1020,124,38,3,NA,NA,NA,NA,23,22,0,0,0,0,7854,894
"922",1995,5,"AR",3,"Arkansas",2480121,55,0,390,18,13,2,NA,NA,NA,NA,17,0,13,1,33,10,4800,480
"923",1995,6,"CA",4,"California",31493525,16310,1239,48271,4439,486,23,NA,NA,NA,NA,356,30,NA,NA,0,0,106319,10294
"924",1995,8,"CO",4,"Colorado",3738061,33,4,70,9,15,7,NA,NA,NA,NA,365,55,12,1,0,0,4811,523
"925",1995,9,"CT",1,"Connecticut",3265293,1,1,258,19,4,0,NA,NA,NA,NA,221,28,3,2,0,0,1382,122
"926",1995,10,"DE",3,"Delaware",718265,240,47,NA,NA,1,2,NA,NA,NA,NA,47,5,0,0,92,11,1174,153
"927",1995,11,"DC",3,"District of Columbia",551273,NA,NA,NA,NA,153,2,NA,NA,NA,NA,380,16,54,3,38,3,4436,277
"928",1995,12,"FL",3,"Florida",14185403,1617,124,4545,348,19,2,NA,NA,NA,NA,269,29,NA,NA,422,233,23974,2361
"929",1995,13,"GA",3,"Georgia",7188538,NA,NA,NA,NA,98,1,NA,NA,NA,NA,68,13,1,0,0,0,14016,1391
"930",1995,15,"HI",4,"Hawaii",1180490,223,40,324,49,0,0,NA,NA,NA,NA,2,1,0,0,0,0,1589,217
"931",1995,16,"ID",4,"Idaho",1165000,61,7,156,6,NA,NA,NA,NA,NA,NA,4,0,0,0,65,2,2141,215
"932",1995,17,"IL",2,"Illinois",11884935,4049,213,666,20,NA,NA,NA,NA,NA,NA,882,120,12,4,0,0,22155,2216
"933",1995,18,"IN",2,"Indiana",5791819,NA,NA,NA,NA,37,6,NA,NA,NA,NA,15,3,NA,NA,0,0,7652,692
"934",1995,19,"IA",2,"Iowa",2840860,121,20,110,4,91,5,NA,NA,NA,NA,468,94,25,0,64,7,3601,471
"935",1995,20,"KS",2,"Kansas",2586942,18,1,56,2,0,0,NA,NA,NA,NA,24,0,NA,NA,39,4,3671,458
"936",1995,21,"KY",3,"Kentucky",3855248,32,5,224,34,1,0,NA,NA,NA,NA,99,8,NA,NA,35,4,6260,708
"937",1995,22,"LA",3,"Louisiana",4327978,1989,168,3121,355,9,2,NA,NA,NA,NA,90,2,71,12,209,15,11761,1123
"938",1995,23,"ME",1,"Maine",1237438,65,4,168,4,0,0,NA,NA,NA,NA,8,0,0,0,0,0,695,18
"939",1995,24,"MD",3,"Maryland",5023650,0,0,2,0,11,0,NA,NA,NA,NA,96,6,NA,NA,7,0,8923,758
"940",1995,25,"MA",1,"Massachusetts",6062335,130,12,NA,NA,621,6,NA,NA,NA,NA,20,1,NA,NA,0,0,3822,284
"941",1995,26,"MI",2,"Michigan",9659871,0,0,0,0,14,4,NA,NA,NA,NA,815,128,175,0,1027,33,11726,971
"942",1995,27,"MN",2,"Minnesota",4605445,127,7,771,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3068,254
"943",1995,28,"MS",3,"Mississippi",2690788,106,15,0,0,0,0,NA,NA,NA,NA,49,0,NA,NA,193,31,4614,477
"944",1995,29,"MO",2,"Missouri",5324610,82,3,95,5,8,0,NA,NA,NA,NA,750,82,16,1,737,58,10652,1156
"945",1995,30,"MT",4,"Montana",868522,0,0,319,30,5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,783,61
"946",1995,31,"NE",2,"Nebraska",1635142,0,0,0,0,0,0,NA,NA,NA,NA,30,4,NA,NA,0,0,1511,166
"947",1995,32,"NV",4,"Nevada",1525777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,17,NA,NA,72,9,3490,430
"948",1995,33,"NH",1,"New Hampshire",1145604,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14,0,NA,NA,0,0,892,76
"949",1995,34,"NJ",1,"New Jersey",7965523,NA,NA,243,22,NA,NA,NA,NA,NA,NA,112,4,NA,NA,0,0,13880,1140
"950",1995,35,"NM",4,"New Mexico",1682417,NA,NA,325,38,21,0,NA,NA,NA,NA,29,0,0,0,0,0,2136,210
"951",1995,36,"NY",1,"New York",18150928,NA,NA,937,3,520,49,NA,NA,NA,NA,2977,195,122,12,49,2,32163,2525
"952",1995,37,"NC",3,"North Carolina",7185403,NA,NA,NA,NA,0,0,NA,NA,NA,NA,201,6,0,0,345,37,17871,1863
