"","YEAR","STATE","REGION","state_name","Population","CAPDES","CAPOP","CAPRATE"
"1438",2004,"NC",3,"North Carolina",8517909,0,0,31500
"1439",2004,"ND",2,"North Dakota",635480,1005,952,1005
"1440",2004,"OH",2,"Ohio",11465854,0,0,35429
"1441",2004,"OK",3,"Oklahoma",3511467,23859,23859,23782
"1442",2004,"OR",4,"Oregon",3573214,12246,12246,0
"1443",2004,"PA",1,"Pennsylvania",12387357,37570,37570,37570
"1444",2004,"RI",1,"Rhode Island",1075835,4054,3861,3861
"1445",2004,"SC",3,"South Carolina",4196549,0,23599,0
"1446",2004,"SD",2,"South Dakota",773087,0,3194,0
"1447",2004,"TN",3,"Tennessee",5918897,0,19670,20122
"1448",2004,"TX",3,"Texas",22408514,161008,157222,161008
"1449",2004,"UT",4,"Utah",2438195,5040,4832,0
"1450",2004,"VT",1,"Vermont",618120,1355,1716,1716
"1451",2004,"VA",3,"Virginia",7453994,0,0,31358
"1452",2004,"WA",4,"Washington",6181646,15062,15062,12504
"1453",2004,"WV",3,"West Virginia",1803462,3590,4072,3590
"1454",2004,"WI",2,"Wisconsin",5512205,0,17798,0
"1455",2004,"WY",4,"Wyoming",502742,1161,1190,1232
"1456",2004,"ST",7,"State prison total",NA,641333,1071013,623625
"1457",2004,"US",5,"US prison total (state+federal)",NA,641333,1071013,733123
"1458",2004,"FE",6,"Federal BOP",NA,0,0,109491
"1459",2005,"AL",3,"Alabama",4542912,12437,25199,0
"1460",2005,"AK",4,"Alaska",667114,0,3206,3098
"1461",2005,"AZ",4,"Arizona",5973970,30051,33938,28077
"1462",2005,"AR",3,"Arkansas",2776257,12610,13283,13500
"1463",2005,"CA",4,"California",35770688,87250,164159,0
"1464",2005,"CO",4,"Colorado",4655731,12836,14153,0
"1465",2005,"CT",1,"Connecticut",3477185,0,0,0
"1466",2005,"DE",3,"Delaware",840296,5475,6665,6679
"1467",2005,"DC",3,"District of Columbia",582049,0,0,0
"1468",2005,"FL",3,"Florida",17773291,66641,88156,0
"1469",2005,"GA",3,"Georgia",9090479,0,47542,0
"1470",2005,"HI",4,"Hawaii",1259147,2444,3480,0
"1471",2005,"ID",4,"Idaho",1425226,5845,5553,5845
"1472",2005,"IL",2,"Illinois",12672835,29861,33801,33801
"1473",2005,"IN",2,"Indiana",6253142,0,24167,17590
"1474",2005,"IA",2,"Iowa",2950517,7238,0,0
"1475",2005,"KS",2,"Kansas",2739997,0,0,9357
"1476",2005,"KY",3,"Kentucky",4179655,0,12057,12057
"1477",2005,"LA",3,"Louisiana",4495113,0,20050,19371
"1478",2005,"ME",1,"Maine",1310424,1897,1897,1897
"1479",2005,"MD",3,"Maryland",5576889,0,22647,0
"1480",2005,"MA",1,"Massachusetts",6453694,7778,0,0
"1481",2005,"MI",2,"Michigan",10092426,0,49837,0
"1482",2005,"MN",2,"Minnesota",5106992,0,8203,0
"1483",2005,"MS",3,"Mississippi",2899300,0,22396,0
"1484",2005,"MO",2,"Missouri",5803587,0,30788,0
"1485",2005,"MT",4,"Montana",934656,0,1591,0
"1486",2005,"NE",2,"Nebraska",1750772,3175,3969,0
"1487",2005,"NV",4,"Nevada",2407073,7766,20895,11063
"1488",2005,"NH",1,"New Hampshire",1301050,2290,2650,2445
"1489",2005,"NJ",1,"New Jersey",8619564,0,25949,0
"1490",2005,"NM",4,"New Mexico",1914699,6227,6713,0
"1491",2005,"NY",1,"New York",19329398,53843,61330,59904
"1492",2005,"NC",3,"North Carolina",8655414,31500,0,0
"1493",2005,"ND",2,"North Dakota",634528,1005,952,1005
"1494",2005,"OH",2,"Ohio",11475559,0,0,35531
"1495",2005,"OK",3,"Oklahoma",3530037,24145,24145,24145
"1496",2005,"OR",4,"Oregon",3617086,12646,12646,0
"1497",2005,"PA",1,"Pennsylvania",12415908,38347,38347,38347
"1498",2005,"RI",1,"Rhode Island",1069226,4054,3861,3861
"1499",2005,"SC",3,"South Carolina",4250989,0,23169,0
"1500",2005,"SD",2,"South Dakota",778775,0,3445,0
"1501",2005,"TN",3,"Tennessee",5997481,0,19670,20122
"1502",2005,"TX",3,"Texas",22790696,162075,158024,162075
"1503",2005,"UT",4,"Utah",2498863,6411,6203,0
"1504",2005,"VT",1,"Vermont",618797,1355,1716,1716
"1505",2005,"VA",3,"Virginia",7547753,0,0,31358
"1506",2005,"WA",4,"Washington",6258988,15014,15014,12992
"1507",2005,"WV",3,"West Virginia",1804128,3655,4226,3655
"1508",2005,"WI",2,"Wisconsin",5542096,0,17325,0
"1509",2005,"WY",4,"Wyoming",506002,1231,1260,1283
"1510",2005,"ST",7,"State prison total",NA,657116,1061895,583177
"1511",2005,"US",5,"US prison total (state+federal)",NA,657116,1061895,702548
"1512",2005,"FE",6,"Federal BOP",NA,0,0,119371
"1513",2006,"AL",3,"Alabama",4594911,12686,25310,0
"1514",2006,"AK",4,"Alaska",675322,0,3206,3058
"1515",2006,"AZ",4,"Arizona",6190987,29351,35514,31200
"1516",2006,"AR",3,"Arkansas",2814910,12516,13189,12516
"1517",2006,"CA",4,"California",35947461,83551,168150,0
"1518",2006,"CO",4,"Colorado",4747872,13027,14360,0
"1519",2006,"CT",1,"Connecticut",3484531,0,0,0
"1520",2006,"DE",3,"Delaware",853301,4423,5359,5772
"1521",2006,"DC",3,"District of Columbia",583841,0,0,0
"1522",2006,"FL",3,"Florida",18076361,69471,91789,0
"1523",2006,"GA",3,"Georgia",9323575,0,55984,0
"1524",2006,"HI",4,"Hawaii",1269228,2451,3487,0
"1525",2006,"ID",4,"Idaho",1463631,6075,5771,6075
"1526",2006,"IL",2,"Illinois",12714588,59959,33971,33971
"1527",2006,"IN",2,"Indiana",6300341,0,24808,0
"1528",2006,"IA",2,"Iowa",2965203,7256,0,0
"1529",2006,"KS",2,"Kansas",2754018,0,0,9397
"1530",2006,"KY",3,"Kentucky",4216783,0,13752,0
"1531",2006,"LA",3,"Louisiana",4237693,0,20352,20815
"1532",2006,"ME",1,"Maine",1313479,1885,1885,1885
"1533",2006,"MD",3,"Maryland",5605552,0,23430,0
"1534",2006,"MA",1,"Massachusetts",6466069,7802,0,0
"1535",2006,"MI",2,"Michigan",10082414,0,51986,0
"1536",2006,"MN",2,"Minnesota",5147857,0,7955,0
"1537",2006,"MS",3,"Mississippi",2896691,22116,22109,0
"1538",2006,"MO",2,"Missouri",5857974,0,30797,0
"1539",2006,"MT",4,"Montana",946059,0,1661,0
"1540",2006,"NE",2,"Nebraska",1759327,3175,3969,0
"1541",2006,"NV",4,"Nevada",2491122,8326,10811,11061
"1542",2006,"NH",1,"New Hampshire",1311184,2354,0,2354
"1543",2006,"NJ",1,"New Jersey",8619354,16876,23357,0
"1544",2006,"NM",4,"New Mexico",1940631,6419,6885,0
"1545",2006,"NY",1,"New York",19353588,57763,61388,59962
"1546",2006,"NC",3,"North Carolina",8853849,0,33366,0
"1547",2006,"ND",2,"North Dakota",636019,1044,991,1044
"1548",2006,"OH",2,"Ohio",11490596,0,0,37610
"1549",2006,"OK",3,"Oklahoma",3571612,24919,24919,24919
"1550",2006,"OR",4,"Oregon",3675743,13188,13188,0
"1551",2006,"PA",1,"Pennsylvania",12466485,38547,38547,38547
"1552",2006,"RI",1,"Rhode Island",1064193,4085,3892,3892
"1553",2006,"SC",3,"South Carolina",4334146,0,23450,0
"1554",2006,"SD",2,"South Dakota",786973,0,3594,0
"1555",2006,"TN",3,"Tennessee",6090290,0,19670,20122
"1556",2006,"TX",3,"Texas",23356591,162508,158902,162508
"1557",2006,"UT",4,"Utah",2582234,6639,6429,0
"1558",2006,"VT",1,"Vermont",619916,1371,1732,1732
"1559",2006,"VA",3,"Virginia",7633859,0,0,31741
"1560",2006,"WA",4,"Washington",6371097,15114,15114,13171
"1561",2006,"WV",3,"West Virginia",1808136,3775,4346,3655
"1562",2006,"WI",2,"Wisconsin",5571510,0,17412,0
"1563",2006,"WY",4,"Wyoming",512664,1428,1436,1511
"1564",2006,"ST",7,"State prison total",NA,700100,1128230,538518
"1565",2006,"US",5,"US prison total (state+federal)",NA,700100,1128230,657761
"1566",2006,"FE",6,"Federal BOP",NA,0,0,119243
"1567",2007,"AL",3,"Alabama",4634063,13728,25686,0
"1568",2007,"AK",4,"Alaska",679893,0,3206,3058
"1569",2007,"AZ",4,"Arizona",6360238,34474,39690,29119
"1570",2007,"AR",3,"Arkansas",2841595,12863,13610,12961
"1571",2007,"CA",4,"California",36185908,82936,165409,0
"1572",2007,"CO",4,"Colorado",4837229,13027,14937,0
"1573",2007,"CT",1,"Connecticut",3488084,0,0,0
"1574",2007,"DE",3,"Delaware",865314,5319,6757,7103
"1575",2007,"DC",3,"District of Columbia",585916,0,0,0
"1576",2007,"FL",3,"Florida",18262096,72556,95241,0
"1577",2007,"GA",3,"Georgia",9526642,0,58231,0
"1578",2007,"HI",4,"Hawaii",1269796,2451,3487,0
"1579",2007,"ID",4,"Idaho",1498390,6348,6031,6348
"1580",2007,"IL",2,"Illinois",12775864,30391,34300,34300
"1581",2007,"IN",2,"Indiana",6344771,0,24989,0
"1582",2007,"IA",2,"Iowa",2979867,7413,0,0
"1583",2007,"KS",2,"Kansas",2773740,0,0,9317
"1584",2007,"KY",3,"Kentucky",4254513,14017,13682,0
"1585",2007,"LA",3,"Louisiana",4373448,0,20641,20461
"1586",2007,"ME",1,"Maine",1315749,1885,1885,1885
"1587",2007,"MD",3,"Maryland",5627211,0,23155,0
"1588",2007,"MA",1,"Massachusetts",6499672,7875,0,0
"1589",2007,"MI",2,"Michigan",10051145,0,51343,0
"1590",2007,"MN",2,"Minnesota",5191267,0,7807,0
"1591",2007,"MS",3,"Mississippi",2920312,22725,22725,0
"1592",2007,"MO",2,"Missouri",5905750,0,30788,0
"1593",2007,"MT",4,"Montana",957123,0,1581,0
"1594",2007,"NE",2,"Nebraska",1768745,3175,3969,0
"1595",2007,"NV",4,"Nevada",2564816,8326,10811,11061
"1596",2007,"NH",1,"New Hampshire",1316496,2270,3000,2524
"1597",2007,"NJ",1,"New Jersey",8630810,16876,23300,0
"1598",2007,"NM",4,"New Mexico",1966357,6653,7131,0
"1599",2007,"NY",1,"New York",19419540,57768,61390,60242
"1600",2007,"NC",3,"North Carolina",9047856,0,38512,33359
"1601",2007,"ND",2,"North Dakota",637534,1044,991,1044
"1602",2007,"OH",2,"Ohio",11518989,0,0,38320
"1603",2007,"OK",3,"Oklahoma",3608759,24845,24845,24845
"1604",2007,"OR",4,"Oregon",3730833,13188,13188,0
"1605",2007,"PA",1,"Pennsylvania",12517701,41692,41692,41692
"1606",2007,"RI",1,"Rhode Island",1059706,4265,4004,4004
"1607",2007,"SC",3,"South Carolina",4417059,0,23918,0
"1608",2007,"SD",2,"South Dakota",795521,0,3487,0
"1609",2007,"TN",3,"Tennessee",6172788,0,19804,20258
"1610",2007,"TX",3,"Texas",23824518,162560,158578,162560
"1611",2007,"UT",4,"Utah",2662908,6886,6650,0
"1612",2007,"VT",1,"Vermont",620438,1371,1732,1732
"1613",2007,"VA",3,"Virginia",7705466,0,0,32765
"1614",2007,"WA",4,"Washington",6464167,15502,15502,13777
"1615",2007,"WV",3,"West Virginia",1812295,4135,5015,4135
"1616",2007,"WI",2,"Wisconsin",5601508,0,17383,0
"1617",2007,"WY",4,"Wyoming",523226,1428,1436,1511
"1618",2007,"ST",7,"State prison total",NA,699992,1151519,578381
"1619",2007,"US",5,"US prison total (state+federal)",NA,699992,1151519,700842
"1620",2007,"FE",6,"Federal BOP",NA,0,0,122461
"1621",2008,"AL",3,"Alabama",4673889,13403,0,0
"1622",2008,"AK",4,"Alaska",685532,0,3206,3058
"1623",2008,"AZ",4,"Arizona",6499207,37328,39292,35286
"1624",2008,"AR",3,"Arkansas",2867099,13163,13812,13163
"1625",2008,"CA",4,"California",36538008,84066,161530,0
"1626",2008,"CO",4,"Colorado",4928676,13055,14946,0
"1627",2008,"CT",1,"Connecticut",3502664,0,0,0
"1628",2008,"DE",3,"Delaware",876794,4161,5250,5648
"1629",2008,"DC",3,"District of Columbia",589929,0,0,0
"1630",2008,"FL",3,"Florida",18410241,0,102625,0
"1631",2008,"GA",3,"Georgia",9690277,0,56305,0
"1632",2008,"HI",4,"Hawaii",1280001,2451,3487,0
"1633",2008,"ID",4,"Idaho",1526295,6534,6207,6534
"1634",2008,"IL",2,"Illinois",12836402,30391,34300,34300
"1635",2008,"IN",2,"Indiana",6386601,0,27084,0
"1636",2008,"IA",2,"Iowa",2994658,13680,0,0
"1637",2008,"KS",2,"Kansas",2795257,0,0,9317
"1638",2008,"KY",3,"Kentucky",4287259,14043,13708,13708
"1639",2008,"LA",3,"Louisiana",4448806,0,20769,20857
"1640",2008,"ME",1,"Maine",1318133,1885,1885,1885
"1641",2008,"MD",3,"Maryland",5650870,0,23638,0
"1642",2008,"MA",1,"Massachusetts",6544089,7959,0,0
"1643",2008,"MI",2,"Michigan",9999456,0,50462,0
"1644",2008,"MN",2,"Minnesota",5230247,0,8361,0
"1645",2008,"MS",3,"Mississippi",2939234,24019,24019,0
"1646",2008,"MO",2,"Missouri",5951844,0,31296,0
"1647",2008,"MT",4,"Montana",967717,0,1679,0
"1648",2008,"NE",2,"Nebraska",1780143,3175,3969,0
"1649",2008,"NV",4,"Nevada",2612460,14980,10891,11894
"1650",2008,"NH",1,"New Hampshire",1320981,2145,2904,2145
"1651",2008,"NJ",1,"New Jersey",8657319,16876,23022,0
"1652",2008,"NM",4,"New Mexico",1984179,6458,7024,0
"1653",2008,"NY",1,"New York",19464482,57403,60978,59830
"1654",2008,"NC",3,"North Carolina",9230086,34364,40014,39529
"1655",2008,"ND",2,"North Dakota",640525,1044,991,1044
"1656",2008,"OH",2,"Ohio",11526691,0,0,38320
"1657",2008,"OK",3,"Oklahoma",3640241,25312,25312,25312
"1658",2008,"OR",4,"Oregon",3780596,14353,14353,0
"1659",2008,"PA",1,"Pennsylvania",12562536,43298,43298,43298
"1660",2008,"RI",1,"Rhode Island",1058368,4265,4004,4004
"1661",2008,"SC",3,"South Carolina",4497746,0,24126,0
"1662",2008,"SD",2,"South Dakota",803047,0,3451,0
"1663",2008,"TN",3,"Tennessee",6239542,0,19949,20408
"1664",2008,"TX",3,"Texas",24290611,164388,160371,160371
"1665",2008,"UT",4,"Utah",2724685,6886,6650,0
"1666",2008,"VT",1,"Vermont",620967,1371,1470,1732
"1667",2008,"VA",3,"Virginia",7780691,0,0,33250
"1668",2008,"WA",4,"Washington",6566085,15502,15502,13757
"1669",2008,"WV",3,"West Virginia",1816352,4135,5017,4135
"1670",2008,"WI",2,"Wisconsin",5627257,17773,0,0
"1671",2008,"WY",4,"Wyoming",532626,1598,1603,1713
"1672",2008,"ST",7,"State prison total",NA,701464,1118760,604498
"1673",2008,"US",5,"US prison total (state+federal)",NA,701464,1118760,604498
"1674",2008,"FE",6,"Federal BOP",NA,0,0,0
"1675",2009,"AL",3,"Alabama",4707496,13403,25341,0
"1676",2009,"AK",4,"Alaska",694690,0,3206,3058
"1677",2009,"AZ",4,"Arizona",6587653,35939,41426,35939
"1678",2009,"AR",3,"Arkansas",2887331,13163,13912,13263
"1679",2009,"CA",4,"California",36887615,84056,157427,0
"1680",2009,"CO",4,"Colorado",5015155,13055,15056,0
"1681",2009,"CT",1,"Connecticut",3514826,0,0,0
"1682",2009,"DE",3,"Delaware",884124,4161,5250,5446
"1683",2009,"DC",3,"District of Columbia",599975,0,0,0
"1684",2009,"FL",3,"Florida",18509936,0,106433,0
"1685",2009,"GA",3,"Georgia",9813588,0,58231,0
"1686",2009,"HI",4,"Hawaii",1288285,2291,3327,0
"1687",2009,"ID",4,"Idaho",1544465,7071,6717,7071
"1688",2009,"IL",2,"Illinois",12893278,30564,34473,34473
"1689",2009,"IN",2,"Indiana",6417276,0,29078,0
"1690",2009,"IA",2,"Iowa",3008331,7414,0,0
"1691",2009,"KS",2,"Kansas",2817430,0,0,8880
"1692",2009,"KY",3,"Kentucky",4312268,14057,13722,13722
"1693",2009,"LA",3,"Louisiana",4489490,0,20720,19889
"1694",2009,"ME",1,"Maine",1315889,2339,2133,2339
"1695",2009,"MD",3,"Maryland",5688399,0,23240,0
"1696",2009,"MA",1,"Massachusetts",6592205,7979,0,0
"1697",2009,"MI",2,"Michigan",9955260,0,50435,0
"1698",2009,"MN",2,"Minnesota",5262824,0,9099,0
"1699",2009,"MS",3,"Mississippi",2949943,23795,23795,0
"1700",2009,"MO",2,"Missouri",5982234,0,31159,0
"1701",2009,"MT",4,"Montana",974163,0,1679,0
"1702",2009,"NE",2,"Nebraska",1794852,3175,3969,0
"1703",2009,"NV",4,"Nevada",2638588,10715,9364,12715
"1704",2009,"NH",1,"New Hampshire",1322181,2199,0,0
"1705",2009,"NJ",1,"New Jersey",8693723,16152,22233,0
"1706",2009,"NM",4,"New Mexico",2007315,6619,6984,6001
"1707",2009,"NY",1,"New York",19522612,56868,58986,57838
"1708",2009,"NC",3,"North Carolina",9357107,34364,40014,0
"1709",2009,"ND",2,"North Dakota",645903,1044,991,1044
"1710",2009,"OH",2,"Ohio",11531860,0,0,38665
"1711",2009,"OK",3,"Oklahoma",3685640,25250,25250,25250
"1712",2009,"OR",4,"Oregon",3823058,0,0,0
"1713",2009,"PA",1,"Pennsylvania",12602112,43584,43584,43584
"1714",2009,"RI",1,"Rhode Island",1057451,4265,4004,4004
"1715",2009,"SC",3,"South Carolina",4554258,0,24172,0
"1716",2009,"SD",2,"South Dakota",810814,0,3562,0
"1717",2009,"TN",3,"Tennessee",6291220,0,20498,20946
"1718",2009,"TX",3,"Texas",24770651,163306,159322,163306
"1719",2009,"UT",4,"Utah",2780871,6901,6661,0
"1720",2009,"VT",1,"Vermont",621436,1322,1613,1613
"1721",2009,"VA",3,"Virginia",7862480,0,0,32178
"1722",2009,"WA",4,"Washington",6671597,18051,18051,17137
"1723",2009,"WV",3,"West Virginia",1821290,4135,5113,4135
"1724",2009,"WI",2,"Wisconsin",5650751,17561,0,0
"1725",2009,"WY",4,"Wyoming",544391,1598,1603,1713
"1726",2009,"ST",7,"State prison total",NA,676396,1131833,574209
"1727",2009,"US",5,"US prison total (state+federal)",NA,676396,1131833,700020
"1728",2009,"FE",6,"Federal BOP",NA,0,0,125811
"1729",2010,"AL",3,"Alabama",4729656,13403,0,0
"1730",2010,"AK",4,"Alaska",708862,0,3206,3058
"1731",2010,"AZ",4,"Arizona",6676627,37089,43011,37089
"1732",2010,"AR",3,"Arkansas",2910236,13461,14025,14025
"1733",2010,"CA",4,"California",37266600,84181,149624,0
"1734",2010,"CO",4,"Colorado",5095309,13065,15032,0
"1735",2010,"CT",1,"Connecticut",3526937,0,0,0
"1736",2010,"DE",3,"Delaware",891464,4161,5210,6378
"1737",2010,"DC",3,"District of Columbia",610589,0,0,0
"1738",2010,"FL",3,"Florida",18678049,0,105814,0
"1739",2010,"GA",3,"Georgia",9908357,0,54137,58763
"1740",2010,"HI",4,"Hawaii",1300086,2284,3320,0
"1741",2010,"ID",4,"Idaho",1559796,7028,6677,7028
"1742",2010,"IL",2,"Illinois",12944410,29791,33700,33700
"1743",2010,"IN",2,"Indiana",6445295,0,29574,0
"1744",2010,"IA",2,"Iowa",3023081,7209,0,0
"1745",2010,"KS",2,"Kansas",2841121,0,0,9054
"1746",2010,"KY",3,"Kentucky",4339435,14237,13902,13902
"1747",2010,"LA",3,"Louisiana",4529426,0,20333,19008
"1748",2010,"ME",1,"Maine",1312939,2339,2133,2339
"1749",2010,"MD",3,"Maryland",5737274,0,23016,0
"1750",2010,"MA",1,"Massachusetts",6631280,8029,0,0
"1751",2010,"MI",2,"Michigan",9931235,0,44420,45281
"1752",2010,"MN",2,"Minnesota",5290447,0,9099,0
"1753",2010,"MS",3,"Mississippi",2960467,0,24229,0
"1754",2010,"MO",2,"Missouri",6011741,0,31423,0
"1755",2010,"MT",4,"Montana",980152,0,1679,0
"1756",2010,"NE",2,"Nebraska",1811072,3175,3969,0
"1757",2010,"NV",4,"Nevada",2654751,0,0,0
"1758",2010,"NH",1,"New Hampshire",1323531,0,0,0
"1759",2010,"NJ",1,"New Jersey",8732811,16152,22503,0
"1760",2010,"NM",4,"New Mexico",2033875,6128,7123,6139
"1761",2010,"NY",1,"New York",19577730,56590,58546,57505
"1762",2010,"NC",3,"North Carolina",9458888,35756,41705,0
"1763",2010,"ND",2,"North Dakota",653778,1044,991,1044
"1764",2010,"OH",2,"Ohio",11532111,0,0,38389
"1765",2010,"OK",3,"Oklahoma",3724447,25352,25352,25352
"1766",2010,"OR",4,"Oregon",3855536,0,0,0
"1767",2010,"PA",1,"Pennsylvania",12632780,43837,43837,43837
"1768",2010,"RI",1,"Rhode Island",1056870,4028,4273,4283
"1769",2010,"SC",3,"South Carolina",4596958,0,24319,0
"1770",2010,"SD",2,"South Dakota",820077,0,3523,0
"1771",2010,"TN",3,"Tennessee",6338112,0,20498,20946
"1772",2010,"TX",3,"Texas",25213445,163381,159396,163381
"1773",2010,"UT",4,"Utah",2830753,6901,6661,0
"1774",2010,"VT",1,"Vermont",622433,1322,1613,1613
"1775",2010,"VA",3,"Virginia",7952119,0,0,32921
"1776",2010,"WA",4,"Washington",6746199,17801,17801,16420
"1777",2010,"WV",3,"West Virginia",1825513,4304,5114,4304
"1778",2010,"WI",2,"Wisconsin",5668519,17596,0,0
"1779",2010,"WY",4,"Wyoming",547637,2221,2381,2381
"1780",2010,"ST",7,"State prison total",NA,639581,1055620,668140
"1781",2010,"US",5,"US prison total (state+federal)",NA,639581,1055620,795003
"1782",2010,"FE",6,"Federal BOP",NA,0,0,126863
"1783",2011,"AL",3,"Alabama",4798834,13403,0,0
"1784",2011,"AK",4,"Alaska",722038,0,3206,3058
"1785",2011,"AZ",4,"Arizona",6473497,37239,42433,37239
"1786",2011,"AR",3,"Arkansas",2940407,13477,14041,14041
"1787",2011,"CA",4,"California",37641823,84130,139397,0
"1788",2011,"CO",4,"Colorado",5121771,13784,14835,0
"1789",2011,"CT",1,"Connecticut",3588023,0,0,0
"1790",2011,"DE",3,"Delaware",907316,4161,5210,5782
"1791",2011,"DC",3,"District of Columbia",619602,0,0,0
"1792",2011,"FL",3,"Florida",19093352,0,112768,0
"1793",2011,"GA",3,"Georgia",9801578,0,55122,60608
"1794",2011,"HI",4,"Hawaii",1379252,2284,3320,0
"1795",2011,"ID",4,"Idaho",1583828,7028,6677,7028
"1796",2011,"IL",2,"Illinois",12867291,29794,33703,33703
"1797",2011,"IN",2,"Indiana",6516045,0,30524,0
"1798",2011,"IA",2,"Iowa",3066054,7794,0,0
"1799",2011,"KS",2,"Kansas",2869035,9164,9033,9180
"1800",2011,"KY",3,"Kentucky",4369488,13807,13462,13462
"1801",2011,"LA",3,"Louisiana",4575184,0,18840,18843
"1802",2011,"ME",1,"Maine",1328150,2339,2133,2339
"1803",2011,"MD",3,"Maryland",5838991,0,23981,0
"1804",2011,"MA",1,"Massachusetts",6613149,8029,0,0
"1805",2011,"MI",2,"Michigan",9881521,0,43680,44400
"1806",2011,"MN",2,"Minnesota",5345668,0,9099,0
"1807",2011,"MS",3,"Mississippi",2978470,0,24068,0
"1808",2011,"MO",2,"Missouri",6009641,0,31331,0
"1809",2011,"MT",4,"Montana",997221,0,1679,0
"1810",2011,"NE",2,"Nebraska",1840538,3175,3969,0
"1811",2011,"NV",4,"Nevada",2712799,0,0,0
"1812",2011,"NH",1,"New Hampshire",1319815,2190,2423,0
"1813",2011,"NJ",1,"New Jersey",8827783,15828,21640,0
"1814",2011,"NM",4,"New Mexico",2080395,7108,7108,6192
"1815",2011,"NY",1,"New York",19498514,52738,54289,53387
"1816",2011,"NC",3,"North Carolina",9656754,33483,39066,0
"1817",2011,"ND",2,"North Dakota",685136,1044,991,1044
"1818",2011,"OH",2,"Ohio",11543463,0,0,-2207
"1819",2011,"OK",3,"Oklahoma",3787821,18607,18607,18607
"1820",2011,"OR",4,"Oregon",3871728,14362,0,0
"1821",2011,"PA",1,"Pennsylvania",12744583,48376,48376,48376
"1822",2011,"RI",1,"Rhode Island",1053536,3859,3654,3869
"1823",2011,"SC",3,"South Carolina",4671422,0,24361,0
"1824",2011,"SD",2,"South Dakota",823484,0,3508,0
"1825",2011,"TN",3,"Tennessee",6397410,0,20177,20623
"1826",2011,"TX",3,"Texas",25646227,166631,160134,166631
"1827",2011,"UT",4,"Utah",2814216,7201,6961,0
"1828",2011,"VT",1,"Vermont",626979,1322,1662,1662
"1829",2011,"VA",3,"Virginia",8100469,0,0,32154
"1830",2011,"WA",4,"Washington",6821655,16979,16979,16282
"1831",2011,"WV",3,"West Virginia",1856074,4363,5185,4363
"1832",2011,"WI",2,"Wisconsin",5704755,17210,0,0
"1833",2011,"WY",4,"Wyoming",567224,2221,2577,2577
"1834",2011,"ST",7,"State prison total",NA,660846,1052821,625450
"1835",2011,"US",5,"US prison total (state+federal)",NA,660846,1052821,753097
"1836",2011,"FE",6,"Federal BOP",NA,0,0,127647
"1837",2012,"AL",3,"Alabama",4815564,13403,0,0
"1838",2012,"AK",4,"Alaska",730399,0,3206,3058
"1839",2012,"AZ",4,"Arizona",6556629,36681,41770,36681
"1840",2012,"AR",3,"Arkansas",2952109,13863,14462,14407
"1841",2012,"CA",4,"California",37960782,84130,123362,0
"1842",2012,"CO",4,"Colorado",5193721,13178,14221,0
"1843",2012,"CT",1,"Connecticut",3594395,0,0,0
"1844",2012,"DE",3,"Delaware",915188,4161,5210,5669
"1845",2012,"DC",3,"District of Columbia",634725,0,0,0
"1846",2012,"FL",3,"Florida",19326230,0,113874,0
"1847",2012,"GA",3,"Georgia",9901496,0,56064,61184
"1848",2012,"HI",4,"Hawaii",1394905,2284,3320,0
"1849",2012,"ID",4,"Idaho",1595441,7442,7270,0
"1850",2012,"IL",2,"Illinois",12884119,0,0,0
"1851",2012,"IN",2,"Indiana",6537640,0,29683,0
"1852",2012,"IA",2,"Iowa",3076097,7209,0,0
"1853",2012,"KS",2,"Kansas",2885361,9164,9233,9180
"1854",2012,"KY",3,"Kentucky",4386381,13807,13212,12982
"1855",2012,"LA",3,"Louisiana",4600814,0,18858,18599
"1856",2012,"ME",1,"Maine",1327691,2339,2133,2339
"1857",2012,"MD",3,"Maryland",5887072,0,24554,0
"1858",2012,"MA",1,"Massachusetts",6663158,8029,0,0
"1859",2012,"MI",2,"Michigan",9896930,0,44284,45116
"1860",2012,"MN",2,"Minnesota",5376550,0,9099,0
"1861",2012,"MS",3,"Mississippi",2983767,0,25604,0
"1862",2012,"MO",2,"Missouri",6024081,0,31386,0
"1863",2012,"MT",4,"Montana",1003754,0,0,3378
"1864",2012,"NE",2,"Nebraska",1853323,3175,3969,0
"1865",2012,"NV",4,"Nevada",2744566,0,0,0
"1866",2012,"NH",1,"New Hampshire",1323962,2190,2568,0
"1867",2012,"NJ",1,"New Jersey",8845483,22728,21119,20256
"1868",2012,"NM",4,"New Mexico",2087549,7111,7111,6192
"1869",2012,"NY",1,"New York",19574549,52587,54066,53164
"1870",2012,"NC",3,"North Carolina",9749123,31304,36670,0
"1871",2012,"ND",2,"North Dakota",701116,1044,991,1044
"1872",2012,"OH",2,"Ohio",11548369,0,0,27671
"1873",2012,"OK",3,"Oklahoma",3818600,0,0,18130
"1874",2012,"OR",4,"Oregon",3899118,14362,0,0
"1875",2012,"PA",1,"Pennsylvania",12766827,48579,48579,48579
"1876",2012,"RI",1,"Rhode Island",1054601,3973,3774,3989
"1877",2012,"SC",3,"South Carolina",4717112,0,24031,0
"1878",2012,"SD",2,"South Dakota",833496,0,3676,0
"1879",2012,"TN",3,"Tennessee",6451281,0,20241,20762
"1880",2012,"TX",3,"Texas",26089620,166298,159816,166298
"1881",2012,"UT",4,"Utah",2853467,7270,7030,0
"1882",2012,"VT",1,"Vermont",626063,1322,1681,1681
